animal	masculine  a-stem declension of मृग (mṛgá)
animal		singular	dual	plural
attention	locative	ध्याने ()	dhyāne	ध्यानयोः ()	dhyānayoḥ	ध्यानेषु ()	dhyāneṣu
bird	masculine  i-stem declension of वि (ví)
bird		singular	dual	plural
bird	nominative	विः / वेः	víḥ / véḥ	वी	vī́	वयः	váyaḥ
bird	vocative	वे	vé	वी	vī́	वयः	váyaḥ
bird	accusative	विम्	vím	वी	vī́	वीन्	vī́n
bird	instrumental	विना / व्या¹	vínā / vyā̀¹	विभ्याम्	víbhyām	विभिः	víbhiḥ
bird	dative	वये / व्ये²	váye / vyè²	विभ्याम्	víbhyām	विभ्यः	víbhyaḥ
bird	ablative	वेः / व्यः²	véḥ / vyàḥ²	विभ्याम्	víbhyām	विभ्यः	víbhyaḥ
bird	genitive	वेः / व्यः²	véḥ / vyàḥ²	व्योः	vyóḥ	वीनाम्	vīnā́m
bird	locative	वौ	vaú	व्योः	vyóḥ	विषु	víṣu
bird		Notes	¹Vedic²Less common
boat	declension of नौ
boat	nom. sg.	नौः ()	nauḥ
boat	gen. sg.	नावः ()	nāvaḥ
boat		singular	dual	plural
boat	nominative	नौः ()	nauḥ	नावौ, नावा ()	nāvau, nāvā	नावः ()	nāvaḥ
boat	vocative	नौः ()	nauḥ	नावौ, नावा ()	nāvau, nāvā	नावः ()	nāvaḥ
boat	accusative	नावम् ()	nāvam	नावौ, नावा ()	nāvau, nāvā	नावः ()	nāvaḥ
boat	instrumental	नावा ()	nāvā	नौभ्याम् ()	naubhyām	नौभिः ()	naubhiḥ
boat	dative	नावे ()	nāve	नौभ्याम् ()	naubhyām	नौभ्यः ()	naubhyaḥ
boat	ablative	नावः ()	nāvaḥ	नौभ्याम् ()	naubhyām	नौभ्यः ()	naubhyaḥ
boat	genitive	नावः ()	nāvaḥ	नावोः ()	nāvoḥ	नावाम् ()	nāvām
boat	locative	नावि ()	nāvi	नावोः ()	nāvoḥ	नौषु ()	nauṣu
book	neuter  a-stem declension of पुस्तक (pustaka)
book		singular	dual	plural
book	nominative	पुस्तकम्	pustakam	पुस्तके	pustake	पुस्तकानि / पुस्तका¹	pustakāni / pustakā¹
book	vocative	पुस्तक	pustaka	पुस्तके	pustake	पुस्तकानि / पुस्तका¹	pustakāni / pustakā¹
book	accusative	पुस्तकम्	pustakam	पुस्तके	pustake	पुस्तकानि / पुस्तका¹	pustakāni / pustakā¹
book	instrumental	पुस्तकेन	pustakena	पुस्तकाभ्याम्	pustakābhyām	पुस्तकैः / पुस्तकेभिः¹	pustakaiḥ / pustakebhiḥ¹
book	dative	पुस्तकाय	pustakāya	पुस्तकाभ्याम्	pustakābhyām	पुस्तकेभ्यः	pustakebhyaḥ
book	ablative	पुस्तकात्	pustakāt	पुस्तकाभ्याम्	pustakābhyām	पुस्तकेभ्यः	pustakebhyaḥ
book	genitive	पुस्तकस्य	pustakasya	पुस्तकयोः	pustakayoḥ	पुस्तकानाम्	pustakānām
book	locative	पुस्तके	pustake	पुस्तकयोः	pustakayoḥ	पुस्तकेषु	pustakeṣu
book		Notes	¹Vedic
bug	masculine  u-stem declension of जन्तु (jantú)
bug		singular	dual	plural
bug	nominative	जन्तुः	jantúḥ	जन्तू	jantū́	जन्तवः	jantávaḥ
bug	vocative	जन्तो	jánto	जन्तू	jántū	जन्तवः	jántavaḥ
bug	accusative	जन्तुम्	jantúm	जन्तू	jantū́	जन्तून्	jantū́n
bug	instrumental	जन्तुना / जन्त्वा¹	jantúnā / jantvā̀¹	जन्तुभ्याम्	jantúbhyām	जन्तुभिः	jantúbhiḥ
bug	dative	जन्तवे / जन्त्वे²	jantáve / jantvè²	जन्तुभ्याम्	jantúbhyām	जन्तुभ्यः	jantúbhyaḥ
bug	ablative	जन्तोः / जन्त्वः²	jantóḥ / jantvàḥ²	जन्तुभ्याम्	jantúbhyām	जन्तुभ्यः	jantúbhyaḥ
bug	genitive	जन्तोः / जन्त्वः²	jantóḥ / jantvàḥ²	जन्त्वोः	jantvóḥ	जन्तूनाम्	jantūnā́m
bug	locative	जन्तौ	jantaú	जन्त्वोः	jantvóḥ	जन्तुषु	jantúṣu
bug		Notes	¹Vedic²Less common
clothing	neuter  an-stem declension of वस्मन् (vásman)
clothing		singular	dual	plural
clothing	nominative	वस्म	vásma	वस्मनी	vásmanī	वस्मानि	vásmāni
clothing	vocative	वस्मन् / वस्म	vásman / vásma	वस्मनी	vásmanī	वस्मानि	vásmāni
clothing	accusative	वस्म	vásma	वस्मनी	vásmanī	वस्मानि	vásmāni
clothing	instrumental	वस्मना	vásmanā	वस्मभ्याम्	vásmabhyām	वस्मभिः	vásmabhiḥ
clothing	dative	वस्मने	vásmane	वस्मभ्याम्	vásmabhyām	वस्मभ्यः	vásmabhyaḥ
clothing	ablative	वस्मनः	vásmanaḥ	वस्मभ्याम्	vásmabhyām	वस्मभ्यः	vásmabhyaḥ
clothing	genitive	वस्मनः	vásmanaḥ	वस्मनोः	vásmanoḥ	वस्मनाम्	vásmanām
clothing	locative	वस्मनि	vásmani	वस्मनोः	vásmanoḥ	वस्मसु	vásmasu
daughter	feminine  ṛ-stem declension of दुहितृ (duhitṛ́)
daughter		singular	dual	plural
daughter	nominative	दुहिता	duhitā́	दुहितरौ / दुहितरा¹	duhitárau / duhitárā¹	दुहितरः	duhitáraḥ
daughter	vocative	दुहितः	dúhitaḥ	दुहितरौ / दुहितरा¹	dúhitarau / dúhitarā¹	दुहितरः	dúhitaraḥ
daughter	accusative	दुहितरम्	duhitáram	दुहितरौ / दुहितरा¹	duhitárau / duhitárā¹	दुहितॄः	duhitṝ́ḥ
daughter	instrumental	दुहित्रा	duhitrā́	दुहितृभ्याम्	duhitṛ́bhyām	दुहितृभिः	duhitṛ́bhiḥ
daughter	dative	दुहित्रे	duhitré	दुहितृभ्याम्	duhitṛ́bhyām	दुहितृभ्यः	duhitṛ́bhyaḥ
daughter	ablative	दुहितुः	duhitúḥ	दुहितृभ्याम्	duhitṛ́bhyām	दुहितृभ्यः	duhitṛ́bhyaḥ
daughter	genitive	दुहितुः	duhitúḥ	दुहित्रोः	duhitróḥ	दुहितॄणाम्	duhitṝṇā́m
daughter	locative	दुहितरि	duhitári	दुहित्रोः	duhitróḥ	दुहितृषु	duhitṛ́ṣu
daughter		Notes	¹Vedic
dog	masculine  a-stem declension of कुर्कुर (kurkura)
dog		singular	dual	plural
dog	nominative	कुर्कुरः	kurkuraḥ	कुर्कुरौ	kurkurau	कुर्कुराः / कुर्कुरासः¹	kurkurāḥ / kurkurāsaḥ¹
dog	vocative	कुर्कुर	kurkura	कुर्कुरौ	kurkurau	कुर्कुराः / कुर्कुरासः¹	kurkurāḥ / kurkurāsaḥ¹
dog	accusative	कुर्कुरम्	kurkuram	कुर्कुरौ	kurkurau	कुर्कुरान्	kurkurān
dog	instrumental	कुर्कुरेण	kurkureṇa	कुर्कुराभ्याम्	kurkurābhyām	कुर्कुरैः / कुर्कुरेभिः¹	kurkuraiḥ / kurkurebhiḥ¹
dog	dative	कुर्कुराय	kurkurāya	कुर्कुराभ्याम्	kurkurābhyām	कुर्कुरेभ्यः	kurkurebhyaḥ
dog	ablative	कुर्कुरात्	kurkurāt	कुर्कुराभ्याम्	kurkurābhyām	कुर्कुरेभ्यः	kurkurebhyaḥ
dog	genitive	कुर्कुरस्य	kurkurasya	कुर्कुरयोः	kurkurayoḥ	कुर्कुराणाम्	kurkurāṇām
dog	locative	कुर्कुरे	kurkure	कुर्कुरयोः	kurkurayoḥ	कुर्कुरेषु	kurkureṣu
dog		Notes	¹Vedic
drum	masculine  a-stem declension of ढोल (ḍhola)
drum		singular	dual	plural
drum	nominative	ढोलः	ḍholaḥ	ढोलौ	ḍholau	ढोलाः / ढोलासः¹	ḍholāḥ / ḍholāsaḥ¹
drum	vocative	ढोल	ḍhola	ढोलौ	ḍholau	ढोलाः / ढोलासः¹	ḍholāḥ / ḍholāsaḥ¹
drum	accusative	ढोलम्	ḍholam	ढोलौ	ḍholau	ढोलान्	ḍholān
drum	instrumental	ढोलेन	ḍholena	ढोलाभ्याम्	ḍholābhyām	ढोलैः / ढोलेभिः¹	ḍholaiḥ / ḍholebhiḥ¹
drum	dative	ढोलाय	ḍholāya	ढोलाभ्याम्	ḍholābhyām	ढोलेभ्यः	ḍholebhyaḥ
drum	ablative	ढोलात्	ḍholāt	ढोलाभ्याम्	ḍholābhyām	ढोलेभ्यः	ḍholebhyaḥ
drum	genitive	ढोलस्य	ḍholasya	ढोलयोः	ḍholayoḥ	ढोलानाम्	ḍholānām
drum	locative	ढोले	ḍhole	ढोलयोः	ḍholayoḥ	ढोलेषु	ḍholeṣu
drum		Notes	¹Vedic
enemy	masculine  u-stem declension of शत्रु (śátru)
enemy		singular	dual	plural
enemy	nominative	शत्रुः	śátruḥ	शत्रू	śátrū	शत्रवः	śátravaḥ
enemy	vocative	शत्रो	śátro	शत्रू	śátrū	शत्रवः	śátravaḥ
enemy	accusative	शत्रुम्	śátrum	शत्रू	śátrū	शत्रून्	śátrūn
enemy	instrumental	शत्रुणा / शत्र्वा¹	śátruṇā / śátrvā¹	शत्रुभ्याम्	śátrubhyām	शत्रुभिः	śátrubhiḥ
enemy	dative	शत्रवे / शत्र्वे²	śátrave / śátrve²	शत्रुभ्याम्	śátrubhyām	शत्रुभ्यः	śátrubhyaḥ
enemy	ablative	शत्रोः / शत्र्वः²	śátroḥ / śátrvaḥ²	शत्रुभ्याम्	śátrubhyām	शत्रुभ्यः	śátrubhyaḥ
enemy	genitive	शत्रोः / शत्र्वः²	śátroḥ / śátrvaḥ²	शत्र्वोः	śátrvoḥ	शत्रूणाम्	śátrūṇām
enemy	locative	शत्रौ	śátrau	शत्र्वोः	śátrvoḥ	शत्रुषु	śátruṣu
enemy		Notes	¹Vedic²Less common
fire	masculine  i-stem declension of अग्नि (agní)
fire		singular	dual	plural
fire	nominative	अग्निः	agníḥ	अग्नी	agnī́	अग्नयः	agnáyaḥ
fire	vocative	अग्ने	ágne	अग्नी	ágnī	अग्नयः	ágnayaḥ
fire	accusative	अग्निम्	agním	अग्नी	agnī́	अग्नीन्	agnī́n
fire	instrumental	अग्निना / अग्न्या¹	agnínā / agnyā̀¹	अग्निभ्याम्	agníbhyām	अग्निभिः	agníbhiḥ
fire	dative	अग्नये / अग्न्ये²	agnáye / agnyè²	अग्निभ्याम्	agníbhyām	अग्निभ्यः	agníbhyaḥ
fire	ablative	अग्नेः / अग्न्यः²	agnéḥ / agnyàḥ²	अग्निभ्याम्	agníbhyām	अग्निभ्यः	agníbhyaḥ
fire	genitive	अग्नेः / अग्न्यः²	agnéḥ / agnyàḥ²	अग्न्योः	agnyóḥ	अग्नीनाम्	agnīnā́m
fire	locative	अग्नौ	agnaú	अग्न्योः	agnyóḥ	अग्निषु	agníṣu
fire		Notes	¹Vedic²Less common
fire	masculine  i-stem declension of अग्नि (agní)
fire		singular	dual	plural
fire	nominative	अग्निः	agníḥ	अग्नी	agnī́	अग्नयः	agnáyaḥ
fire	vocative	अग्ने	ágne	अग्नी	ágnī	अग्नयः	ágnayaḥ
fire	accusative	अग्निम्	agním	अग्नी	agnī́	अग्नीन्	agnī́n
fire	instrumental	अग्निना / अग्न्या¹	agnínā / agnyā̀¹	अग्निभ्याम्	agníbhyām	अग्निभिः	agníbhiḥ
fire	dative	अग्नये / अग्न्ये²	agnáye / agnyè²	अग्निभ्याम्	agníbhyām	अग्निभ्यः	agníbhyaḥ
fire	ablative	अग्नेः / अग्न्यः²	agnéḥ / agnyàḥ²	अग्निभ्याम्	agníbhyām	अग्निभ्यः	agníbhyaḥ
fire	genitive	अग्नेः / अग्न्यः²	agnéḥ / agnyàḥ²	अग्न्योः	agnyóḥ	अग्नीनाम्	agnīnā́m
fire	locative	अग्नौ	agnaú	अग्न्योः	agnyóḥ	अग्निषु	agníṣu
fire		Notes	¹Vedic²Less common
food	neuter  a-stem declension of अन्न (ánna)
food		singular	dual	plural
food	nominative	अन्नम्	ánnam	अन्ने	ánne	अन्नानि / अन्ना¹	ánnāni / ánnā¹
food	vocative	अन्न	ánna	अन्ने	ánne	अन्नानि / अन्ना¹	ánnāni / ánnā¹
food	accusative	अन्नम्	ánnam	अन्ने	ánne	अन्नानि / अन्ना¹	ánnāni / ánnā¹
food	instrumental	अन्नेन	ánnena	अन्नाभ्याम्	ánnābhyām	अन्नैः / अन्नेभिः¹	ánnaiḥ / ánnebhiḥ¹
food	dative	अन्नाय	ánnāya	अन्नाभ्याम्	ánnābhyām	अन्नेभ्यः	ánnebhyaḥ
food	ablative	अन्नात्	ánnāt	अन्नाभ्याम्	ánnābhyām	अन्नेभ्यः	ánnebhyaḥ
food	genitive	अन्नस्य	ánnasya	अन्नयोः	ánnayoḥ	अन्नानाम्	ánnānām
food	locative	अन्ने	ánne	अन्नयोः	ánnayoḥ	अन्नेषु	ánneṣu
food		Notes	¹Vedic
gift	neuter  a-stem declension of दान (dā́na)
gift		singular	dual	plural
gift	nominative	दानम्	dā́nam	दाने	dā́ne	दानानि / दाना¹	dā́nāni / dā́nā¹
gift	vocative	दान	dā́na	दाने	dā́ne	दानानि / दाना¹	dā́nāni / dā́nā¹
gift	accusative	दानम्	dā́nam	दाने	dā́ne	दानानि / दाना¹	dā́nāni / dā́nā¹
gift	instrumental	दानेन	dā́nena	दानाभ्याम्	dā́nābhyām	दानैः / दानेभिः¹	dā́naiḥ / dā́nebhiḥ¹
gift	dative	दानाय	dā́nāya	दानाभ्याम्	dā́nābhyām	दानेभ्यः	dā́nebhyaḥ
gift	ablative	दानात्	dā́nāt	दानाभ्याम्	dā́nābhyām	दानेभ्यः	dā́nebhyaḥ
gift	genitive	दानस्य	dā́nasya	दानयोः	dā́nayoḥ	दानानाम्	dā́nānām
gift	locative	दाने	dā́ne	दानयोः	dā́nayoḥ	दानेषु	dā́neṣu
gift		Notes	¹Vedic
gift	neuter  a-stem declension of दान (dā́na)
gift		singular	dual	plural
gift	nominative	दानम्	dā́nam	दाने	dā́ne	दानानि / दाना¹	dā́nāni / dā́nā¹
gift	vocative	दान	dā́na	दाने	dā́ne	दानानि / दाना¹	dā́nāni / dā́nā¹
gift	accusative	दानम्	dā́nam	दाने	dā́ne	दानानि / दाना¹	dā́nāni / dā́nā¹
gift	instrumental	दानेन	dā́nena	दानाभ्याम्	dā́nābhyām	दानैः / दानेभिः¹	dā́naiḥ / dā́nebhiḥ¹
gift	dative	दानाय	dā́nāya	दानाभ्याम्	dā́nābhyām	दानेभ्यः	dā́nebhyaḥ
gift	ablative	दानात्	dā́nāt	दानाभ्याम्	dā́nābhyām	दानेभ्यः	dā́nebhyaḥ
gift	genitive	दानस्य	dā́nasya	दानयोः	dā́nayoḥ	दानानाम्	dā́nānām
gift	locative	दाने	dā́ne	दानयोः	dā́nayoḥ	दानेषु	dā́neṣu
gift		Notes	¹Vedic
horse	masculine  a-stem declension of घोटक (ghoṭaka)
horse		singular	dual	plural
horse	nominative	घोटकः	ghoṭakaḥ	घोटकौ	ghoṭakau	घोटकाः / घोटकासः¹	ghoṭakāḥ / ghoṭakāsaḥ¹
horse	vocative	घोटक	ghoṭaka	घोटकौ	ghoṭakau	घोटकाः / घोटकासः¹	ghoṭakāḥ / ghoṭakāsaḥ¹
horse	accusative	घोटकम्	ghoṭakam	घोटकौ	ghoṭakau	घोटकान्	ghoṭakān
horse	instrumental	घोटकेन	ghoṭakena	घोटकाभ्याम्	ghoṭakābhyām	घोटकैः / घोटकेभिः¹	ghoṭakaiḥ / ghoṭakebhiḥ¹
horse	dative	घोटकाय	ghoṭakāya	घोटकाभ्याम्	ghoṭakābhyām	घोटकेभ्यः	ghoṭakebhyaḥ
horse	ablative	घोटकात्	ghoṭakāt	घोटकाभ्याम्	ghoṭakābhyām	घोटकेभ्यः	ghoṭakebhyaḥ
horse	genitive	घोटकस्य	ghoṭakasya	घोटकयोः	ghoṭakayoḥ	घोटकानाम्	ghoṭakānām
horse	locative	घोटके	ghoṭake	घोटकयोः	ghoṭakayoḥ	घोटकेषु	ghoṭakeṣu
horse		Notes	¹Vedic
house	masculine  a-stem declension of गृह (gṛhá)
house		singular	dual	plural
house	nominative	गृहः	gṛháḥ	गृहौ	gṛhaú	गृहाः / गृहासः¹	gṛhā́ḥ / gṛhā́saḥ¹
house	vocative	गृह	gṛ́ha	गृहौ	gṛ́hau	गृहाः / गृहासः¹	gṛ́hāḥ / gṛ́hāsaḥ¹
house	accusative	गृहम्	gṛhám	गृहौ	gṛhaú	गृहान्	gṛhā́n
house	instrumental	गृहेण	gṛhéṇa	गृहाभ्याम्	gṛhā́bhyām	गृहैः / गृहेभिः¹	gṛhaíḥ / gṛhébhiḥ¹
house	dative	गृहाय	gṛhā́ya	गृहाभ्याम्	gṛhā́bhyām	गृहेभ्यः	gṛhébhyaḥ
house	ablative	गृहात्	gṛhā́t	गृहाभ्याम्	gṛhā́bhyām	गृहेभ्यः	gṛhébhyaḥ
house	genitive	गृहस्य	gṛhásya	गृहयोः	gṛháyoḥ	गृहाणाम्	gṛhā́ṇām
house	locative	गृहे	gṛhé	गृहयोः	gṛháyoḥ	गृहेषु	gṛhéṣu
house		Notes	¹VedicIn later Sanskrit only the plural forms of the masculine were used.
house	neuter  a-stem declension of गृह (gṛhá)
house		singular	dual	plural
house	nominative	गृहम्	gṛhám	गृहे	gṛhé	गृहाणि / गृहा¹	gṛhā́ṇi / gṛhā́¹
house	vocative	गृह	gṛ́ha	गृहे	gṛ́he	गृहाणि / गृहा¹	gṛ́hāṇi / gṛ́hā¹
house	accusative	गृहम्	gṛhám	गृहे	gṛhé	गृहाणि / गृहा¹	gṛhā́ṇi / gṛhā́¹
house	instrumental	गृहेण	gṛhéṇa	गृहाभ्याम्	gṛhā́bhyām	गृहैः / गृहेभिः¹	gṛhaíḥ / gṛhébhiḥ¹
house	dative	गृहाय	gṛhā́ya	गृहाभ्याम्	gṛhā́bhyām	गृहेभ्यः	gṛhébhyaḥ
house	ablative	गृहात्	gṛhā́t	गृहाभ्याम्	gṛhā́bhyām	गृहेभ्यः	gṛhébhyaḥ
house	genitive	गृहस्य	gṛhásya	गृहयोः	gṛháyoḥ	गृहाणाम्	gṛhā́ṇām
house	locative	गृहे	gṛhé	गृहयोः	gṛháyoḥ	गृहेषु	gṛhéṣu
house		Notes	¹Vedic
livestock	masculine  u-stem declension of पशु (paśú)
livestock		singular	dual	plural
livestock	nominative	पशुः	paśúḥ	पशू	paśū́	पशवः	paśávaḥ
livestock	vocative	पशो	páśo	पशू	páśū	पशवः	páśavaḥ
livestock	accusative	पशुम्	paśúm	पशू	paśū́	पशून्	paśū́n
livestock	instrumental	पशुना / पश्वा¹	paśúnā / paśvā̀¹	पशुभ्याम्	paśúbhyām	पशुभिः	paśúbhiḥ
livestock	dative	पशवे / पश्वे²	paśáve / paśvè²	पशुभ्याम्	paśúbhyām	पशुभ्यः	paśúbhyaḥ
livestock	ablative	पशोः / पश्वः²	paśóḥ / paśvàḥ²	पशुभ्याम्	paśúbhyām	पशुभ्यः	paśúbhyaḥ
livestock	genitive	पशोः / पश्वः²	paśóḥ / paśvàḥ²	पश्वोः	paśvóḥ	पशूनाम्	paśūnā́m
livestock	locative	पशौ	paśaú	पश्वोः	paśvóḥ	पशुषु	paśúṣu
livestock		Notes	¹Vedic²Less common
love	masculine a-stem declension of अनुराग
love	nom. sg.	अनुरागः ()	anurāgaḥ
love	gen. sg.	अनुरागस्य ()	anurāgasya
love		singular	dual	plural
love	nominative	अनुरागः ()	anurāgaḥ	अनुरागौ ()	anurāgau	अनुरागाः ()	anurāgāḥ
love	vocative	अनुराग ()	anurāga	अनुरागौ ()	anurāgau	अनुरागाः ()	anurāgāḥ
love	accusative	अनुरागम् ()	anurāgam	अनुरागौ ()	anurāgau	अनुरागान् ()	anurāgān
love	instrumental	अनुरागेण ()	anurāgeṇa	अनुरागाभ्याम् ()	anurāgābhyām	अनुरागैः ()	anurāgaiḥ
love	dative	अनुरागाय ()	anurāgāya	अनुरागाभ्याम् ()	anurāgābhyām	अनुरागेभ्यः ()	anurāgebhyaḥ
love	ablative	अनुरागात् ()	anurāgāt	अनुरागाभ्याम् ()	anurāgābhyām	अनुरागेभ्यः ()	anurāgebhyaḥ
love	genitive	अनुरागस्य ()	anurāgasya	अनुरागयोः ()	anurāgayoḥ	अनुरागाणाम् ()	anurāgāṇām
love	locative	अनुरागे ()	anurāge	अनुरागयोः ()	anurāgayoḥ	अनुरागेषु ()	anurāgeṣu
idea	masculine a-stem declension of विचार
idea	nom. sg.	विचारः ()	vicāraḥ
idea	gen. sg.	विचारस्य ()	vicārasya
idea		singular	dual	plural
idea	nominative	विचारः ()	vicāraḥ	विचारौ ()	vicārau	विचाराः ()	vicārāḥ
idea	vocative	विचार ()	vicāra	विचारौ ()	vicārau	विचाराः ()	vicārāḥ
idea	accusative	विचारम् ()	vicāram	विचारौ ()	vicārau	विचारान् ()	vicārān
idea	instrumental	विचारेन ()	vicārena	विचाराभ्याम् ()	vicārābhyām	विचारैः ()	vicāraiḥ
idea	dative	विचाराय ()	vicārāya	विचाराभ्याम् ()	vicārābhyām	विचारेभ्यः ()	vicārebhyaḥ
idea	ablative	विचारात् ()	vicārāt	विचाराभ्याम् ()	vicārābhyām	विचारेभ्यः ()	vicārebhyaḥ
idea	genitive	विचारस्य ()	vicārasya	विचारयोः ()	vicārayoḥ	विचारानाम् ()	vicārānām
idea	locative	विचारे ()	vicāre	विचारयोः ()	vicārayoḥ	विचारेषु ()	vicāreṣu
man	masculine  a-stem declension of नर (nára)
man		singular	dual	plural
man	nominative	नरः	náraḥ	नरौ	nárau	नराः / नरासः¹	nárāḥ / nárāsaḥ¹
man	vocative	नर	nára	नरौ	nárau	नराः / नरासः¹	nárāḥ / nárāsaḥ¹
man	accusative	नरम्	náram	नरौ	nárau	नरान्	nárān
man	instrumental	नरेण	náreṇa	नराभ्याम्	nárābhyām	नरैः / नरेभिः¹	náraiḥ / nárebhiḥ¹
man	dative	नराय	nárāya	नराभ्याम्	nárābhyām	नरेभ्यः	nárebhyaḥ
man	ablative	नरात्	nárāt	नराभ्याम्	nárābhyām	नरेभ्यः	nárebhyaḥ
man	genitive	नरस्य	nárasya	नरयोः	nárayoḥ	नराणाम्	nárāṇām
man	locative	नरे	náre	नरयोः	nárayoḥ	नरेषु	náreṣu
man		Notes	¹Vedic
money	neuter  a-stem declension of धन (dhána)
money		singular	dual	plural
money	nominative	धनम्	dhánam	धने	dháne	धनानि / धना¹	dhánāni / dhánā¹
money	vocative	धन	dhána	धने	dháne	धनानि / धना¹	dhánāni / dhánā¹
money	accusative	धनम्	dhánam	धने	dháne	धनानि / धना¹	dhánāni / dhánā¹
money	instrumental	धनेन	dhánena	धनाभ्याम्	dhánābhyām	धनैः / धनेभिः¹	dhánaiḥ / dhánebhiḥ¹
money	dative	धनाय	dhánāya	धनाभ्याम्	dhánābhyām	धनेभ्यः	dhánebhyaḥ
money	ablative	धनात्	dhánāt	धनाभ्याम्	dhánābhyām	धनेभ्यः	dhánebhyaḥ
money	genitive	धनस्य	dhánasya	धनयोः	dhánayoḥ	धनानाम्	dhánānām
money	locative	धने	dháne	धनयोः	dhánayoḥ	धनेषु	dháneṣu
money		Notes	¹Vedic
monster	masculine  a-stem declension of दैत्य (daitya)
monster		singular	dual	plural
monster	nominative	दैत्यः	daityaḥ	दैत्यौ	daityau	दैत्याः / दैत्यासः¹	daityāḥ / daityāsaḥ¹
monster	vocative	दैत्य	daitya	दैत्यौ	daityau	दैत्याः / दैत्यासः¹	daityāḥ / daityāsaḥ¹
monster	accusative	दैत्यम्	daityam	दैत्यौ	daityau	दैत्यान्	daityān
monster	instrumental	दैत्येन	daityena	दैत्याभ्याम्	daityābhyām	दैत्यैः / दैत्येभिः¹	daityaiḥ / daityebhiḥ¹
monster	dative	दैत्याय	daityāya	दैत्याभ्याम्	daityābhyām	दैत्येभ्यः	daityebhyaḥ
monster	ablative	दैत्यात्	daityāt	दैत्याभ्याम्	daityābhyām	दैत्येभ्यः	daityebhyaḥ
monster	genitive	दैत्यस्य	daityasya	दैत्ययोः	daityayoḥ	दैत्यानाम्	daityānām
monster	locative	दैत्ये	daitye	दैत्ययोः	daityayoḥ	दैत्येषु	daityeṣu
monster		Notes	¹Vedic
monster	masculine  a-stem declension of दैत्य (daitya)
monster		singular	dual	plural
monster	nominative	दैत्यः	daityaḥ	दैत्यौ	daityau	दैत्याः / दैत्यासः¹	daityāḥ / daityāsaḥ¹
monster	vocative	दैत्य	daitya	दैत्यौ	daityau	दैत्याः / दैत्यासः¹	daityāḥ / daityāsaḥ¹
monster	accusative	दैत्यम्	daityam	दैत्यौ	daityau	दैत्यान्	daityān
monster	instrumental	दैत्येन	daityena	दैत्याभ्याम्	daityābhyām	दैत्यैः / दैत्येभिः¹	daityaiḥ / daityebhiḥ¹
monster	dative	दैत्याय	daityāya	दैत्याभ्याम्	daityābhyām	दैत्येभ्यः	daityebhyaḥ
monster	ablative	दैत्यात्	daityāt	दैत्याभ्याम्	daityābhyām	दैत्येभ्यः	daityebhyaḥ
monster	genitive	दैत्यस्य	daityasya	दैत्ययोः	daityayoḥ	दैत्यानाम्	daityānām
monster	locative	दैत्ये	daitye	दैत्ययोः	daityayoḥ	दैत्येषु	daityeṣu
monster		Notes	¹Vedic
rock	feminine  ā-stem declension of शिला (śilā)
rock		singular	dual	plural
rock	nominative	शिला	śilā	शिले	śile	शिलाः	śilāḥ
rock	vocative	शिले	śile	शिले	śile	शिलाः	śilāḥ
