Matthew S. Dryer. 2013. Order of Degree Word and Adjective.
In: Dryer, Matthew S. & Haspelmath, Martin (eds.)
WALS Online (v2020.4) [Data set]. Zenodo.
https://doi.org/10.5281/zenodo.13950591
(Available online at http://wals.info/chapter/91, Accessed on 2025-03-22.)

wals code	name	value	description	latitude	longitude	genus	family	area
bkl	Bikol	2	Adjective-Degree word	13.3333333333	123.5	Greater Central Philippine	Austronesian	Word Order
bil	Bilua	1	Degree word-Adjective	-7.75	156.666666667	Bilua	Solomons East Papuan	Word Order
bmb	Bimoba	2	Adjective-Degree word	10.5	0.0	Oti-Volta	Niger-Congo	Word Order
bbw	Bininj Gun-Wok	2	Adjective-Degree word	-12.5	133.75	Marne	Gunwinyguan	Word Order
bod	Bodo	3	No dominant order	26.8333333333	92.0	Brahmaputran	Sino-Tibetan	Word Order
boq	Bokar	2	Adjective-Degree word	28.5	94.6666666667	Tani	Sino-Tibetan	Word Order
bre	Breton	3	No dominant order	48.0	-3.0	Celtic	Indo-European	Word Order
bri	Bribri	3	No dominant order	9.41666666667	-83.0	Western Isthmic Chibchan	Chibchan	Word Order
bud	Buduma	2	Adjective-Degree word	13.5	14.5	Biu-Mandara	Afro-Asiatic	Word Order
bug	Bugis	1	Degree word-Adjective	-4.0	120.0	South Sulawesi	Austronesian	Word Order
bgn	Bugun	1	Degree word-Adjective	27.5	92.5833333333	Kho-Bwa	Sino-Tibetan	Word Order
bul	Bulgarian	1	Degree word-Adjective	42.5	25.0	Slavic	Indo-European	Word Order
pnu	Bunu (Younuo)	2	Adjective-Degree word	24.0	107.0	Hmongic	Hmong-Mien	Word Order
but	Buriat	1	Degree word-Adjective	52.0	108.0	Mongolic	Altaic	Word Order
brm	Burmese	1	Degree word-Adjective	21.0	96.0	Burmese-Lolo	Sino-Tibetan	Word Order
brn	Burunge	2	Adjective-Degree word	-5.33333333333	36.0	Southern Cushitic	Afro-Asiatic	Word Order
bur	Burushaski	1	Degree word-Adjective	36.5	74.5	Burushaski	Burushaski	Word Order
bsh	Bushoong	2	Adjective-Degree word	-4.5	21.5	Bantu	Niger-Congo	Word Order
bya	Byansi	1	Degree word-Adjective	30.1666666667	80.5	Bodic	Sino-Tibetan	Word Order
cnm	Canamarí	2	Adjective-Degree word	-6.5	-68.5	Katukinan	Katukinan	Word Order
cnt	Cantonese	1	Degree word-Adjective	23.0	113.0	Chinese	Sino-Tibetan	Word Order
car	Carib	2	Adjective-Degree word	5.5	-56.0	Cariban	Cariban	Word Order
cas	Cashibo	3	No dominant order	-8.5	-75.5	Panoan	Pano-Tacanan	Word Order
cyv	Cayuvava	1	Degree word-Adjective	-13.5	-65.5	Cayuvava	Cayuvava	Word Order
cai	Chai	3	No dominant order	5.33333333333	35.3333333333	South Surmic	Eastern Sudanic	Word Order
cld	Chaldean (Modern)	2	Adjective-Degree word	36.0	43.0	Semitic	Afro-Asiatic	Word Order
chw	Cham (Western)	2	Adjective-Degree word	12.0	105.5	Malayo-Sumbawan	Austronesian	Word Order
cha	Chamorro	1	Degree word-Adjective	13.45	144.75	Chamorro	Austronesian	Word Order
cso	Chatino (Sierra Occidental)	2	Adjective-Degree word	16.25	-97.3333333333	Zapotecan	Oto-Manguean	Word Order
chd	Chaudangsi	1	Degree word-Adjective	30.0	80.25	Bodic	Sino-Tibetan	Word Order
che	Cherokee	1	Degree word-Adjective	35.5	-83.5	Southern Iroquoian	Iroquoian	Word Order
cmr	Chin (Mara)	2	Adjective-Degree word	23.0	93.1666666667	Kuki-Chin	Sino-Tibetan	Word Order
chs	Chin (Siyin)	2	Adjective-Degree word	23.8333333333	94.0	Kuki-Chin	Sino-Tibetan	Word Order
ccm	Chinantec (Comaltepec)	3	No dominant order	17.5833333333	-96.4166666667	Chinantecan	Oto-Manguean	Word Order
cle	Chinantec (Lealao)	1	Degree word-Adjective	17.3333333333	-95.9166666667	Chinantecan	Oto-Manguean	Word Order
cpl	Chinantec (Palantla)	1	Degree word-Adjective	18.8333333333	-96.75	Chinantecan	Oto-Manguean	Word Order
chq	Chinantec (Quiotepec)	3	No dominant order	17.5833333333	-96.6666666667	Chinantecan	Oto-Manguean	Word Order
ctm	Chitimacha	2	Adjective-Degree word	29.6666666667	-91.0	Chitimacha	Chitimacha	Word Order
cct	Choctaw	2	Adjective-Degree word	32.25	-88.5	Muskogean	Muskogean	Word Order
cln	Cholón	1	Degree word-Adjective	-8.0	-77.5	Hobitu-Cholon	Hobitu-Cholon	Word Order
cmy	Chontal Maya	1	Degree word-Adjective	18.1666666667	-92.5833333333	Mayan	Mayan	Word Order
chr	Chrau	3	No dominant order	10.75	107.5	Bahnaric	Austro-Asiatic	Word Order
chv	Chuvash	1	Degree word-Adjective	55.5	47.5	Turkic	Altaic	Word Order
coc	Cocama	1	Degree word-Adjective	-5.0	-74.5	Maweti-Guarani	Tupian	Word Order
cmn	Comanche	1	Degree word-Adjective	33.5	-101.5	Northern Uto-Aztecan	Uto-Aztecan	Word Order
coo	Coos (Hanis)	1	Degree word-Adjective	43.5	-124.166666667	Coosan	Oregon Coast	Word Order
cro	Crow	2	Adjective-Degree word	47.0	-108.0	Missouri River Siouan	Siouan	Word Order
cub	Cubeo	3	No dominant order	1.33333333333	-70.5	Tucanoan	Tucanoan	Word Order
cup	Cupeño	1	Degree word-Adjective	33.1666666667	-116.5	Northern Uto-Aztecan	Uto-Aztecan	Word Order
dag	Daga	2	Adjective-Degree word	-10.0	149.333333333	Dagan	Trans-New Guinea	Word Order
dgb	Dagbani	2	Adjective-Degree word	9.58333333333	-0.5	Oti-Volta	Niger-Congo	Word Order
dsh	Danish	1	Degree word-Adjective	56.0	10.0	Germanic	Indo-European	Word Order
drm	Darma	1	Degree word-Adjective	30.0	79.75	Bodic	Sino-Tibetan	Word Order
did	Didinga	2	Adjective-Degree word	4.5	33.5	South Surmic	Eastern Sudanic	Word Order
die	Diegueño (Mesa Grande)	2	Adjective-Degree word	32.6666666667	-116.166666667	Yuman	Hokan	Word Order
dig	Digaro	3	No dominant order	28.4166666667	96.0	Digaroan	Sino-Tibetan	Word Order
dim	Dime	1	Degree word-Adjective	6.16666666667	36.25	South Omotic	Afro-Asiatic	Word Order
din	Dinka	2	Adjective-Degree word	8.5	28.0	Western Nilotic	Eastern Sudanic	Word Order
djm	Djambarrpuyngu	2	Adjective-Degree word	-12.1666666667	135.5	Western Pama-Nyungan	Pama-Nyungan	Word Order
dre	Drehu	2	Adjective-Degree word	-21.0	167.25	Oceanic	Austronesian	Word Order
dul	Dulong	1	Degree word-Adjective	28.0	98.3333333333	Nungish	Sino-Tibetan	Word Order
dma	Duma	2	Adjective-Degree word	-0.95	13.0	Bantu	Niger-Congo	Word Order
eng	English	1	Degree word-Adjective	52.0	0.0	Germanic	Indo-European	Word Order
ese	Ese Ejja	2	Adjective-Degree word	-11.0	-66.0	Tacanan	Pano-Tacanan	Word Order
est	Estonian	1	Degree word-Adjective	59.0	26.0	Finnic	Uralic	Word Order
eve	Evenki	1	Degree word-Adjective	56.0	125.0	Tungusic	Altaic	Word Order
fij	Fijian	3	No dominant order	-17.8333333333	178.0	Oceanic	Austronesian	Word Order
fin	Finnish	1	Degree word-Adjective	62.0	25.0	Finnic	Uralic	Word Order
pdp	Folopa	1	Degree word-Adjective	-7.0	144.5	Teberan	Teberan-Pawaian	Word Order
fre	French	1	Degree word-Adjective	48.0	2.0	Romance	Indo-European	Word Order
fua	Fulfulde (Adamawa)	2	Adjective-Degree word	9.16666666667	13.5	Peul-Serer	Niger-Congo	Word Order
fut	Futuna-Aniwa	2	Adjective-Degree word	-19.5333333333	170.216666667	Oceanic	Austronesian	Word Order
gae	Gaelic (Scots)	1	Degree word-Adjective	57.0	-4.0	Celtic	Indo-European	Word Order
ger	German	1	Degree word-Adjective	52.0	10.0	Germanic	Indo-European	Word Order
gid	Gidabal	3	No dominant order	-28.4166666667	152.416666667	Southeastern Pama-Nyungan	Pama-Nyungan	Word Order
goa	Goajiro	2	Adjective-Degree word	12.0	-72.0	Guajiro-Paraujano	Arawakan	Word Order
gok	Gokana	1	Degree word-Adjective	4.58333333333	7.33333333333	Ogonoid	Niger-Congo	Word Order
gln	Golin	2	Adjective-Degree word	-6.33333333333	144.75	Chimbu-Wahgi	Trans-New Guinea	Word Order
gon	Gondi	1	Degree word-Adjective	19.0	81.0	Dravidian	Dravidian	Word Order
grk	Greek (Modern)	1	Degree word-Adjective	39.0	22.0	Greek	Indo-European	Word Order
grw	Greenlandic (West)	1	Degree word-Adjective	64.0	-51.0	Eskimo	Eskimo-Aleut	Word Order
gjj	Guajajara	2	Adjective-Degree word	-5.0	-46.0	Maweti-Guarani	Tupian	Word Order
guj	Gujarati	1	Degree word-Adjective	23.0	72.0	Indic	Indo-European	Word Order
gmw	Gumawana	2	Adjective-Degree word	-9.25	150.833333333	Oceanic	Austronesian	Word Order
gur	Gurung	1	Degree word-Adjective	28.3333333333	84.3333333333	Bodic	Sino-Tibetan	Word Order
guu	Guugu Yimidhirr	1	Degree word-Adjective	-15.0	144.833333333	Northern Pama-Nyungan	Pama-Nyungan	Word Order
gyc	Gyarong (Cogtse)	1	Degree word-Adjective	31.5	102.0	Na-Qiangic	Sino-Tibetan	Word Order
hai	Haida	2	Adjective-Degree word	53.0	-132.0	Haida	Haida	Word Order
hak	Hakka	3	No dominant order	25.0	116.0	Chinese	Sino-Tibetan	Word Order
hal	Halia	2	Adjective-Degree word	-5.25	154.666666667	Oceanic	Austronesian	Word Order
hlu	Halkomelem (Upriver)	1	Degree word-Adjective	49.25	-121.916666667	Central Salish	Salishan	Word Order
ham	Hamtai	1	Degree word-Adjective	-7.5	146.25	Nuclear Angan	Trans-New Guinea	Word Order
han	Hani	3	No dominant order	23.0	103.0	Burmese-Lolo	Sino-Tibetan	Word Order
hau	Hausa	2	Adjective-Degree word	12.0	7.0	West Chadic	Afro-Asiatic	Word Order
haw	Hawaiian	2	Adjective-Degree word	19.5833333333	-155.5	Oceanic	Austronesian	Word Order
hay	Hayu	1	Degree word-Adjective	27.25	86.0	Himalayish	Sino-Tibetan	Word Order
heb	Hebrew (Modern)	3	No dominant order	31.5	34.8333333333	Semitic	Afro-Asiatic	Word Order
hil	Hiligaynon	3	No dominant order	10.25	123.0	Greater Central Philippine	Austronesian	Word Order
hin	Hindi	1	Degree word-Adjective	25.0	77.0	Indic	Indo-European	Word Order
hix	Hixkaryana	2	Adjective-Degree word	-1.0	-59.0	Cariban	Cariban	Word Order
hmo	Hmong Njua	2	Adjective-Degree word	28.0	105.0	Hmongic	Hmong-Mien	Word Order
hoa	Hoava	2	Adjective-Degree word	-8.08333333333	157.5	Oceanic	Austronesian	Word Order
hop	Hopi	1	Degree word-Adjective	36.0	-110.0	Northern Uto-Aztecan	Uto-Aztecan	Word Order
htc	Huastec	1	Degree word-Adjective	22.0833333333	-99.3333333333	Mayan	Mayan	Word Order
hve	Huave (San Mateo del Mar)	1	Degree word-Adjective	16.2166666667	-95.0	Huavean	Huavean	Word Order
hmi	Huitoto (Minica)	1	Degree word-Adjective	-0.333333333333	-74.0	Witoto	Witotoan	Word Order
hum	Huitoto (Murui)	1	Degree word-Adjective	-1.0	-73.5	Witoto	Witotoan	Word Order
hnd	Hunde	2	Adjective-Degree word	-1.16666666667	28.8333333333	Bantu	Niger-Congo	Word Order
hun	Hungarian	1	Degree word-Adjective	47.0	20.0	Ugric	Uralic	Word Order
isa	I'saka	2	Adjective-Degree word	-2.83333333333	141.283333333	Krisa	Skou	Word Order
iaa	Iaai	2	Adjective-Degree word	-20.4166666667	166.583333333	Oceanic	Austronesian	Word Order
iba	Iban	3	No dominant order	2.0	112.0	Malayo-Sumbawan	Austronesian	Word Order
ice	Icelandic	1	Degree word-Adjective	65.0	-17.0	Germanic	Indo-European	Word Order
ika	Ika	1	Degree word-Adjective	10.6666666667	-73.75	Arhuacic	Chibchan	Word Order
ilo	Ilocano	3	No dominant order	16.0	121.0	Northern Luzon	Austronesian	Word Order
imo	Imonda	3	No dominant order	-3.33333333333	141.166666667	Border	Border	Word Order
ind	Indonesian	1	Degree word-Adjective	0.0	106.0	Malayo-Sumbawan	Austronesian	Word Order
iqu	Iquito	1	Degree word-Adjective	-3.25	-74.0	Zaparoan	Zaparoan	Word Order
ita	Italian	1	Degree word-Adjective	43.0	12.0	Romance	Indo-European	Word Order
ite	Itelmen	1	Degree word-Adjective	57.0	157.5	Southern Chukotko-Kamchatkan	Chukotko-Kamchatkan	Word Order
jad	Jad	2	Adjective-Degree word	30.8333333333	79.0	Bodic	Sino-Tibetan	Word Order
jak	Jakaltek	1	Degree word-Adjective	15.6666666667	-91.6666666667	Mayan	Mayan	Word Order
jms	Jamsay	2	Adjective-Degree word	14.4166666667	-2.5	Dogon	Dogon	Word Order
jpn	Japanese	1	Degree word-Adjective	37.0	140.0	Japanese	Japanese	Word Order
jaq	Jaqaru	1	Degree word-Adjective	-13.0	-76.0	Aymaran	Aymaran	Word Order
jng	Jingpho	1	Degree word-Adjective	25.4166666667	97.0	Brahmaputran	Sino-Tibetan	Word Order
jiv	Jivaro	1	Degree word-Adjective	-2.5	-78.0	Jivaroan	Jivaroan	Word Order
jmo	Jur Mödö	2	Adjective-Degree word	6.0	30.0	Bongo-Bagirmi	Central Sudanic	Word Order
kbt	Kabatei	1	Degree word-Adjective	36.75	49.4166666667	Iranian	Indo-European	Word Order
kgr	Kagulu	2	Adjective-Degree word	-6.33333333333	37.0	Bantu	Niger-Congo	Word Order
kng	Kaingang	2	Adjective-Degree word	-26.0	-52.0	Je Meridional	Macro-Ge	Word Order
krr	Kairiru	2	Adjective-Degree word	-3.33333333333	143.583333333	Oceanic	Austronesian	Word Order
kmk	Kalmyk	1	Degree word-Adjective	44.0	83.0	Mongolic	Altaic	Word Order
kmz	Kamasau	2	Adjective-Degree word	-3.91666666667	143.666666667	Marienberg	Torricelli	Word Order
xns	Kanashi	1	Degree word-Adjective	32.0833333333	77.25	Bodic	Sino-Tibetan	Word Order
knd	Kannada	1	Degree word-Adjective	14.0	76.0	Dravidian	Dravidian	Word Order
knr	Kanuri	2	Adjective-Degree word	12.0	13.0	Western Saharan	Saharan	Word Order
jva	Karajá	1	Degree word-Adjective	-10.0	-50.3333333333	Karajá	Macro-Ge	Word Order
kkp	Karakalpak	1	Degree word-Adjective	43.0	60.0	Turkic	Altaic	Word Order
kbw	Karen (Bwe)	2	Adjective-Degree word	19.5	97.0	Karen	Sino-Tibetan	Word Order
ksg	Karen (Sgaw)	2	Adjective-Degree word	18.0	97.0	Karen	Sino-Tibetan	Word Order
kmj	Karimojong	3	No dominant order	3.0	34.1666666667	Eastern Nilotic	Eastern Sudanic	Word Order
ktu	Katu	3	No dominant order	15.8333333333	107.583333333	Katuic	Austro-Asiatic	Word Order
kau	Kaulong	2	Adjective-Degree word	-6.16666666667	149.666666667	Oceanic	Austronesian	Word Order
kel	Kele	2	Adjective-Degree word	-2.08333333333	147.083333333	Oceanic	Austronesian	Word Order
ket	Ket	1	Degree word-Adjective	64.0	87.0	Yeniseian	Yeniseian	Word Order
khg	Khaling	1	Degree word-Adjective	27.5	86.6666666667	Himalayish	Sino-Tibetan	Word Order
kha	Khalkha	1	Degree word-Adjective	47.0	105.0	Mongolic	Altaic	Word Order
kmh	Kham	1	Degree word-Adjective	28.5	82.75	Himalayish	Sino-Tibetan	Word Order
kty	Khanty	1	Degree word-Adjective	65.0	65.0	Ugric	Uralic	Word Order
khs	Khasi	2	Adjective-Degree word	25.5	92.0	Khasian	Austro-Asiatic	Word Order
khm	Khmer	2	Adjective-Degree word	12.5	105.0	Khmer	Austro-Asiatic	Word Order
kmu	Khmu'	3	No dominant order	21.0	102.0	Khmuic	Austro-Asiatic	Word Order
khn	Khün	2	Adjective-Degree word	21.0	100.0	Kam-Tai	Tai-Kadai	Word Order
knn	Kinnauri	1	Degree word-Adjective	31.5	78.0	Bodic	Sino-Tibetan	Word Order
kri	Kipea	2	Adjective-Degree word	-10.0	-37.0	Kariri	Kariri	Word Order
krb	Kiribati	2	Adjective-Degree word	1.33333333333	173.0	Oceanic	Austronesian	Word Order
kis	Kisi	3	No dominant order	8.83333333333	-10.1666666667	Southern Mel	Niger-Congo	Word Order
klm	Klamath	1	Degree word-Adjective	42.5	-121.5	Klamath-Modoc	Penutian	Word Order
kob	Kobon	2	Adjective-Degree word	-5.16666666667	144.333333333	Kalam-Kobon	Trans-New Guinea	Word Order
kta	Koita	2	Adjective-Degree word	-9.33333333333	147.083333333	Koiarian	Trans-New Guinea	Word Order
klr	Koluri	1	Degree word-Adjective	37.0	48.0	Iranian	Indo-European	Word Order
kon	Kongo	3	No dominant order	-5.0	15.0	Bantu	Niger-Congo	Word Order
kor	Korean	1	Degree word-Adjective	37.5	128.0	Korean	Korean	Word Order
kos	Kosraean	1	Degree word-Adjective	5.3	163.0	Oceanic	Austronesian	Word Order
koy	Koya	1	Degree word-Adjective	17.5	81.3333333333	Dravidian	Dravidian	Word Order
kch	Koyra Chiini	2	Adjective-Degree word	17.0	-3.0	Songhay	Songhay	Word Order
kyn	Koyukon	1	Degree word-Adjective	65.0	-155.0	Athapaskan	Na-Dene	Word Order
kre	Kresh	2	Adjective-Degree word	8.5	24.5	Kresh	Central Sudanic	Word Order
kro	Krongo	3	No dominant order	10.5	30.0	Kadugli	Kadu	Word Order
knm	Kunama	1	Degree word-Adjective	14.5	37.0	Kunama	Kunama	Word Order
kuo	Kuot	1	Degree word-Adjective	-3.05	151.5	Kuot	Kuot	Word Order
krd	Kurdish (Central)	1	Degree word-Adjective	36.0	44.0	Iranian	Indo-European	Word Order
kut	Kutenai	1	Degree word-Adjective	49.5	-116.0	Kutenai	Kutenai	Word Order
thy	Kuuk Thaayorre	3	No dominant order	-14.5833333333	141.833333333	Northern Pama-Nyungan	Pama-Nyungan	Word Order
kwo	Kwoma	2	Adjective-Degree word	-4.16666666667	142.75	Nukuma	Sepik	Word Order
kwt	Kwomtari	2	Adjective-Degree word	-3.5	141.5	Kwomtari	Kwomtari	Word Order
kyq	Kyuquot	3	No dominant order	50.1666666667	-127.166666667	Southern Wakashan	Wakashan	Word Order
lah	Lahu	2	Adjective-Degree word	20.0	98.1666666667	Burmese-Lolo	Sino-Tibetan	Word Order
lai	Lai	2	Adjective-Degree word	22.6666666667	93.6666666667	Kuki-Chin	Sino-Tibetan	Word Order
lkt	Lakhota	1	Degree word-Adjective	43.8333333333	-101.833333333	Mississippi Valley Siouan	Siouan	Word Order
lal	Lalo	2	Adjective-Degree word	25.0	100.25	Burmese-Lolo	Sino-Tibetan	Word Order
lmh	Lamaholot	3	No dominant order	-8.25	122.916666667	Central Malayo-Polynesian	Austronesian	Word Order
lmn	Lamani	1	Degree word-Adjective	17.0	77.0	Indic	Indo-European	Word Order
lmp	Lampung	2	Adjective-Degree word	-5.0	105.0	Lampungic	Austronesian	Word Order
lao	Lao	2	Adjective-Degree word	18.0	103.0	Kam-Tai	Tai-Kadai	Word Order
lat	Latvian	1	Degree word-Adjective	57.0	24.0	Baltic	Indo-European	Word Order
len	Lenakel	2	Adjective-Degree word	-19.45	169.25	Oceanic	Austronesian	Word Order
let	Leti	2	Adjective-Degree word	-8.2	127.666666667	Central Malayo-Polynesian	Austronesian	Word Order
lez	Lezgian	1	Degree word-Adjective	41.6666666667	47.8333333333	Lezgic	Nakh-Daghestanian	Word Order
lim	Limbu	1	Degree word-Adjective	27.1666666667	87.75	Himalayish	Sino-Tibetan	Word Order
lis	Lisu	1	Degree word-Adjective	26.0	98.0	Burmese-Lolo	Sino-Tibetan	Word Order
lit	Lithuanian	1	Degree word-Adjective	55.0	24.0	Baltic	Indo-European	Word Order
lon	Loniu	2	Adjective-Degree word	-2.06666666667	147.333333333	Oceanic	Austronesian	Word Order
lou	Lou	3	No dominant order	-2.38333333333	147.316666667	Oceanic	Austronesian	Word Order
lug	Lugbara	2	Adjective-Degree word	3.08333333333	30.9166666667	Moru-Ma'di	Central Sudanic	Word Order
lun	Lungchang	1	Degree word-Adjective	27.5	96.4166666667	Brahmaputran	Sino-Tibetan	Word Order
kkv	Lusi	2	Adjective-Degree word	-5.58333333333	149.666666667	Oceanic	Austronesian	Word Order
myn	Ma'anyan	3	No dominant order	-2.0	115.0	Barito	Austronesian	Word Order
mad	Ma'di	2	Adjective-Degree word	3.25	31.5	Moru-Ma'di	Central Sudanic	Word Order
maa	Maasai	2	Adjective-Degree word	-3.0	36.0	Eastern Nilotic	Eastern Sudanic	Word Order
mab	Maba	1	Degree word-Adjective	13.75	20.8333333333	Maban	Maban	Word Order
mac	Macushi	2	Adjective-Degree word	4.0	-60.0	Cariban	Cariban	Word Order
mdm	Madimadi	1	Degree word-Adjective	-34.5	143.5	Southeastern Pama-Nyungan	Pama-Nyungan	Word Order
mgi	Magi	2	Adjective-Degree word	-10.3333333333	149.333333333	Mailuan	Trans-New Guinea	Word Order
mak	Makah	1	Degree word-Adjective	48.3333333333	-124.666666667	Southern Wakashan	Wakashan	Word Order
mkj	Makasae	1	Degree word-Adjective	-8.66666666667	126.5	East Timor	Greater West Bomberai	Word Order
mlk	Malakmalak	1	Degree word-Adjective	-13.4166666667	130.416666667	Northern Daly	Northern Daly	Word Order
mlu	Maleu	2	Adjective-Degree word	-5.71666666667	148.416666667	Oceanic	Austronesian	Word Order
mmn	Mamanwa	1	Degree word-Adjective	9.41666666667	125.5	Greater Central Philippine	Austronesian	Word Order
mds	Manadonese	1	Degree word-Adjective	1.5	124.833333333	Malayo-Sumbawan	Austronesian	Word Order
mnm	Manam	2	Adjective-Degree word	-4.0	145.0	Oceanic	Austronesian	Word Order
mnc	Manchu	1	Degree word-Adjective	49.5	127.5	Tungusic	Altaic	Word Order
mnd	Mandarin	1	Degree word-Adjective	34.0	110.0	Chinese	Sino-Tibetan	Word Order
mng	Manggarai	3	No dominant order	-8.5	120.333333333	Central Malayo-Polynesian	Austronesian	Word Order
mns	Mansi	1	Degree word-Adjective	62.0	62.0	Ugric	Uralic	Word Order
mao	Maori	2	Adjective-Degree word	-40.0	176.0	Oceanic	Austronesian	Word Order
map	Mapudungun	1	Degree word-Adjective	-38.0	-72.0	Araucanian	Araucanian	Word Order
