Matthew S. Dryer. 2013. Order of Relative Clause and Noun.
In: Dryer, Matthew S. & Haspelmath, Martin (eds.)
WALS Online (v2020.4) [Data set]. Zenodo.
https://doi.org/10.5281/zenodo.13950591
(Available online at http://wals.info/chapter/90, Accessed on 2025-03-22.)

wals code	name	value	description	latitude	longitude	genus	family	area
alk	Arop-Lokep	1	Noun-Relative clause	-5.38333333333	147.05	Oceanic	Austronesian	Word Order
aro	Arosi	1	Noun-Relative clause	-10.25	161.333333333	Oceanic	Austronesian	Word Order
amp	Arrernte (Mparntwe)	1	Noun-Relative clause	-24.0	136.0	Central Pama-Nyungan	Pama-Nyungan	Word Order
awe	Arrernte (Western)	1	Noun-Relative clause	-24.0	132.5	Central Pama-Nyungan	Pama-Nyungan	Word Order
asm	Asmat	2	Relative clause-Noun	-5.5	138.5	Asmat-Kamrau Bay	Asmat-Kamrau Bay	Word Order
ath	Athpare	2	Relative clause-Noun	27.0	87.3333333333	Himalayish	Sino-Tibetan	Word Order
awa	Awa	2	Relative clause-Noun	-6.66666666667	145.75	Gauwa	Trans-New Guinea	Word Order
awt	Awtuw	2	Relative clause-Noun	-3.58333333333	142.0	Ram	Sepik	Word Order
azi	Azari (Iranian)	7	Mixed	37.5	47.0	Turkic	Altaic	Word Order
bbl	Babole	1	Noun-Relative clause	1.08333333333	17.25	Bantu	Niger-Congo	Word Order
bab	Babungo	1	Noun-Relative clause	6.11666666667	10.4166666667	Wide Grassfields	Niger-Congo	Word Order
bfi	Bafia	1	Noun-Relative clause	5.0	11.1666666667	Bantu	Niger-Congo	Word Order
bag	Bagirmi	1	Noun-Relative clause	11.6666666667	16.0	Bongo-Bagirmi	Central Sudanic	Word Order
bgr	Bagiro	1	Noun-Relative clause	4.33333333333	20.5833333333	Bongo-Bagirmi	Central Sudanic	Word Order
bai	Bai	2	Relative clause-Noun	26.0	100.0	Macro-Bai	Sino-Tibetan	Word Order
baj	Bajau (Sama)	1	Noun-Relative clause	-4.33333333333	123.0	Sama-Bajaw	Austronesian	Word Order
bwc	Bajau (West Coast)	1	Noun-Relative clause	6.33333333333	116.333333333	Sama-Bajaw	Austronesian	Word Order
bka	Baka (in South Sudan)	1	Noun-Relative clause	4.83333333333	29.25	Bongo-Bagirmi	Central Sudanic	Word Order
bku	Bakueri	1	Noun-Relative clause	4.25	9.25	Bantu	Niger-Congo	Word Order
bvi	Bali-Vitu	1	Noun-Relative clause	-4.9	149.116666667	Oceanic	Austronesian	Word Order
blt	Balti	2	Relative clause-Noun	35.0	76.0	Bodic	Sino-Tibetan	Word Order
bam	Bambara	4	Correlative	12.5	-7.5	Western Mande	Mande	Word Order
brl	Baragaunle	2	Relative clause-Noun	28.8333333333	83.8333333333	Bodic	Sino-Tibetan	Word Order
baa	Barai	1	Noun-Relative clause	-9.33333333333	148.083333333	Koiarian	Trans-New Guinea	Word Order
bbu	Barambu	1	Noun-Relative clause	3.5	27.0	Ubangi	Niger-Congo	Word Order
brs	Barasano	1	Noun-Relative clause	-0.166666666667	-70.6666666667	Tucanoan	Tucanoan	Word Order
bar	Bari	1	Noun-Relative clause	5.0	31.6666666667	Eastern Nilotic	Eastern Sudanic	Word Order
brp	Barupu	1	Noun-Relative clause	-3.08333333333	142.083333333	Warapu	Skou	Word Order
bsr	Basari	1	Noun-Relative clause	12.6666666667	-13.0	Tenda	Niger-Congo	Word Order
bsk	Bashkir	2	Relative clause-Noun	53.0	58.0	Turkic	Altaic	Word Order
bsq	Basque	2	Relative clause-Noun	43.0	-3.0	Basque	Basque	Word Order
bkr	Batak (Karo)	1	Noun-Relative clause	3.25	98.25	Northwest Sumatra-Barrier Islands	Austronesian	Word Order
bto	Batak (Toba)	1	Noun-Relative clause	2.5	99.0	Northwest Sumatra-Barrier Islands	Austronesian	Word Order
baq	Baure	1	Noun-Relative clause	-13.0833333333	-64.1666666667	Bolivia-Parana	Arawakan	Word Order
baw	Bawm	7	Mixed	22.5	92.25	Kuki-Chin	Sino-Tibetan	Word Order
bej	Beja	1	Noun-Relative clause	18.0	36.0	Beja	Afro-Asiatic	Word Order
bel	Belhare	2	Relative clause-Noun	26.9666666667	87.3	Himalayish	Sino-Tibetan	Word Order
bco	Bella Coola	1	Noun-Relative clause	52.5	-126.666666667	Bella Coola	Salishan	Word Order
blr	Belorussian	1	Noun-Relative clause	54.0	28.0	Slavic	Indo-European	Word Order
bfg	Berber (Figuig)	1	Noun-Relative clause	32.5	-1.5	Berber	Afro-Asiatic	Word Order
bma	Berber (Middle Atlas)	1	Noun-Relative clause	33.0	-5.0	Berber	Afro-Asiatic	Word Order
brf	Berber (Rif)	1	Noun-Relative clause	34.5	-4.0	Berber	Afro-Asiatic	Word Order
zag	Beria	1	Noun-Relative clause	16.0	23.0	Eastern Saharan	Saharan	Word Order
ber	Berta	1	Noun-Relative clause	10.3333333333	34.6666666667	Berta	Berta	Word Order
bik	Biak	1	Noun-Relative clause	-1.0	136.0	South Halmahera - West New Guinea	Austronesian	Word Order
bid	Bidiya	1	Noun-Relative clause	11.9166666667	18.75	East Chadic	Afro-Asiatic	Word Order
bil	Bilua	7	Mixed	-7.75	156.666666667	Bilua	Solomons East Papuan	Word Order
bmb	Bimoba	1	Noun-Relative clause	10.5	0.0	Oti-Volta	Niger-Congo	Word Order
bni	Bini	1	Noun-Relative clause	6.41666666667	5.83333333333	Edoid	Niger-Congo	Word Order
bii	Biri	1	Noun-Relative clause	-20.5	146.5	Northern Pama-Nyungan	Pama-Nyungan	Word Order
bir	Birom	1	Noun-Relative clause	9.66666666667	8.83333333333	Benue-Congo Plateau	Niger-Congo	Word Order
bla	Blackfoot	7	Mixed	50.0	-112.666666667	Algonquian	Algic	Word Order
bob	Bobangi	1	Noun-Relative clause	-1.33333333333	17.3333333333	Bantu	Niger-Congo	Word Order
bod	Bodo	2	Relative clause-Noun	26.8333333333	92.0	Brahmaputran	Sino-Tibetan	Word Order
bok	Boko	1	Noun-Relative clause	10.5	3.5	Eastern Mande	Mande	Word Order
btk	Bontok	1	Noun-Relative clause	17.0833333333	120.916666667	Northern Luzon	Austronesian	Word Order
brh	Brahui	1	Noun-Relative clause	28.5	67.0	Dravidian	Dravidian	Word Order
bre	Breton	1	Noun-Relative clause	48.0	-3.0	Celtic	Indo-European	Word Order
bud	Buduma	1	Noun-Relative clause	13.5	14.5	Biu-Mandara	Afro-Asiatic	Word Order
bug	Bugis	1	Noun-Relative clause	-4.0	120.0	South Sulawesi	Austronesian	Word Order
bul	Bulgarian	1	Noun-Relative clause	42.5	25.0	Slavic	Indo-European	Word Order
bum	Buma	1	Noun-Relative clause	-11.6333333333	166.833333333	Oceanic	Austronesian	Word Order
brm	Burmese	2	Relative clause-Noun	21.0	96.0	Burmese-Lolo	Sino-Tibetan	Word Order
buu	Buru	1	Noun-Relative clause	-3.5	126.5	Central Malayo-Polynesian	Austronesian	Word Order
brn	Burunge	1	Noun-Relative clause	-5.33333333333	36.0	Southern Cushitic	Afro-Asiatic	Word Order
bur	Burushaski	2	Relative clause-Noun	36.5	74.5	Burushaski	Burushaski	Word Order
bus	Busa	1	Noun-Relative clause	9.66666666667	4.0	Eastern Mande	Mande	Word Order
bsh	Bushoong	1	Noun-Relative clause	-4.5	21.5	Bantu	Niger-Congo	Word Order
bya	Byansi	7	Mixed	30.1666666667	80.5	Bodic	Sino-Tibetan	Word Order
cah	Cahuilla	1	Noun-Relative clause	33.5	-116.25	Northern Uto-Aztecan	Uto-Aztecan	Word Order
cak	Cakchiquel	1	Noun-Relative clause	14.5	-91.0	Mayan	Mayan	Word Order
cml	Camling	2	Relative clause-Noun	27.0	86.6666666667	Himalayish	Sino-Tibetan	Word Order
cax	Campa (Axininca)	1	Noun-Relative clause	-12.0	-74.0	Pre-Andine Arawakan	Arawakan	Word Order
cnm	Canamarí	1	Noun-Relative clause	-6.5	-68.5	Katukinan	Katukinan	Word Order
cnl	Canela	7	Mixed	-7.0	-45.0	Je Setentrional	Macro-Ge	Word Order
cnt	Cantonese	2	Relative clause-Noun	23.0	113.0	Chinese	Sino-Tibetan	Word Order
cde	Carib (De'kwana)	1	Noun-Relative clause	5.5	-65.0	Cariban	Cariban	Word Order
ctl	Catalan	1	Noun-Relative clause	41.75	2.0	Romance	Indo-European	Word Order
cav	Cavineña	1	Noun-Relative clause	-13.3333333333	-66.5	Tacanan	Pano-Tacanan	Word Order
ceb	Cebuano	1	Noun-Relative clause	10.0	124.0	Greater Central Philippine	Austronesian	Word Order
chh	Chaha	2	Relative clause-Noun	8.112935	37.93267	Semitic	Afro-Asiatic	Word Order
cld	Chaldean (Modern)	1	Noun-Relative clause	36.0	43.0	Semitic	Afro-Asiatic	Word Order
chw	Cham (Western)	1	Noun-Relative clause	12.0	105.5	Malayo-Sumbawan	Austronesian	Word Order
cha	Chamorro	1	Noun-Relative clause	13.45	144.75	Chamorro	Austronesian	Word Order
chg	Chang	7	Mixed	26.3333333333	94.75	Brahmaputran	Sino-Tibetan	Word Order
chn	Chantyal	2	Relative clause-Noun	28.5833333333	83.4166666667	Bodic	Sino-Tibetan	Word Order
cso	Chatino (Sierra Occidental)	1	Noun-Relative clause	16.25	-97.3333333333	Zapotecan	Oto-Manguean	Word Order
cya	Chatino (Yaitepec)	1	Noun-Relative clause	16.25	-97.25	Zapotecan	Oto-Manguean	Word Order
chc	Chechen	2	Relative clause-Noun	43.25	45.8333333333	Nakh	Nakh-Daghestanian	Word Order
cmh	Chemehuevi	1	Noun-Relative clause	34.3333333333	-115.166666667	Northern Uto-Aztecan	Uto-Aztecan	Word Order
cpn	Chepang	2	Relative clause-Noun	27.6666666667	84.75	Himalayish	Sino-Tibetan	Word Order
che	Cherokee	2	Relative clause-Noun	35.5	-83.5	Southern Iroquoian	Iroquoian	Word Order
cic	Chichewa	1	Noun-Relative clause	-14.0	34.0	Bantu	Niger-Congo	Word Order
chi	Chimariko	3	Internally headed	41.0	-123.0	Chimariko	Hokan	Word Order
cmr	Chin (Mara)	3	Internally headed	23.0	93.1666666667	Kuki-Chin	Sino-Tibetan	Word Order
chs	Chin (Siyin)	2	Relative clause-Noun	23.8333333333	94.0	Kuki-Chin	Sino-Tibetan	Word Order
ccm	Chinantec (Comaltepec)	1	Noun-Relative clause	17.5833333333	-96.4166666667	Chinantecan	Oto-Manguean	Word Order
cle	Chinantec (Lealao)	1	Noun-Relative clause	17.3333333333	-95.9166666667	Chinantecan	Oto-Manguean	Word Order
cpl	Chinantec (Palantla)	1	Noun-Relative clause	18.8333333333	-96.75	Chinantecan	Oto-Manguean	Word Order
chq	Chinantec (Quiotepec)	1	Noun-Relative clause	17.5833333333	-96.6666666667	Chinantecan	Oto-Manguean	Word Order
cpy	Chipaya	2	Relative clause-Noun	-18.75	-67.8333333333	Uru-Chipaya	Uru-Chipaya	Word Order
chp	Chipewyan	1	Noun-Relative clause	59.0	-106.0	Athapaskan	Na-Dene	Word Order
ctm	Chitimacha	1	Noun-Relative clause	29.6666666667	-91.0	Chitimacha	Chitimacha	Word Order
cct	Choctaw	3	Internally headed	32.25	-88.5	Muskogean	Muskogean	Word Order
cmy	Chontal Maya	1	Noun-Relative clause	18.1666666667	-92.5833333333	Mayan	Mayan	Word Order
chr	Chrau	1	Noun-Relative clause	10.75	107.5	Bahnaric	Austro-Asiatic	Word Order
chj	Chuj	1	Noun-Relative clause	15.9166666667	-91.5833333333	Mayan	Mayan	Word Order
chk	Chukchi	7	Mixed	67.0	-173.0	Northern Chukotko-Kamchatkan	Chukotko-Kamchatkan	Word Order
chv	Chuvash	2	Relative clause-Noun	55.5	47.5	Turkic	Altaic	Word Order
cmn	Comanche	1	Noun-Relative clause	33.5	-101.5	Northern Uto-Aztecan	Uto-Aztecan	Word Order
coo	Coos (Hanis)	1	Noun-Relative clause	43.5	-124.166666667	Coosan	Oregon Coast	Word Order
cop	Coptic	1	Noun-Relative clause	26.0	32.0	Egyptian-Coptic	Afro-Asiatic	Word Order
cor	Cora	1	Noun-Relative clause	22.1666666667	-104.833333333	Corachol	Uto-Aztecan	Word Order
crn	Cornish	1	Noun-Relative clause	50.3333333333	-5.0	Celtic	Indo-European	Word Order
cub	Cubeo	1	Noun-Relative clause	1.33333333333	-70.5	Tucanoan	Tucanoan	Word Order
cze	Czech	1	Noun-Relative clause	50.0	15.0	Slavic	Indo-European	Word Order
cem	Cèmuhî	1	Noun-Relative clause	-20.8333333333	165.166666667	Oceanic	Austronesian	Word Order
ddj	Dadjriwalé	1	Noun-Relative clause	5.25	-5.66666666667	Kru	Niger-Congo	Word Order
dag	Daga	1	Noun-Relative clause	-10.0	149.333333333	Dagan	Trans-New Guinea	Word Order
dgr	Dagur	2	Relative clause-Noun	48.0	124.0	Mongolic	Altaic	Word Order
dan	Dan	1	Noun-Relative clause	7.5	-8.0	Eastern Mande	Mande	Word Order
dni	Dani (Lower Grand Valley)	1	Noun-Relative clause	-4.33333333333	138.833333333	Dani	Trans-New Guinea	Word Order
dsh	Danish	1	Noun-Relative clause	56.0	10.0	Germanic	Indo-European	Word Order
drg	Dargwa	2	Relative clause-Noun	42.25	47.4166666667	Dargwic	Nakh-Daghestanian	Word Order
drm	Darma	7	Mixed	30.0	79.75	Bodic	Sino-Tibetan	Word Order
day	Day	1	Noun-Relative clause	8.75	17.8333333333	Day	Niger-Congo	Word Order
deg	Degema	1	Noun-Relative clause	4.75	6.75	Edoid	Niger-Congo	Word Order
des	Desano	1	Noun-Relative clause	0.833333333333	-69.8333333333	Tucanoan	Tucanoan	Word Order
dhm	Dhimal	2	Relative clause-Noun	26.6666666667	87.75	Dhimalic	Sino-Tibetan	Word Order
dhi	Dhivehi	2	Relative clause-Noun	4.16666666667	73.5	Indic	Indo-European	Word Order
did	Didinga	1	Noun-Relative clause	4.5	33.5	South Surmic	Eastern Sudanic	Word Order
die	Diegueño (Mesa Grande)	3	Internally headed	32.6666666667	-116.166666667	Yuman	Hokan	Word Order
dig	Digaro	2	Relative clause-Noun	28.4166666667	96.0	Digaroan	Sino-Tibetan	Word Order
dms	Dimasa	2	Relative clause-Noun	25.5	93.0	Brahmaputran	Sino-Tibetan	Word Order
din	Dinka	1	Noun-Relative clause	8.5	28.0	Western Nilotic	Eastern Sudanic	Word Order
dio	Diola-Fogny	1	Noun-Relative clause	13.0	-16.25	Jola	Niger-Congo	Word Order
diy	Diyari	5	Adjoined	-28.0	139.0	Central Pama-Nyungan	Pama-Nyungan	Word Order
djm	Djambarrpuyngu	1	Noun-Relative clause	-12.1666666667	135.5	Western Pama-Nyungan	Pama-Nyungan	Word Order
dlm	Dla (Menggwa)	7	Mixed	-3.55	141.033333333	Senagi	Senagi	Word Order
dom	Domari	1	Noun-Relative clause	32.0	35.0	Indic	Indo-European	Word Order
dds	Donno So	3	Internally headed	14.3333333333	-3.58333333333	Dogon	Dogon	Word Order
doy	Doyayo	1	Noun-Relative clause	8.66666666667	13.0833333333	Samba-Duru	Niger-Congo	Word Order
dre	Drehu	1	Noun-Relative clause	-21.0	167.25	Oceanic	Austronesian	Word Order
duk	Duka	1	Noun-Relative clause	11.1666666667	5.08333333333	Central Kainji	Niger-Congo	Word Order
dut	Dutch	1	Noun-Relative clause	52.5	6.0	Germanic	Indo-European	Word Order
dyi	Dyirbal	1	Noun-Relative clause	-17.8333333333	145.583333333	Northern Pama-Nyungan	Pama-Nyungan	Word Order
erk	Efate (South)	1	Noun-Relative clause	-17.75	168.416666667	Oceanic	Austronesian	Word Order
efi	Efik	1	Noun-Relative clause	4.91666666667	8.5	Lower Cross	Niger-Congo	Word Order
eip	Eipo	2	Relative clause-Noun	-4.33333333333	140.083333333	Mek	Trans-New Guinea	Word Order
emb	Emberá (Northern)	1	Noun-Relative clause	6.83333333333	-77.1666666667	Choco	Choco	Word Order
egn	Engenni	1	Noun-Relative clause	5.16666666667	6.38333333333	Edoid	Niger-Congo	Word Order
eno	Enggano	1	Noun-Relative clause	-5.41666666667	102.25	Enggano	Austronesian	Word Order
eng	English	1	Noun-Relative clause	52.0	0.0	Germanic	Indo-European	Word Order
epe	Epena Pedee	3	Internally headed	3.0	-77.0	Choco	Choco	Word Order
err	Erromangan	1	Noun-Relative clause	-18.8333333333	169.166666667	Oceanic	Austronesian	Word Order
est	Estonian	1	Noun-Relative clause	59.0	26.0	Finnic	Uralic	Word Order
eud	Eudeve	1	Noun-Relative clause	29.1666666667	-109.666666667	Opata-Eudeve	Uto-Aztecan	Word Order
evn	Even	2	Relative clause-Noun	68.0	130.0	Tungusic	Altaic	Word Order
eve	Evenki	2	Relative clause-Noun	56.0	125.0	Tungusic	Altaic	Word Order
ewe	Ewe	1	Noun-Relative clause	6.33333333333	0.416666666667	Gbe	Niger-Congo	Word Order
ewo	Ewondo	1	Noun-Relative clause	4.0	12.0	Bantu	Niger-Congo	Word Order
fij	Fijian	1	Noun-Relative clause	-17.8333333333	178.0	Oceanic	Austronesian	Word Order
fin	Finnish	1	Noun-Relative clause	62.0	25.0	Finnic	Uralic	Word Order
fon	Fongbe	1	Noun-Relative clause	6.41666666667	2.16666666667	Gbe	Niger-Congo	Word Order
fre	French	1	Noun-Relative clause	48.0	2.0	Romance	Indo-European	Word Order
fri	Frisian	1	Noun-Relative clause	53.0	5.0	Germanic	Indo-European	Word Order
fua	Fulfulde (Adamawa)	1	Noun-Relative clause	9.16666666667	13.5	Peul-Serer	Niger-Congo	Word Order
fur	Fur	1	Noun-Relative clause	13.5	25.0	Fur	Fur	Word Order
fut	Futuna-Aniwa	1	Noun-Relative clause	-19.5333333333	170.216666667	Oceanic	Austronesian	Word Order
fye	Fyem	1	Noun-Relative clause	9.58333333333	9.33333333333	Benue-Congo Plateau	Niger-Congo	Word Order
gnd	Ga'anda	1	Noun-Relative clause	10.3333333333	12.5833333333	Biu-Mandara	Afro-Asiatic	Word Order
gae	Gaelic (Scots)	1	Noun-Relative clause	57.0	-4.0	Celtic	Indo-European	Word Order
gah	Gahuku	7	Mixed	-6.0	145.416666667	Gahuku	Trans-New Guinea	Word Order
gal	Galo	2	Relative clause-Noun	28.1666666667	94.6666666667	Tani	Sino-Tibetan	Word Order
gam	Gamo	2	Relative clause-Noun	6.66666666667	37.25	Ta-Ne-Omotic	Afro-Asiatic	Word Order
gap	Gapapaiwa	1	Noun-Relative clause	-9.75	149.833333333	Oceanic	Austronesian	Word Order
gar	Garo	2	Relative clause-Noun	25.6666666667	90.5	Brahmaputran	Sino-Tibetan	Word Order
grf	Garífuna	1	Noun-Relative clause	15.6666666667	-88.0	Antillean Arawakan	Arawakan	Word Order
gbb	Gbeya Bossangoa	1	Noun-Relative clause	6.66666666667	17.5	Gbaya-Manza-Ngbaka	Niger-Congo	Word Order
gel	Gela	1	Noun-Relative clause	-9.08333333333	160.25	Oceanic	Austronesian	Word Order
geo	Georgian	1	Noun-Relative clause	42.0	44.0	Kartvelian	Kartvelian	Word Order
ger	German	1	Noun-Relative clause	52.0	10.0	Germanic	Indo-European	Word Order
gim	Gimira	7	Mixed	7.0	35.75	Ta-Ne-Omotic	Afro-Asiatic	Word Order
god	Godoberi	7	Mixed	42.6666666667	46.0833333333	Avar-Andic-Tsezic	Nakh-Daghestanian	Word Order
gok	Gokana	1	Noun-Relative clause	4.58333333333	7.33333333333	Ogonoid	Niger-Congo	Word Order
grb	Grebo	1	Noun-Relative clause	5.0	-8.0	Kru	Niger-Congo	Word Order
grk	Greek (Modern)	1	Noun-Relative clause	39.0	22.0	Greek	Indo-European	Word Order
grw	Greenlandic (West)	1	Noun-Relative clause	64.0	-51.0	Eskimo	Eskimo-Aleut	Word Order
ghb	Guahibo	1	Noun-Relative clause	5.0	-69.0	Guahiban	Guahiban	Word Order
gud	Gude	1	Noun-Relative clause	10.4166666667	13.4166666667	Biu-Mandara	Afro-Asiatic	Word Order
gul	Gula (in Central African Republic)	1	Noun-Relative clause	9.5	22.5	Bongo-Bagirmi	Central Sudanic	Word Order
gmw	Gumawana	7	Mixed	-9.25	150.833333333	Oceanic	Austronesian	Word Order
gum	Gumbaynggir	1	Noun-Relative clause	-30.1666666667	152.5	Southeastern Pama-Nyungan	Pama-Nyungan	Word Order
gmz	Gumuz	1	Noun-Relative clause	12.5	35.8333333333	Gumuz	Gumuz	Word Order
gnb	Gunbalang	1	Noun-Relative clause	-12.0	134.0	Marne	Gunwinyguan	Word Order
gur	Gurung	2	Relative clause-Noun	28.3333333333	84.3333333333	Bodic	Sino-Tibetan	Word Order
gwa	Gwari	1	Noun-Relative clause	9.5	7.0	Nupoid	Niger-Congo	Word Order
gyc	Gyarong (Cogtse)	2	Relative clause-Noun	31.5	102.0	Na-Qiangic	Sino-Tibetan	Word Order
hai	Haida	3	Internally headed	53.0	-132.0	Haida	Haida	Word Order
hak	Hakka	2	Relative clause-Noun	25.0	116.0	Chinese	Sino-Tibetan	Word Order
hal	Halia	1	Noun-Relative clause	-5.25	154.666666667	Oceanic	Austronesian	Word Order
hhu	Hanga Hundi	2	Relative clause-Noun	-3.83333333333	142.916666667	Ndu	Sepik	Word Order
han	Hani	2	Relative clause-Noun	23.0	103.0	Burmese-Lolo	Sino-Tibetan	Word Order
har	Haruai	7	Mixed	-5.08333333333	144.166666667	Piawi	Piawi	Word Order
hat	Hatam	1	Noun-Relative clause	-1.0	134.0	Hatim-Mansim	Hatim-Mansim	Word Order
hau	Hausa	1	Noun-Relative clause	12.0	7.0	West Chadic	Afro-Asiatic	Word Order
haw	Hawaiian	1	Noun-Relative clause	19.5833333333	-155.5	Oceanic	Austronesian	Word Order
hwr	Hawrami	1	Noun-Relative clause	35.75	45.5	Iranian	Indo-European	Word Order
hya	Haya	1	Noun-Relative clause	-2.0	31.5	Bantu	Niger-Congo	Word Order
hay	Hayu	2	Relative clause-Noun	27.25	86.0	Himalayish	Sino-Tibetan	Word Order
hdi	Hdi	1	Noun-Relative clause	11.8666666667	13.7166666667	Biu-Mandara	Afro-Asiatic	Word Order
heb	Hebrew (Modern)	1	Noun-Relative clause	31.5	34.8333333333	Semitic	Afro-Asiatic	Word Order
hei	Heiltsuk	1	Noun-Relative clause	52.0	-127.5	Northern Wakashan	Wakashan	Word Order
hid	Hidatsa	1	Noun-Relative clause	47.0	-102.5	Missouri River Siouan	Siouan	Word Order
hin	Hindi	4	Correlative	25.0	77.0	Indic	Indo-European	Word Order
hix	Hixkaryana	1	Noun-Relative clause	-1.0	-59.0	Cariban	Cariban	Word Order
hmo	Hmong Njua	1	Noun-Relative clause	28.0	105.0	Hmongic	Hmong-Mien	Word Order
ho	Ho	2	Relative clause-Noun	22.0	86.0	Munda	Austro-Asiatic	Word Order
