Matthew S. Dryer. 2013. Position of Interrogative Phrases in Content Questions.								
In: Dryer, Matthew S. & Haspelmath, Martin (eds.)								
WALS Online (v2020.4) [Data set]. Zenodo.								
https://doi.org/10.5281/zenodo.13950591								
(Available online at http://wals.info/chapter/93, Accessed on 2025-03-22.)								
								
wals code	name	value	description	latitude	longitude	genus	family	area
any	Anywa	2	Not initial interrogative phrase	8.0	33.5	Western Nilotic	Eastern Sudanic	Word Order
ao	Ao	2	Not initial interrogative phrase	26.5833333333	94.6666666667	Central Naga	Sino-Tibetan	Word Order
apw	Apache (Western)	2	Not initial interrogative phrase	33.75	-110.0	Athapaskan	Na-Dene	Word Order
apl	Apalaí	2	Not initial interrogative phrase	0.0	-54.0	Cariban	Cariban	Word Order
apt	Apatani	2	Not initial interrogative phrase	27.5	93.75	Tani	Sino-Tibetan	Word Order
api	Apinayé	1	Initial interrogative phrase	-5.5	-48.0	Je Setentrional	Macro-Ge	Word Order
apu	Apurinã	1	Initial interrogative phrase	-9.0	-67.0	Purus	Arawakan	Word Order
aeg	Arabic (Egyptian)	2	Not initial interrogative phrase	30.0	31.0	Semitic	Afro-Asiatic	Word Order
arg	Arabic (Gulf)	2	Not initial interrogative phrase	26.0	49.0	Semitic	Afro-Asiatic	Word Order
arq	Arabic (Iraqi)	2	Not initial interrogative phrase	33.0	44.0	Semitic	Afro-Asiatic	Word Order
arj	Arabic (Kuwaiti)	2	Not initial interrogative phrase	29.5	47.5	Semitic	Afro-Asiatic	Word Order
asy	Arabic (Syrian)	1	Initial interrogative phrase	34.0	38.0	Semitic	Afro-Asiatic	Word Order
aab	Arapesh (Abu)	2	Not initial interrogative phrase	-3.45	142.95	Kombio-Arapesh	Torricelli	Word Order
arp	Arapesh (Mountain)	2	Not initial interrogative phrase	-3.46666666667	143.166666667	Kombio-Arapesh	Torricelli	Word Order
arc	Archi	2	Not initial interrogative phrase	42.0	46.8333333333	Lezgic	Nakh-Daghestanian	Word Order
arm	Armenian (Eastern)	2	Not initial interrogative phrase	40.0	45.0	Armenian	Indo-European	Word Order
arw	Armenian (Western)	2	Not initial interrogative phrase	38.5	43.5	Armenian	Indo-European	Word Order
alk	Arop-Lokep	2	Not initial interrogative phrase	-5.38333333333	147.05	Oceanic	Austronesian	Word Order
aro	Arosi	2	Not initial interrogative phrase	-10.25	161.333333333	Oceanic	Austronesian	Word Order
asm	Asmat	2	Not initial interrogative phrase	-5.5	138.5	Asmat-Kamrau Bay	Asmat-Kamrau Bay	Word Order
ass	Assamese	2	Not initial interrogative phrase	26.0	93.0	Indic	Indo-European	Word Order
ata	Atayal	2	Not initial interrogative phrase	24.5	121.333333333	Atayalic	Austronesian	Word Order
ath	Athpare	2	Not initial interrogative phrase	27.0	87.3333333333	Himalayish	Sino-Tibetan	Word Order
au	Au	2	Not initial interrogative phrase	-3.58333333333	142.083333333	Central Wapei	Torricelli	Word Order
ava	Avar	2	Not initial interrogative phrase	42.5	46.5	Avar-Andic-Tsezic	Nakh-Daghestanian	Word Order
awp	Awa Pit	2	Not initial interrogative phrase	1.5	-78.25	Barbacoan	Barbacoan	Word Order
awt	Awtuw	2	Not initial interrogative phrase	-3.58333333333	142.0	Ram	Sepik	Word Order
aym	Aymara (Central)	2	Not initial interrogative phrase	-17.0	-69.0	Aymaran	Aymaran	Word Order
azi	Azari (Iranian)	2	Not initial interrogative phrase	37.5	47.0	Turkic	Altaic	Word Order
aze	Azerbaijani	2	Not initial interrogative phrase	40.5	48.5	Turkic	Altaic	Word Order
bbl	Babole	2	Not initial interrogative phrase	1.08333333333	17.25	Bantu	Niger-Congo	Word Order
bac	Bachamal	1	Initial interrogative phrase	-13.1666666667	130.166666667	Wandjiginy	Wandjiginy	Word Order
bdm	Badimaya	1	Initial interrogative phrase	-27.6666666667	118.0	Western Pama-Nyungan	Pama-Nyungan	Word Order
bfi	Bafia	2	Not initial interrogative phrase	5.0	11.1666666667	Bantu	Niger-Congo	Word Order
bgs	Baga Sitemu	1	Initial interrogative phrase	10.5	-14.5	Northern Mel	Niger-Congo	Word Order
bag	Bagirmi	2	Not initial interrogative phrase	11.6666666667	16.0	Bongo-Bagirmi	Central Sudanic	Word Order
bgr	Bagiro	2	Not initial interrogative phrase	4.33333333333	20.5833333333	Bongo-Bagirmi	Central Sudanic	Word Order
bai	Bai	2	Not initial interrogative phrase	26.0	100.0	Macro-Bai	Sino-Tibetan	Word Order
bwc	Bajau (West Coast)	3	Mixed	6.33333333333	116.333333333	Sama-Bajaw	Austronesian	Word Order
bku	Bakueri	2	Not initial interrogative phrase	4.25	9.25	Bantu	Niger-Congo	Word Order
bkn	Bakundu	2	Not initial interrogative phrase	4.83333333333	9.33333333333	Bantu	Niger-Congo	Word Order
bgz	Banggi	1	Initial interrogative phrase	7.25	117.166666667	North Borneo	Austronesian	Word Order
bnk	Bankon	2	Not initial interrogative phrase	4.41666666667	9.58333333333	Bantu	Niger-Congo	Word Order
ble	Baoulé	2	Not initial interrogative phrase	7.0	-5.0	Tano	Niger-Congo	Word Order
brs	Barasano	1	Initial interrogative phrase	-0.166666666667	-70.6666666667	Tucanoan	Tucanoan	Word Order
bar	Bari	2	Not initial interrogative phrase	5.0	31.6666666667	Eastern Nilotic	Eastern Sudanic	Word Order
brp	Barupu	2	Not initial interrogative phrase	-3.08333333333	142.083333333	Warapu	Skou	Word Order
bae	Baré	1	Initial interrogative phrase	1.0	-67.0	Japura-Colombia	Arawakan	Word Order
bsq	Basque	2	Not initial interrogative phrase	43.0	-3.0	Basque	Basque	Word Order
bkr	Batak (Karo)	1	Initial interrogative phrase	3.25	98.25	Northwest Sumatra-Barrier Islands	Austronesian	Word Order
bto	Batak (Toba)	2	Not initial interrogative phrase	2.5	99.0	Northwest Sumatra-Barrier Islands	Austronesian	Word Order
baq	Baure	1	Initial interrogative phrase	-13.0833333333	-64.1666666667	Bolivia-Parana	Arawakan	Word Order
baw	Bawm	2	Not initial interrogative phrase	22.5	92.25	Kuki-Chin	Sino-Tibetan	Word Order
bej	Beja	2	Not initial interrogative phrase	18.0	36.0	Beja	Afro-Asiatic	Word Order
bem	Bemba	2	Not initial interrogative phrase	-10.0	28.25	Bantu	Niger-Congo	Word Order
bfg	Berber (Figuig)	1	Initial interrogative phrase	32.5	-1.5	Berber	Afro-Asiatic	Word Order
bma	Berber (Middle Atlas)	1	Initial interrogative phrase	33.0	-5.0	Berber	Afro-Asiatic	Word Order
brf	Berber (Rif)	1	Initial interrogative phrase	34.5	-4.0	Berber	Afro-Asiatic	Word Order
bti	Betoi	1	Initial interrogative phrase	7.16666666667	-71.25	Betoi	Betoi	Word Order
bho	Bhojpuri	2	Not initial interrogative phrase	26.0	84.0	Indic	Indo-European	Word Order
bhu	Bhumij	2	Not initial interrogative phrase	21.3333333333	86.5	Munda	Austro-Asiatic	Word Order
bik	Biak	1	Initial interrogative phrase	-1.0	136.0	South Halmahera - West New Guinea	Austronesian	Word Order
bkl	Bikol	2	Not initial interrogative phrase	13.3333333333	123.5	Greater Central Philippine	Austronesian	Word Order
blx	Biloxi	2	Not initial interrogative phrase	30.5	-88.6666666667	Ohio Valley Siouan	Siouan	Word Order
bmb	Bimoba	2	Not initial interrogative phrase	10.5	0.0	Oti-Volta	Niger-Congo	Word Order
bbw	Bininj Gun-Wok	1	Initial interrogative phrase	-12.5	133.75	Marne	Gunwinyguan	Word Order
bii	Biri	2	Not initial interrogative phrase	-20.5	146.5	Northern Pama-Nyungan	Pama-Nyungan	Word Order
bir	Birom	2	Not initial interrogative phrase	9.66666666667	8.83333333333	Benue-Congo Plateau	Niger-Congo	Word Order
bla	Blackfoot	1	Initial interrogative phrase	50.0	-112.666666667	Algonquian	Algic	Word Order
bod	Bodo	2	Not initial interrogative phrase	26.8333333333	92.0	Brahmaputran	Sino-Tibetan	Word Order
boq	Bokar	2	Not initial interrogative phrase	28.5	94.6666666667	Tani	Sino-Tibetan	Word Order
bgo	Bongo	2	Not initial interrogative phrase	7.5	28.5	Bongo-Bagirmi	Central Sudanic	Word Order
btk	Bontok	1	Initial interrogative phrase	17.0833333333	120.916666667	Northern Luzon	Austronesian	Word Order
boj	Bori	2	Not initial interrogative phrase	28.3333333333	94.75	Tani	Sino-Tibetan	Word Order
brr	Bororo	1	Initial interrogative phrase	-16.0	-57.0	Bororoan	Bororoan	Word Order
brh	Brahui	2	Not initial interrogative phrase	28.5	67.0	Dravidian	Dravidian	Word Order
bra	Brao	2	Not initial interrogative phrase	14.1666666667	107.5	Bahnaric	Austro-Asiatic	Word Order
bre	Breton	1	Initial interrogative phrase	48.0	-3.0	Celtic	Indo-European	Word Order
bud	Buduma	2	Not initial interrogative phrase	13.5	14.5	Biu-Mandara	Afro-Asiatic	Word Order
bug	Bugis	2	Not initial interrogative phrase	-4.0	120.0	South Sulawesi	Austronesian	Word Order
bgn	Bugun	2	Not initial interrogative phrase	27.5	92.5833333333	Kho-Bwa	Sino-Tibetan	Word Order
bnu	Bularnu	1	Initial interrogative phrase	-21.0	138.0	Western Pama-Nyungan	Pama-Nyungan	Word Order
bul	Bulgarian	1	Initial interrogative phrase	42.5	25.0	Slavic	Indo-European	Word Order
bum	Buma	2	Not initial interrogative phrase	-11.6333333333	166.833333333	Oceanic	Austronesian	Word Order
brm	Burmese	2	Not initial interrogative phrase	21.0	96.0	Burmese-Lolo	Sino-Tibetan	Word Order
brn	Burunge	2	Not initial interrogative phrase	-5.33333333333	36.0	Southern Cushitic	Afro-Asiatic	Word Order
bur	Burushaski	2	Not initial interrogative phrase	36.5	74.5	Burushaski	Burushaski	Word Order
bsh	Bushoong	2	Not initial interrogative phrase	-4.5	21.5	Bantu	Niger-Congo	Word Order
bya	Byansi	2	Not initial interrogative phrase	30.1666666667	80.5	Bodic	Sino-Tibetan	Word Order
cah	Cahuilla	2	Not initial interrogative phrase	33.5	-116.25	Northern Uto-Aztecan	Uto-Aztecan	Word Order
cak	Cakchiquel	1	Initial interrogative phrase	14.5	-91.0	Mayan	Mayan	Word Order
cml	Camling	2	Not initial interrogative phrase	27.0	86.6666666667	Himalayish	Sino-Tibetan	Word Order
cax	Campa (Axininca)	2	Not initial interrogative phrase	-12.0	-74.0	Pre-Andine Arawakan	Arawakan	Word Order
cnm	Canamarí	1	Initial interrogative phrase	-6.5	-68.5	Katukinan	Katukinan	Word Order
cnl	Canela	1	Initial interrogative phrase	-7.0	-45.0	Je Setentrional	Macro-Ge	Word Order
cnt	Cantonese	2	Not initial interrogative phrase	23.0	113.0	Chinese	Sino-Tibetan	Word Order
cde	Carib (De'kwana)	1	Initial interrogative phrase	5.5	-65.0	Cariban	Cariban	Word Order
cay	Cayapa	1	Initial interrogative phrase	0.666666666667	-79.0	Barbacoan	Barbacoan	Word Order
cai	Chai	2	Not initial interrogative phrase	5.33333333333	35.3333333333	South Surmic	Eastern Sudanic	Word Order
chw	Cham (Western)	2	Not initial interrogative phrase	12.0	105.5	Malayo-Sumbawan	Austronesian	Word Order
cha	Chamorro	3	Mixed	13.45	144.75	Chamorro	Austronesian	Word Order
chg	Chang	2	Not initial interrogative phrase	26.3333333333	94.75	Brahmaputran	Sino-Tibetan	Word Order
chn	Chantyal	2	Not initial interrogative phrase	28.5833333333	83.4166666667	Bodic	Sino-Tibetan	Word Order
cso	Chatino (Sierra Occidental)	1	Initial interrogative phrase	16.25	-97.3333333333	Zapotecan	Oto-Manguean	Word Order
cya	Chatino (Yaitepec)	1	Initial interrogative phrase	16.25	-97.25	Zapotecan	Oto-Manguean	Word Order
chc	Chechen	2	Not initial interrogative phrase	43.25	45.8333333333	Nakh	Nakh-Daghestanian	Word Order
cmh	Chemehuevi	2	Not initial interrogative phrase	34.3333333333	-115.166666667	Northern Uto-Aztecan	Uto-Aztecan	Word Order
che	Cherokee	1	Initial interrogative phrase	35.5	-83.5	Southern Iroquoian	Iroquoian	Word Order
cic	Chichewa	2	Not initial interrogative phrase	-14.0	34.0	Bantu	Niger-Congo	Word Order
cmr	Chin (Mara)	2	Not initial interrogative phrase	23.0	93.1666666667	Kuki-Chin	Sino-Tibetan	Word Order
chs	Chin (Siyin)	2	Not initial interrogative phrase	23.8333333333	94.0	Kuki-Chin	Sino-Tibetan	Word Order
cti	Chin (Tiddim)	2	Not initial interrogative phrase	23.3333333333	93.6666666667	Kuki-Chin	Sino-Tibetan	Word Order
ccm	Chinantec (Comaltepec)	1	Initial interrogative phrase	17.5833333333	-96.4166666667	Chinantecan	Oto-Manguean	Word Order
cle	Chinantec (Lealao)	1	Initial interrogative phrase	17.3333333333	-95.9166666667	Chinantecan	Oto-Manguean	Word Order
cpl	Chinantec (Palantla)	1	Initial interrogative phrase	18.8333333333	-96.75	Chinantecan	Oto-Manguean	Word Order
chq	Chinantec (Quiotepec)	1	Initial interrogative phrase	17.5833333333	-96.6666666667	Chinantecan	Oto-Manguean	Word Order
ckl	Chinook (Lower)	1	Initial interrogative phrase	46.25	-123.5	Chinookan	Penutian	Word Order
cct	Choctaw	2	Not initial interrogative phrase	32.25	-88.5	Muskogean	Muskogean	Word Order
chx	Chontal (Huamelultec Oaxaca)	1	Initial interrogative phrase	16.0	-95.75	Tequistlatecan	Hokan	Word Order
cmy	Chontal Maya	1	Initial interrogative phrase	18.1666666667	-92.5833333333	Mayan	Mayan	Word Order
chr	Chrau	1	Initial interrogative phrase	10.75	107.5	Bahnaric	Austro-Asiatic	Word Order
chj	Chuj	1	Initial interrogative phrase	15.9166666667	-91.5833333333	Mayan	Mayan	Word Order
chk	Chukchi	2	Not initial interrogative phrase	67.0	-173.0	Northern Chukotko-Kamchatkan	Chukotko-Kamchatkan	Word Order
chv	Chuvash	2	Not initial interrogative phrase	55.5	47.5	Turkic	Altaic	Word Order
cbo	Chácobo	1	Initial interrogative phrase	-12.1666666667	-66.75	Panoan	Pano-Tacanan	Word Order
coc	Cocama	1	Initial interrogative phrase	-5.0	-74.5	Maweti-Guarani	Tupian	Word Order
cmn	Comanche	2	Not initial interrogative phrase	33.5	-101.5	Northern Uto-Aztecan	Uto-Aztecan	Word Order
coo	Coos (Hanis)	1	Initial interrogative phrase	43.5	-124.166666667	Coosan	Oregon Coast	Word Order
cop	Coptic	2	Not initial interrogative phrase	26.0	32.0	Egyptian-Coptic	Afro-Asiatic	Word Order
crn	Cornish	2	Not initial interrogative phrase	50.3333333333	-5.0	Celtic	Indo-European	Word Order
cro	Crow	2	Not initial interrogative phrase	47.0	-108.0	Missouri River Siouan	Siouan	Word Order
cub	Cubeo	1	Initial interrogative phrase	1.33333333333	-70.5	Tucanoan	Tucanoan	Word Order
cup	Cupeño	2	Not initial interrogative phrase	33.1666666667	-116.5	Northern Uto-Aztecan	Uto-Aztecan	Word Order
cze	Czech	2	Not initial interrogative phrase	50.0	15.0	Slavic	Indo-European	Word Order
dag	Daga	2	Not initial interrogative phrase	-10.0	149.333333333	Dagan	Trans-New Guinea	Word Order
dgb	Dagbani	1	Initial interrogative phrase	9.58333333333	-0.5	Oti-Volta	Niger-Congo	Word Order
dgr	Dagur	2	Not initial interrogative phrase	48.0	124.0	Mongolic	Altaic	Word Order
dan	Dan	2	Not initial interrogative phrase	7.5	-8.0	Eastern Mande	Mande	Word Order
dsh	Danish	1	Initial interrogative phrase	56.0	10.0	Germanic	Indo-European	Word Order
drm	Darma	2	Not initial interrogative phrase	30.0	79.75	Bodic	Sino-Tibetan	Word Order
des	Desano	1	Initial interrogative phrase	0.833333333333	-69.8333333333	Tucanoan	Tucanoan	Word Order
dha	Dhaasanac	2	Not initial interrogative phrase	4.66666666667	36.3333333333	Lowland East Cushitic	Afro-Asiatic	Word Order
dhb	Dharumbal	1	Initial interrogative phrase	-22.75	150.5	Northern Pama-Nyungan	Pama-Nyungan	Word Order
dms	Dimasa	2	Not initial interrogative phrase	25.5	93.0	Brahmaputran	Sino-Tibetan	Word Order
din	Dinka	2	Not initial interrogative phrase	8.5	28.0	Western Nilotic	Eastern Sudanic	Word Order
dio	Diola-Fogny	2	Not initial interrogative phrase	13.0	-16.25	Jola	Niger-Congo	Word Order
diy	Diyari	1	Initial interrogative phrase	-28.0	139.0	Central Pama-Nyungan	Pama-Nyungan	Word Order
dja	Djabugay	2	Not initial interrogative phrase	-16.75	145.583333333	Northern Pama-Nyungan	Pama-Nyungan	Word Order
djm	Djambarrpuyngu	2	Not initial interrogative phrase	-12.1666666667	135.5	Western Pama-Nyungan	Pama-Nyungan	Word Order
djr	Djaru	1	Initial interrogative phrase	-18.75	128.0	Western Pama-Nyungan	Pama-Nyungan	Word Order
dji	Djingili	1	Initial interrogative phrase	-17.75	134.0	Djingili	Mirndi	Word Order
dlm	Dla (Menggwa)	2	Not initial interrogative phrase	-3.55	141.033333333	Senagi	Senagi	Word Order
dmk	Domaaki	2	Not initial interrogative phrase	36.1666666667	74.0	Indic	Indo-European	Word Order
don	Dong (Southern)	2	Not initial interrogative phrase	27.0	109.0	Kam-Tai	Tai-Kadai	Word Order
doy	Doyayo	2	Not initial interrogative phrase	8.66666666667	13.0833333333	Samba-Duru	Niger-Congo	Word Order
dre	Drehu	2	Not initial interrogative phrase	-21.0	167.25	Oceanic	Austronesian	Word Order
duk	Duka	3	Mixed	11.1666666667	5.08333333333	Central Kainji	Niger-Congo	Word Order
dul	Dulong	2	Not initial interrogative phrase	28.0	98.3333333333	Nungish	Sino-Tibetan	Word Order
dmi	Dumi	2	Not initial interrogative phrase	27.25	86.6666666667	Himalayish	Sino-Tibetan	Word Order
dum	Dumo	2	Not initial interrogative phrase	-2.68333333333	141.3	Western Skou	Skou	Word Order
dun	Duna	2	Not initial interrogative phrase	-5.5	142.5	Duna	Duna-Bogaya	Word Order
dyi	Dyirbal	2	Not initial interrogative phrase	-17.8333333333	145.583333333	Northern Pama-Nyungan	Pama-Nyungan	Word Order
daw	Dâw	1	Initial interrogative phrase	-0.25	-67.0833333333	Nadahup	Nadahup	Word Order
erk	Efate (South)	2	Not initial interrogative phrase	-17.75	168.416666667	Oceanic	Austronesian	Word Order
efi	Efik	2	Not initial interrogative phrase	4.91666666667	8.5	Lower Cross	Niger-Congo	Word Order
eip	Eipo	2	Not initial interrogative phrase	-4.33333333333	140.083333333	Mek	Trans-New Guinea	Word Order
ora	Emai	1	Initial interrogative phrase	7.08333333333	5.91666666667	Edoid	Niger-Congo	Word Order
emm	Emmi	1	Initial interrogative phrase	-13.5	130.0	Wagaydy	Western Daly	Word Order
egn	Engenni	2	Not initial interrogative phrase	5.16666666667	6.38333333333	Edoid	Niger-Congo	Word Order
eno	Enggano	1	Initial interrogative phrase	-5.41666666667	102.25	Enggano	Austronesian	Word Order
eng	English	1	Initial interrogative phrase	52.0	0.0	Germanic	Indo-European	Word Order
epe	Epena Pedee	1	Initial interrogative phrase	3.0	-77.0	Choco	Choco	Word Order
err	Erromangan	2	Not initial interrogative phrase	-18.8333333333	169.166666667	Oceanic	Austronesian	Word Order
ese	Ese Ejja	1	Initial interrogative phrase	-11.0	-66.0	Tacanan	Pano-Tacanan	Word Order
est	Estonian	1	Initial interrogative phrase	59.0	26.0	Finnic	Uralic	Word Order
eud	Eudeve	1	Initial interrogative phrase	29.1666666667	-109.666666667	Opata-Eudeve	Uto-Aztecan	Word Order
eve	Evenki	1	Initial interrogative phrase	56.0	125.0	Tungusic	Altaic	Word Order
ewe	Ewe	2	Not initial interrogative phrase	6.33333333333	0.416666666667	Gbe	Niger-Congo	Word Order
ewo	Ewondo	2	Not initial interrogative phrase	4.0	12.0	Bantu	Niger-Congo	Word Order
fij	Fijian	2	Not initial interrogative phrase	-17.8333333333	178.0	Oceanic	Austronesian	Word Order
fin	Finnish	1	Initial interrogative phrase	62.0	25.0	Finnic	Uralic	Word Order
foe	Foe	2	Not initial interrogative phrase	-6.5	143.5	Foe	Trans-New Guinea	Word Order
pdp	Folopa	2	Not initial interrogative phrase	-7.0	144.5	Teberan	Teberan-Pawaian	Word Order
fre	French	1	Initial interrogative phrase	48.0	2.0	Romance	Indo-European	Word Order
fri	Frisian	1	Initial interrogative phrase	53.0	5.0	Germanic	Indo-European	Word Order
fua	Fulfulde (Adamawa)	1	Initial interrogative phrase	9.16666666667	13.5	Peul-Serer	Niger-Congo	Word Order
fur	Fur	2	Not initial interrogative phrase	13.5	25.0	Fur	Fur	Word Order
fut	Futuna-Aniwa	2	Not initial interrogative phrase	-19.5333333333	170.216666667	Oceanic	Austronesian	Word Order
fye	Fyem	2	Not initial interrogative phrase	9.58333333333	9.33333333333	Benue-Congo Plateau	Niger-Congo	Word Order
gae	Gaelic (Scots)	1	Initial interrogative phrase	57.0	-4.0	Celtic	Indo-European	Word Order
gal	Galo	2	Not initial interrogative phrase	28.1666666667	94.6666666667	Tani	Sino-Tibetan	Word Order
gap	Gapapaiwa	2	Not initial interrogative phrase	-9.75	149.833333333	Oceanic	Austronesian	Word Order
gar	Garo	2	Not initial interrogative phrase	25.6666666667	90.5	Brahmaputran	Sino-Tibetan	Word Order
grr	Garrwa	1	Initial interrogative phrase	-17.0833333333	137.166666667	Garrwan	Garrwan	Word Order
gav	Gavião	1	Initial interrogative phrase	-10.6666666667	-62.0	Monde	Tupian	Word Order
gbs	Gbaya (Southwest)	2	Not initial interrogative phrase	4.7	14.96	Gbaya-Manza-Ngbaka	Niger-Congo	Word Order
gbb	Gbeya Bossangoa	2	Not initial interrogative phrase	6.66666666667	17.5	Gbaya-Manza-Ngbaka	Niger-Congo	Word Order
geo	Georgian	2	Not initial interrogative phrase	42.0	44.0	Kartvelian	Kartvelian	Word Order
ger	German	1	Initial interrogative phrase	52.0	10.0	Germanic	Indo-European	Word Order
gid	Gidabal	1	Initial interrogative phrase	-28.4166666667	152.416666667	Southeastern Pama-Nyungan	Pama-Nyungan	Word Order
git	Gitksan	1	Initial interrogative phrase	55.3333333333	-127.75	Tsimshianic	Tsimshianic	Word Order
giz	Giziga	2	Not initial interrogative phrase	10.3333333333	14.1666666667	Biu-Mandara	Afro-Asiatic	Word Order
goa	Goajiro	1	Initial interrogative phrase	12.0	-72.0	Guajiro-Paraujano	Arawakan	Word Order
goe	Goemai	2	Not initial interrogative phrase	8.66666666667	9.75	West Chadic	Afro-Asiatic	Word Order
gok	Gokana	2	Not initial interrogative phrase	4.58333333333	7.33333333333	Ogonoid	Niger-Congo	Word Order
gon	Gondi	2	Not initial interrogative phrase	19.0	81.0	Dravidian	Dravidian	Word Order
grb	Grebo	1	Initial interrogative phrase	5.0	-8.0	Kru	Niger-Congo	Word Order
grk	Greek (Modern)	1	Initial interrogative phrase	39.0	22.0	Greek	Indo-European	Word Order
grw	Greenlandic (West)	2	Not initial interrogative phrase	64.0	-51.0	Eskimo	Eskimo-Aleut	Word Order
ghb	Guahibo	1	Initial interrogative phrase	5.0	-69.0	Guahiban	Guahiban	Word Order
gjj	Guajajara	1	Initial interrogative phrase	-5.0	-46.0	Maweti-Guarani	Tupian	Word Order
gua	Guaraní	2	Not initial interrogative phrase	-26.0	-56.0	Maweti-Guarani	Tupian	Word Order
grj	Guarijío	1	Initial interrogative phrase	27.75	-108.666666667	Tarahumaran	Uto-Aztecan	Word Order
gud	Gude	1	Initial interrogative phrase	10.4166666667	13.4166666667	Biu-Mandara	Afro-Asiatic	Word Order
gug	Gugada	2	Not initial interrogative phrase	-30.0	134.0	Western Pama-Nyungan	Pama-Nyungan	Word Order
guh	Guhu-Samane	2	Not initial interrogative phrase	-8.0	147.333333333	Guhu-Samane	Trans-New Guinea	Word Order
guj	Gujarati	2	Not initial interrogative phrase	23.0	72.0	Indic	Indo-European	Word Order
gmw	Gumawana	2	Not initial interrogative phrase	-9.25	150.833333333	Oceanic	Austronesian	Word Order
gum	Gumbaynggir	2	Not initial interrogative phrase	-30.1666666667	152.5	Southeastern Pama-Nyungan	Pama-Nyungan	Word Order
gnb	Gunbalang	1	Initial interrogative phrase	-12.0	134.0	Marne	Gunwinyguan	Word Order
ggu	Gureng Gureng	2	Not initial interrogative phrase	-25.25	151.0	Southeastern Pama-Nyungan	Pama-Nyungan	Word Order
gur	Gurung	2	Not initial interrogative phrase	28.3333333333	84.3333333333	Bodic	Sino-Tibetan	Word Order
