Matthew S. Dryer. 2013. Order of Genitive and Noun.
In: Dryer, Matthew S. & Haspelmath, Martin (eds.)
WALS Online (v2020.4) [Data set]. Zenodo.
https://doi.org/10.5281/zenodo.13950591
(Available online at http://wals.info/chapter/86, Accessed on 2025-03-22.)

wals code	name	value	description	latitude	longitude	genus	family	area
ami	Amis	2	Noun-Genitive	23.3333333333	121.333333333	East Formosan	Austronesian	Word Order
amx	Anamuxra	1	Genitive-Noun	-4.66666666667	145.0	Josephstaal	Trans-New Guinea	Word Order
adk	Andoke	1	Genitive-Noun	-0.666666666667	-72.0	Andoke	Andoke	Word Order
anj	Anejom	2	Noun-Genitive	-20.2	169.8	Oceanic	Austronesian	Word Order
agm	Angami	1	Genitive-Noun	25.6666666667	94.5	Angami-Pochuri	Sino-Tibetan	Word Order
anc	Angas	2	Noun-Genitive	9.5	9.5	West Chadic	Afro-Asiatic	Word Order
ang	Anggor	1	Genitive-Noun	-3.75	141.166666667	Senagi	Senagi	Word Order
ann	Anindilyakwa	3	No dominant order	-14.0	136.5	Anindilyakwa	Gunwinyguan	Word Order
ano	Anong	1	Genitive-Noun	27.3333333333	98.75	Nungish	Sino-Tibetan	Word Order
anu	Anufo	1	Genitive-Noun	10.0833333333	0.25	Tano	Niger-Congo	Word Order
ayi	Anyi	1	Genitive-Noun	7.0	-3.5	Tano	Niger-Congo	Word Order
any	Anywa	2	Noun-Genitive	8.0	33.5	Western Nilotic	Eastern Sudanic	Word Order
ane	Anêm	3	No dominant order	-5.58333333333	149.083333333	Anêm	Anêm	Word Order
ao	Ao	1	Genitive-Noun	26.5833333333	94.6666666667	Central Naga	Sino-Tibetan	Word Order
apl	Apalaí	1	Genitive-Noun	0.0	-54.0	Cariban	Cariban	Word Order
apt	Apatani	1	Genitive-Noun	27.5	93.75	Tani	Sino-Tibetan	Word Order
api	Apinayé	1	Genitive-Noun	-5.5	-48.0	Je Setentrional	Macro-Ge	Word Order
apu	Apurinã	1	Genitive-Noun	-9.0	-67.0	Purus	Arawakan	Word Order
abn	Arabana	3	No dominant order	-28.25	136.25	Central Pama-Nyungan	Pama-Nyungan	Word Order
aeg	Arabic (Egyptian)	2	Noun-Genitive	30.0	31.0	Semitic	Afro-Asiatic	Word Order
arg	Arabic (Gulf)	2	Noun-Genitive	26.0	49.0	Semitic	Afro-Asiatic	Word Order
arq	Arabic (Iraqi)	2	Noun-Genitive	33.0	44.0	Semitic	Afro-Asiatic	Word Order
arj	Arabic (Kuwaiti)	2	Noun-Genitive	29.5	47.5	Semitic	Afro-Asiatic	Word Order
ams	Arabic (Modern Standard)	2	Noun-Genitive	25.0	42.0	Semitic	Afro-Asiatic	Word Order
amr	Arabic (Moroccan)	2	Noun-Genitive	34.0	-6.0	Semitic	Afro-Asiatic	Word Order
asy	Arabic (Syrian)	2	Noun-Genitive	34.0	38.0	Semitic	Afro-Asiatic	Word Order
ana	Araona	1	Genitive-Noun	-12.3333333333	-67.75	Tacanan	Pano-Tacanan	Word Order
arp	Arapesh (Mountain)	3	No dominant order	-3.46666666667	143.166666667	Kombio-Arapesh	Torricelli	Word Order
abo	Arbore	2	Noun-Genitive	5.0	36.75	Lowland East Cushitic	Afro-Asiatic	Word Order
arc	Archi	1	Genitive-Noun	42.0	46.8333333333	Lezgic	Nakh-Daghestanian	Word Order
ari	Aribwatsa	1	Genitive-Noun	-6.71666666667	147.0	Oceanic	Austronesian	Word Order
arm	Armenian (Eastern)	1	Genitive-Noun	40.0	45.0	Armenian	Indo-European	Word Order
arw	Armenian (Western)	1	Genitive-Noun	38.5	43.5	Armenian	Indo-European	Word Order
alk	Arop-Lokep	3	No dominant order	-5.38333333333	147.05	Oceanic	Austronesian	Word Order
aro	Arosi	2	Noun-Genitive	-10.25	161.333333333	Oceanic	Austronesian	Word Order
awe	Arrernte (Western)	2	Noun-Genitive	-24.0	132.5	Central Pama-Nyungan	Pama-Nyungan	Word Order
asm	Asmat	1	Genitive-Noun	-5.5	138.5	Asmat-Kamrau Bay	Asmat-Kamrau Bay	Word Order
ass	Assamese	1	Genitive-Noun	26.0	93.0	Indic	Indo-European	Word Order
atk	Atakapa	1	Genitive-Noun	30.0	-93.5	Atakapa	Atakapa	Word Order
ata	Atayal	2	Noun-Genitive	24.5	121.333333333	Atayalic	Austronesian	Word Order
ath	Athpare	1	Genitive-Noun	27.0	87.3333333333	Himalayish	Sino-Tibetan	Word Order
au	Au	3	No dominant order	-3.58333333333	142.083333333	Central Wapei	Torricelli	Word Order
ava	Avar	1	Genitive-Noun	42.5	46.5	Avar-Andic-Tsezic	Nakh-Daghestanian	Word Order
avo	Avokaya	3	No dominant order	4.66666666667	30.0	Moru-Ma'di	Central Sudanic	Word Order
awa	Awa	1	Genitive-Noun	-6.66666666667	145.75	Gauwa	Trans-New Guinea	Word Order
awp	Awa Pit	1	Genitive-Noun	1.5	-78.25	Barbacoan	Barbacoan	Word Order
awt	Awtuw	1	Genitive-Noun	-3.58333333333	142.0	Ram	Sepik	Word Order
ayw	Ayiwo	2	Noun-Genitive	-10.3333333333	166.25	Oceanic	Austronesian	Word Order
aym	Aymara (Central)	1	Genitive-Noun	-17.0	-69.0	Aymaran	Aymaran	Word Order
ayo	Ayomán	1	Genitive-Noun	11.0	-69.0	Jirajaran	Jirajaran	Word Order
ayr	Ayoreo	1	Genitive-Noun	-20.25	-59.25	Zamucoan	Zamucoan	Word Order
aze	Azerbaijani	1	Genitive-Noun	40.5	48.5	Turkic	Altaic	Word Order
bdm	Badimaya	1	Genitive-Noun	-27.6666666667	118.0	Western Pama-Nyungan	Pama-Nyungan	Word Order
bfi	Bafia	2	Noun-Genitive	5.0	11.1666666667	Bantu	Niger-Congo	Word Order
bag	Bagirmi	2	Noun-Genitive	11.6666666667	16.0	Bongo-Bagirmi	Central Sudanic	Word Order
bgr	Bagiro	2	Noun-Genitive	4.33333333333	20.5833333333	Bongo-Bagirmi	Central Sudanic	Word Order
bai	Bai	1	Genitive-Noun	26.0	100.0	Macro-Bai	Sino-Tibetan	Word Order
baj	Bajau (Sama)	2	Noun-Genitive	-4.33333333333	123.0	Sama-Bajaw	Austronesian	Word Order
bwc	Bajau (West Coast)	2	Noun-Genitive	6.33333333333	116.333333333	Sama-Bajaw	Austronesian	Word Order
bak	Baka (in Cameroon)	2	Noun-Genitive	2.58333333333	13.5833333333	Ubangi	Niger-Congo	Word Order
bka	Baka (in South Sudan)	2	Noun-Genitive	4.83333333333	29.25	Bongo-Bagirmi	Central Sudanic	Word Order
bku	Bakueri	2	Noun-Genitive	4.25	9.25	Bantu	Niger-Congo	Word Order
blz	Balanta	2	Noun-Genitive	12.25	-15.3333333333	Balanta	Niger-Congo	Word Order
bvi	Bali-Vitu	2	Noun-Genitive	-4.9	149.116666667	Oceanic	Austronesian	Word Order
bam	Bambara	1	Genitive-Noun	12.5	-7.5	Western Mande	Mande	Word Order
bnk	Bankon	2	Noun-Genitive	4.41666666667	9.58333333333	Bantu	Niger-Congo	Word Order
bnn	Banoni	2	Noun-Genitive	-6.41666666667	155.25	Oceanic	Austronesian	Word Order
baa	Barai	1	Genitive-Noun	-9.33333333333	148.083333333	Koiarian	Trans-New Guinea	Word Order
bbu	Barambu	2	Noun-Genitive	3.5	27.0	Ubangi	Niger-Congo	Word Order
brs	Barasano	1	Genitive-Noun	-0.166666666667	-70.6666666667	Tucanoan	Tucanoan	Word Order
bar	Bari	2	Noun-Genitive	5.0	31.6666666667	Eastern Nilotic	Eastern Sudanic	Word Order
brp	Barupu	2	Noun-Genitive	-3.08333333333	142.083333333	Warapu	Skou	Word Order
bry	Baruya	1	Genitive-Noun	-6.91666666667	145.916666667	Nuclear Angan	Trans-New Guinea	Word Order
bae	Baré	1	Genitive-Noun	1.0	-67.0	Japura-Colombia	Arawakan	Word Order
bsr	Basari	2	Noun-Genitive	12.6666666667	-13.0	Tenda	Niger-Congo	Word Order
bas	Basaá	2	Noun-Genitive	3.91666666667	10.5	Bantu	Niger-Congo	Word Order
bsk	Bashkir	1	Genitive-Noun	53.0	58.0	Turkic	Altaic	Word Order
bsq	Basque	1	Genitive-Noun	43.0	-3.0	Basque	Basque	Word Order
bkr	Batak (Karo)	2	Noun-Genitive	3.25	98.25	Northwest Sumatra-Barrier Islands	Austronesian	Word Order
bto	Batak (Toba)	2	Noun-Genitive	2.5	99.0	Northwest Sumatra-Barrier Islands	Austronesian	Word Order
baq	Baure	2	Noun-Genitive	-13.0833333333	-64.1666666667	Bolivia-Parana	Arawakan	Word Order
baw	Bawm	1	Genitive-Noun	22.5	92.25	Kuki-Chin	Sino-Tibetan	Word Order
bej	Beja	1	Genitive-Noun	18.0	36.0	Beja	Afro-Asiatic	Word Order
bel	Belhare	1	Genitive-Noun	26.9666666667	87.3	Himalayish	Sino-Tibetan	Word Order
bco	Bella Coola	2	Noun-Genitive	52.5	-126.666666667	Bella Coola	Salishan	Word Order
blr	Belorussian	2	Noun-Genitive	54.0	28.0	Slavic	Indo-European	Word Order
bga	Benga	2	Noun-Genitive	1.16666666667	9.41666666667	Bantu	Niger-Congo	Word Order
brq	Bera	2	Noun-Genitive	1.5	30.03	Bantu	Niger-Congo	Word Order
bch	Berber (Chaouia)	2	Noun-Genitive	35.0	7.0	Berber	Afro-Asiatic	Word Order
bfg	Berber (Figuig)	2	Noun-Genitive	32.5	-1.5	Berber	Afro-Asiatic	Word Order
bma	Berber (Middle Atlas)	2	Noun-Genitive	33.0	-5.0	Berber	Afro-Asiatic	Word Order
brf	Berber (Rif)	2	Noun-Genitive	34.5	-4.0	Berber	Afro-Asiatic	Word Order
zag	Beria	3	No dominant order	16.0	23.0	Eastern Saharan	Saharan	Word Order
bho	Bhojpuri	1	Genitive-Noun	26.0	84.0	Indic	Indo-European	Word Order
bhu	Bhumij	1	Genitive-Noun	21.3333333333	86.5	Munda	Austro-Asiatic	Word Order
bik	Biak	1	Genitive-Noun	-1.0	136.0	South Halmahera - West New Guinea	Austronesian	Word Order
bid	Bidiya	2	Noun-Genitive	11.9166666667	18.75	East Chadic	Afro-Asiatic	Word Order
bkl	Bikol	3	No dominant order	13.3333333333	123.5	Greater Central Philippine	Austronesian	Word Order
bln	Bilin	1	Genitive-Noun	15.75	38.5	Central Cushitic	Afro-Asiatic	Word Order
bnr	Bilinarra	3	No dominant order	-16.0	131.666666667	Western Pama-Nyungan	Pama-Nyungan	Word Order
blx	Biloxi	1	Genitive-Noun	30.5	-88.6666666667	Ohio Valley Siouan	Siouan	Word Order
bil	Bilua	1	Genitive-Noun	-7.75	156.666666667	Bilua	Solomons East Papuan	Word Order
bmb	Bimoba	1	Genitive-Noun	10.5	0.0	Oti-Volta	Niger-Congo	Word Order
bin	Binandere	1	Genitive-Noun	-8.25	148.0	Binanderean	Trans-New Guinea	Word Order
bni	Bini	2	Noun-Genitive	6.41666666667	5.83333333333	Edoid	Niger-Congo	Word Order
bbw	Bininj Gun-Wok	1	Genitive-Noun	-12.5	133.75	Marne	Gunwinyguan	Word Order
bii	Biri	1	Genitive-Noun	-20.5	146.5	Northern Pama-Nyungan	Pama-Nyungan	Word Order
bir	Birom	2	Noun-Genitive	9.66666666667	8.83333333333	Benue-Congo Plateau	Niger-Congo	Word Order
bla	Blackfoot	1	Genitive-Noun	50.0	-112.666666667	Algonquian	Algic	Word Order
bob	Bobangi	2	Noun-Genitive	-1.33333333333	17.3333333333	Bantu	Niger-Congo	Word Order
bod	Bodo	1	Genitive-Noun	26.8333333333	92.0	Brahmaputran	Sino-Tibetan	Word Order
bok	Boko	1	Genitive-Noun	10.5	3.5	Eastern Mande	Mande	Word Order
bol	Bolia	2	Noun-Genitive	-1.25	18.3333333333	Bantu	Niger-Congo	Word Order
bgo	Bongo	2	Noun-Genitive	7.5	28.5	Bongo-Bagirmi	Central Sudanic	Word Order
bon	Bongu	1	Genitive-Noun	-5.5	145.916666667	Rai Coast	Trans-New Guinea	Word Order
btk	Bontok	2	Noun-Genitive	17.0833333333	120.916666667	Northern Luzon	Austronesian	Word Order
bra	Brao	2	Noun-Genitive	14.1666666667	107.5	Bahnaric	Austro-Asiatic	Word Order
bre	Breton	2	Noun-Genitive	48.0	-3.0	Celtic	Indo-European	Word Order
bri	Bribri	1	Genitive-Noun	9.41666666667	-83.0	Western Isthmic Chibchan	Chibchan	Word Order
bkt	Brokskat	1	Genitive-Noun	35.3333333333	76.5	Indic	Indo-European	Word Order
bdu	Budu	2	Noun-Genitive	2.0	28.0	Bantu	Niger-Congo	Word Order
bud	Buduma	2	Noun-Genitive	13.5	14.5	Biu-Mandara	Afro-Asiatic	Word Order
bug	Bugis	2	Noun-Genitive	-4.0	120.0	South Sulawesi	Austronesian	Word Order
bul	Bulgarian	3	No dominant order	42.5	25.0	Slavic	Indo-European	Word Order
buw	Bulu	2	Noun-Genitive	3.0	11.0	Bantu	Niger-Congo	Word Order
bum	Buma	2	Noun-Genitive	-11.6333333333	166.833333333	Oceanic	Austronesian	Word Order
pnu	Bunu (Younuo)	1	Genitive-Noun	24.0	107.0	Hmongic	Hmong-Mien	Word Order
bnb	Bunuba	1	Genitive-Noun	-17.75	125.75	Bunuban	Bunuban	Word Order
but	Buriat	1	Genitive-Noun	52.0	108.0	Mongolic	Altaic	Word Order
brm	Burmese	1	Genitive-Noun	21.0	96.0	Burmese-Lolo	Sino-Tibetan	Word Order
buu	Buru	1	Genitive-Noun	-3.5	126.5	Central Malayo-Polynesian	Austronesian	Word Order
brn	Burunge	2	Noun-Genitive	-5.33333333333	36.0	Southern Cushitic	Afro-Asiatic	Word Order
bur	Burushaski	1	Genitive-Noun	36.5	74.5	Burushaski	Burushaski	Word Order
bus	Busa	1	Genitive-Noun	9.66666666667	4.0	Eastern Mande	Mande	Word Order
bya	Byansi	1	Genitive-Noun	30.1666666667	80.5	Bodic	Sino-Tibetan	Word Order
cah	Cahuilla	1	Genitive-Noun	33.5	-116.25	Northern Uto-Aztecan	Uto-Aztecan	Word Order
cak	Cakchiquel	2	Noun-Genitive	14.5	-91.0	Mayan	Mayan	Word Order
cml	Camling	1	Genitive-Noun	27.0	86.6666666667	Himalayish	Sino-Tibetan	Word Order
cax	Campa (Axininca)	1	Genitive-Noun	-12.0	-74.0	Pre-Andine Arawakan	Arawakan	Word Order
cnm	Canamarí	1	Genitive-Noun	-6.5	-68.5	Katukinan	Katukinan	Word Order
can	Candoshi	1	Genitive-Noun	-4.16666666667	-77.0	Candoshi	Candoshi	Word Order
cnl	Canela	1	Genitive-Noun	-7.0	-45.0	Je Setentrional	Macro-Ge	Word Order
cnt	Cantonese	1	Genitive-Noun	23.0	113.0	Chinese	Sino-Tibetan	Word Order
car	Carib	1	Genitive-Noun	5.5	-56.0	Cariban	Cariban	Word Order
cde	Carib (De'kwana)	1	Genitive-Noun	5.5	-65.0	Cariban	Cariban	Word Order
cas	Cashibo	1	Genitive-Noun	-8.5	-75.5	Panoan	Pano-Tacanan	Word Order
ctl	Catalan	2	Noun-Genitive	41.75	2.0	Romance	Indo-European	Word Order
ctw	Catawba	1	Genitive-Noun	35.5	-80.5	Catawban	Siouan	Word Order
cav	Cavineña	1	Genitive-Noun	-13.3333333333	-66.5	Tacanan	Pano-Tacanan	Word Order
cay	Cayapa	1	Genitive-Noun	0.666666666667	-79.0	Barbacoan	Barbacoan	Word Order
cyv	Cayuvava	2	Noun-Genitive	-13.5	-65.5	Cayuvava	Cayuvava	Word Order
ceb	Cebuano	2	Noun-Genitive	10.0	124.0	Greater Central Philippine	Austronesian	Word Order
chh	Chaha	1	Genitive-Noun	8.112935	37.93267	Semitic	Afro-Asiatic	Word Order
cai	Chai	2	Noun-Genitive	5.33333333333	35.3333333333	South Surmic	Eastern Sudanic	Word Order
cld	Chaldean (Modern)	2	Noun-Genitive	36.0	43.0	Semitic	Afro-Asiatic	Word Order
cme	Cham (Eastern)	2	Noun-Genitive	11.3333333333	108.5	Malayo-Sumbawan	Austronesian	Word Order
cha	Chamorro	2	Noun-Genitive	13.45	144.75	Chamorro	Austronesian	Word Order
chg	Chang	1	Genitive-Noun	26.3333333333	94.75	Brahmaputran	Sino-Tibetan	Word Order
chn	Chantyal	1	Genitive-Noun	28.5833333333	83.4166666667	Bodic	Sino-Tibetan	Word Order
cso	Chatino (Sierra Occidental)	2	Noun-Genitive	16.25	-97.3333333333	Zapotecan	Oto-Manguean	Word Order
cya	Chatino (Yaitepec)	2	Noun-Genitive	16.25	-97.25	Zapotecan	Oto-Manguean	Word Order
chc	Chechen	1	Genitive-Noun	43.25	45.8333333333	Nakh	Nakh-Daghestanian	Word Order
cmh	Chemehuevi	1	Genitive-Noun	34.3333333333	-115.166666667	Northern Uto-Aztecan	Uto-Aztecan	Word Order
cpn	Chepang	1	Genitive-Noun	27.6666666667	84.75	Himalayish	Sino-Tibetan	Word Order
che	Cherokee	1	Genitive-Noun	35.5	-83.5	Southern Iroquoian	Iroquoian	Word Order
cic	Chichewa	2	Noun-Genitive	-14.0	34.0	Bantu	Niger-Congo	Word Order
chi	Chimariko	1	Genitive-Noun	41.0	-123.0	Chimariko	Hokan	Word Order
cmr	Chin (Mara)	1	Genitive-Noun	23.0	93.1666666667	Kuki-Chin	Sino-Tibetan	Word Order
chs	Chin (Siyin)	1	Genitive-Noun	23.8333333333	94.0	Kuki-Chin	Sino-Tibetan	Word Order
cti	Chin (Tiddim)	1	Genitive-Noun	23.3333333333	93.6666666667	Kuki-Chin	Sino-Tibetan	Word Order
ccm	Chinantec (Comaltepec)	2	Noun-Genitive	17.5833333333	-96.4166666667	Chinantecan	Oto-Manguean	Word Order
cle	Chinantec (Lealao)	2	Noun-Genitive	17.3333333333	-95.9166666667	Chinantecan	Oto-Manguean	Word Order
cpl	Chinantec (Palantla)	2	Noun-Genitive	18.8333333333	-96.75	Chinantecan	Oto-Manguean	Word Order
chq	Chinantec (Quiotepec)	2	Noun-Genitive	17.5833333333	-96.6666666667	Chinantecan	Oto-Manguean	Word Order
ckl	Chinook (Lower)	3	No dominant order	46.25	-123.5	Chinookan	Penutian	Word Order
cpy	Chipaya	1	Genitive-Noun	-18.75	-67.8333333333	Uru-Chipaya	Uru-Chipaya	Word Order
cqt	Chiquitano	2	Noun-Genitive	-17.5	-60.0	Chiquitano	Chiquitano	Word Order
ctm	Chitimacha	1	Genitive-Noun	29.6666666667	-91.0	Chitimacha	Chitimacha	Word Order
cct	Choctaw	1	Genitive-Noun	32.25	-88.5	Muskogean	Muskogean	Word Order
cln	Cholón	1	Genitive-Noun	-8.0	-77.5	Hobitu-Cholon	Hobitu-Cholon	Word Order
chx	Chontal (Huamelultec Oaxaca)	2	Noun-Genitive	16.0	-95.75	Tequistlatecan	Hokan	Word Order
cmy	Chontal Maya	2	Noun-Genitive	18.1666666667	-92.5833333333	Mayan	Mayan	Word Order
chr	Chrau	2	Noun-Genitive	10.75	107.5	Bahnaric	Austro-Asiatic	Word Order
chj	Chuj	2	Noun-Genitive	15.9166666667	-91.5833333333	Mayan	Mayan	Word Order
chk	Chukchi	1	Genitive-Noun	67.0	-173.0	Northern Chukotko-Kamchatkan	Chukotko-Kamchatkan	Word Order
cba	Chumash (Barbareño)	2	Noun-Genitive	34.5	-120.25	Chumash	Chumash	Word Order
chv	Chuvash	1	Genitive-Noun	55.5	47.5	Turkic	Altaic	Word Order
cbo	Chácobo	1	Genitive-Noun	-12.1666666667	-66.75	Panoan	Pano-Tacanan	Word Order
coa	Coahuilteco	1	Genitive-Noun	28.0	-100.0	Coahuiltecan	Coahuiltecan	Word Order
coc	Cocama	1	Genitive-Noun	-5.0	-74.5	Maweti-Guarani	Tupian	Word Order
cmn	Comanche	1	Genitive-Noun	33.5	-101.5	Northern Uto-Aztecan	Uto-Aztecan	Word Order
cmx	Comox	2	Noun-Genitive	50.1666666667	-125.0	Central Salish	Salishan	Word Order
coo	Coos (Hanis)	3	No dominant order	43.5	-124.166666667	Coosan	Oregon Coast	Word Order
cop	Coptic	2	Noun-Genitive	26.0	32.0	Egyptian-Coptic	Afro-Asiatic	Word Order
cor	Cora	3	No dominant order	22.1666666667	-104.833333333	Corachol	Uto-Aztecan	Word Order
crn	Cornish	2	Noun-Genitive	50.3333333333	-5.0	Celtic	Indo-European	Word Order
cro	Crow	1	Genitive-Noun	47.0	-108.0	Missouri River Siouan	Siouan	Word Order
cub	Cubeo	1	Genitive-Noun	1.33333333333	-70.5	Tucanoan	Tucanoan	Word Order
cup	Cupeño	1	Genitive-Noun	33.1666666667	-116.5	Northern Uto-Aztecan	Uto-Aztecan	Word Order
cze	Czech	3	No dominant order	50.0	15.0	Slavic	Indo-European	Word Order
cem	Cèmuhî	2	Noun-Genitive	-20.8333333333	165.166666667	Oceanic	Austronesian	Word Order
dag	Daga	1	Genitive-Noun	-10.0	149.333333333	Dagan	Trans-New Guinea	Word Order
dga	Dagaare	1	Genitive-Noun	10.5	-2.66666666667	Oti-Volta	Niger-Congo	Word Order
dgb	Dagbani	1	Genitive-Noun	9.58333333333	-0.5	Oti-Volta	Niger-Congo	Word Order
dgr	Dagur	1	Genitive-Noun	48.0	124.0	Mongolic	Altaic	Word Order
dan	Dan	1	Genitive-Noun	7.5	-8.0	Eastern Mande	Mande	Word Order
dni	Dani (Lower Grand Valley)	1	Genitive-Noun	-4.33333333333	138.833333333	Dani	Trans-New Guinea	Word Order
dsh	Danish	1	Genitive-Noun	56.0	10.0	Germanic	Indo-European	Word Order
drg	Dargwa	1	Genitive-Noun	42.25	47.4166666667	Dargwic	Nakh-Daghestanian	Word Order
drm	Darma	1	Genitive-Noun	30.0	79.75	Bodic	Sino-Tibetan	Word Order
day	Day	2	Noun-Genitive	8.75	17.8333333333	Day	Niger-Congo	Word Order
des	Desano	1	Genitive-Noun	0.833333333333	-69.8333333333	Tucanoan	Tucanoan	Word Order
dha	Dhaasanac	1	Genitive-Noun	4.66666666667	36.3333333333	Lowland East Cushitic	Afro-Asiatic	Word Order
dhb	Dharumbal	1	Genitive-Noun	-22.75	150.5	Northern Pama-Nyungan	Pama-Nyungan	Word Order
dhm	Dhimal	1	Genitive-Noun	26.6666666667	87.75	Dhimalic	Sino-Tibetan	Word Order
dhi	Dhivehi	1	Genitive-Noun	4.16666666667	73.5	Indic	Indo-European	Word Order
did	Didinga	2	Noun-Genitive	4.5	33.5	South Surmic	Eastern Sudanic	Word Order
die	Diegueño (Mesa Grande)	1	Genitive-Noun	32.6666666667	-116.166666667	Yuman	Hokan	Word Order
dig	Digaro	1	Genitive-Noun	28.4166666667	96.0	Digaroan	Sino-Tibetan	Word Order
din	Dinka	2	Noun-Genitive	8.5	28.0	Western Nilotic	Eastern Sudanic	Word Order
dio	Diola-Fogny	2	Noun-Genitive	13.0	-16.25	Jola	Niger-Congo	Word Order
diy	Diyari	1	Genitive-Noun	-28.0	139.0	Central Pama-Nyungan	Pama-Nyungan	Word Order
djm	Djambarrpuyngu	3	No dominant order	-12.1666666667	135.5	Western Pama-Nyungan	Pama-Nyungan	Word Order
