Anna Siewierska. 2013. Order of Person Markers on the Verb.
In: Dryer, Matthew S. & Haspelmath, Martin (eds.)
WALS Online (v2020.4) [Data set]. Zenodo.
https://doi.org/10.5281/zenodo.13950591
(Available online at http://wals.info/chapter/104, Accessed on 2025-03-22.)

wals code	name	value	description	latitude	longitude	genus	family	area
prs	Persian	2	A precedes P	32.0	54.0	Iranian	Indo-European	Simple Clauses
pip	Pipil	2	A precedes P	13.8333333333	-89.5833333333	Aztecan	Uto-Aztecan	Simple Clauses
prh	Pirahã	2	A precedes P	-7.0	-62.0	Mura	Mura	Simple Clauses
pit	Pitjantjatjara	4	Both orders of A and P occur	-26.0	130.0	Western Pama-Nyungan	Pama-Nyungan	Simple Clauses
pol	Polish	1	A and P do not or do not both occur on the verb	52.0	20.0	Slavic	Indo-European	Simple Clauses
pso	Pomo (Southeastern)	1	A and P do not or do not both occur on the verb	39.0	-122.5	Pomoan	Hokan	Simple Clauses
psj	Popoloca (San Juan Atzingo)	2	A precedes P	18.1666666667	-96.4166666667	Popolocan	Oto-Manguean	Simple Clauses
pur	Purépecha	3	P precedes A	19.5	-101.666666667	Tarascan	Tarascan	Simple Clauses
par	Päri	3	P precedes A	5.0	32.5	Western Nilotic	Eastern Sudanic	Simple Clauses
qaw	Qawasqar	1	A and P do not or do not both occur on the verb	-49.0	-75.0	Alacalufan	Alacalufan	Simple Clauses
qim	Quechua (Imbabura)	3	P precedes A	0.333333333333	-78.0	Quechuan	Quechuan	Simple Clauses
qui	Quileute	3	P precedes A	47.9166666667	-124.25	Chimakuan	Chimakuan	Simple Clauses
ram	Rama	1	A and P do not or do not both occur on the verb	11.75	-83.75	Rama	Chibchan	Simple Clauses
rap	Rapanui	1	A and P do not or do not both occur on the verb	-27.1166666667	-109.366666667	Oceanic	Austronesian	Simple Clauses
rem	Remo	1	A and P do not or do not both occur on the verb	18.0	82.0	Munda	Austro-Asiatic	Simple Clauses
ret	Retuarã	3	P precedes A	-0.5	-70.6666666667	Tucanoan	Tucanoan	Simple Clauses
rus	Russian	1	A and P do not or do not both occur on the verb	56.0	38.0	Slavic	Indo-European	Simple Clauses
sah	Sahu	2	A precedes P	1.16666666667	127.5	North Halmaheran	North Halmaheran	Simple Clauses
sal	Salinan	3	P precedes A	36.0	-121.0	Salinan	Hokan	Simple Clauses
syu	Salt-Yui	1	A and P do not or do not both occur on the verb	-6.28333333333	145.033333333	Chimbu-Wahgi	Trans-New Guinea	Simple Clauses
sam	Samoan	1	A and P do not or do not both occur on the verb	-13.9166666667	-171.833333333	Oceanic	Austronesian	Simple Clauses
san	Sango	1	A and P do not or do not both occur on the verb	5.0	18.0	Ubangi	Niger-Congo	Simple Clauses
snm	Sanuma	1	A and P do not or do not both occur on the verb	4.5	-64.6666666667	Yanomam	Yanomam	Simple Clauses
srm	Saramaccan	1	A and P do not or do not both occur on the verb	4.5	-55.5	Creoles and Pidgins	other	Simple Clauses
saw	Sawu	1	A and P do not or do not both occur on the verb	-11.5	121.916666667	Central Malayo-Polynesian	Austronesian	Simple Clauses
slp	Selepet	3	P precedes A	-6.16666666667	147.166666667	Huon	Trans-New Guinea	Simple Clauses
sel	Selknam	1	A and P do not or do not both occur on the verb	-53.0	-70.0	Chonan Proper	Chonan	Simple Clauses
sem	Sema	1	A and P do not or do not both occur on the verb	26.0	94.5	Angami-Pochuri	Sino-Tibetan	Simple Clauses
sml	Semelai	1	A and P do not or do not both occur on the verb	3.0	103.0	Aslian	Austro-Asiatic	Simple Clauses
snt	Sentani	2	A precedes P	-2.58333333333	140.583333333	Sentanic	Sentanic	Simple Clauses
shk	Shipibo-Konibo	1	A and P do not or do not both occur on the verb	-7.5	-75.0	Panoan	Pano-Tacanan	Simple Clauses
siu	Siuslaw	4	Both orders of A and P occur	44.0	-124.0	Siuslawan	Oregon Coast	Simple Clauses
sla	Slave	3	P precedes A	67.0	-125.0	Athapaskan	Na-Dene	Simple Clauses
so	So	1	A and P do not or do not both occur on the verb	2.58333333333	34.75	Kuliak	Eastern Sudanic	Simple Clauses
spa	Spanish	3	P precedes A	40.0	-4.0	Romance	Indo-European	Simple Clauses
squ	Squamish	3	P precedes A	49.6666666667	-123.166666667	Central Salish	Salishan	Simple Clauses
sue	Suena	1	A and P do not or do not both occur on the verb	-7.75	147.55	Binanderean	Trans-New Guinea	Simple Clauses
sun	Sundanese	1	A and P do not or do not both occur on the verb	-7.0	107.0	Malayo-Sumbawan	Austronesian	Simple Clauses
sup	Supyire	1	A and P do not or do not both occur on the verb	11.5	-5.58333333333	Senufo	Niger-Congo	Simple Clauses
swa	Swahili	2	A precedes P	-6.5	39.0	Bantu	Niger-Congo	Simple Clauses
tab	Taba	1	A and P do not or do not both occur on the verb	0.0	127.5	South Halmahera - West New Guinea	Austronesian	Simple Clauses
tag	Tagalog	1	A and P do not or do not both occur on the verb	15.0	121.0	Greater Central Philippine	Austronesian	Simple Clauses
tap	Taiap	3	P precedes A	-4.08333333333	144.5	Taiap	Taiap	Simple Clauses
tkl	Takelma	3	P precedes A	42.5	-123.0	Takelma	Takelma	Simple Clauses
tau	Tauya	3	P precedes A	-5.75	145.333333333	Rai Coast	Trans-New Guinea	Simple Clauses
taw	Tawala	2	A precedes P	-10.3333333333	150.666666667	Oceanic	Austronesian	Simple Clauses
tmr	Temiar	1	A and P do not or do not both occur on the verb	5.0	101.5	Aslian	Austro-Asiatic	Simple Clauses
tpn	Tepehuan (Northern)	3	P precedes A	26.3333333333	-107.0	Tepiman	Uto-Aztecan	Simple Clauses
trb	Teribe	1	A and P do not or do not both occur on the verb	9.33333333333	-82.6666666667	Western Isthmic Chibchan	Chibchan	Simple Clauses
tha	Thai	1	A and P do not or do not both occur on the verb	16.0	101.0	Kam-Tai	Tai-Kadai	Simple Clauses
tid	Tidore	1	A and P do not or do not both occur on the verb	0.75	127.5	North Halmaheran	North Halmaheran	Simple Clauses
tgk	Tigak	1	A and P do not or do not both occur on the verb	-2.71666666667	150.8	Oceanic	Austronesian	Simple Clauses
tja	Tiipay (Jamul)	5	A and P are fused	32.1666666667	-116.5	Yuman	Hokan	Simple Clauses
tin	Tinrin	1	A and P do not or do not both occur on the verb	-21.6666666667	165.75	Oceanic	Austronesian	Simple Clauses
tir	Tiriyo	1	A and P do not or do not both occur on the verb	3.25	-55.75	Cariban	Cariban	Simple Clauses
tiw	Tiwi	4	Both orders of A and P occur	-11.5	131.0	Tiwian	Tiwian	Simple Clauses
tli	Tlingit	3	P precedes A	59.0	-135.0	Tlingit	Na-Dene	Simple Clauses
tol	Tol	3	P precedes A	14.6666666667	-87.0	Tol	Tol	Simple Clauses
tla	Tolai	1	A and P do not or do not both occur on the verb	-4.25	152.083333333	Oceanic	Austronesian	Simple Clauses
tms	Tommo So	1	A and P do not or do not both occur on the verb	15.0	-3.0	Dogon	Dogon	Simple Clauses
ton	Tonkawa	3	P precedes A	30.25	-96.75	Tonkawa	Tonkawa	Simple Clauses
tot	Totonac (Misantla)	4	Both orders of A and P occur	19.9166666667	-96.9166666667	Totonacan	Totonacan	Simple Clauses
tri	Trique (Copala)	1	A and P do not or do not both occur on the verb	17.1666666667	-97.9166666667	Trique	Oto-Manguean	Simple Clauses
tru	Trumai	1	A and P do not or do not both occur on the verb	-11.9166666667	-53.5833333333	Trumai	Trumai	Simple Clauses
tsi	Tsimshian (Coast)	3	P precedes A	52.5	-129.0	Tsimshianic	Tsimshianic	Simple Clauses
tso	Tsou	1	A and P do not or do not both occur on the verb	23.5	120.75	Tsou	Austronesian	Simple Clauses
tuk	Tukang Besi	2	A precedes P	-5.5	123.5	Celebic	Austronesian	Simple Clauses
tun	Tunica	3	P precedes A	32.6666666667	-91.0	Tunica	Tunica	Simple Clauses
tna	Turkana	3	P precedes A	3.0	35.5	Eastern Nilotic	Eastern Sudanic	Simple Clauses
tur	Turkish	1	A and P do not or do not both occur on the verb	39.0	35.0	Turkic	Altaic	Simple Clauses
tzu	Tzutujil	3	P precedes A	14.6666666667	-91.3333333333	Mayan	Mayan	Simple Clauses
udh	Udihe	1	A and P do not or do not both occur on the verb	47.6666666667	136.25	Tungusic	Altaic	Simple Clauses
uma	Uma	2	A precedes P	-1.83333333333	120.0	Celebic	Austronesian	Simple Clauses
una	Una	3	P precedes A	-4.66666666667	140.0	Mek	Trans-New Guinea	Simple Clauses
ung	Ungarinjin	3	P precedes A	-16.3333333333	126.0	Worrorran	Worrorran	Simple Clauses
ura	Ura	2	A precedes P	-18.6666666667	169.083333333	Oceanic	Austronesian	Simple Clauses
uhi	Uradhi	1	A and P do not or do not both occur on the verb	-11.9166666667	142.416666667	Northern Pama-Nyungan	Pama-Nyungan	Simple Clauses
urk	Urubú-Kaapor	1	A and P do not or do not both occur on the verb	-2.33333333333	-46.5	Maweti-Guarani	Tupian	Simple Clauses
usa	Usan	3	P precedes A	-4.83333333333	145.166666667	North Adelbert	Trans-New Guinea	Simple Clauses
vie	Vietnamese	1	A and P do not or do not both occur on the verb	10.5	106.5	Vietic	Austro-Asiatic	Simple Clauses
wam	Wambaya	2	A precedes P	-18.6666666667	135.75	Wambayan	Mirndi	Simple Clauses
wbn	Wambon	1	A and P do not or do not both occur on the verb	-5.5	140.416666667	Dumut	Trans-New Guinea	Simple Clauses
wao	Waorani	1	A and P do not or do not both occur on the verb	-1.0	-76.5	Waorani	Waorani	Simple Clauses
wap	Wappo	1	A and P do not or do not both occur on the verb	38.5	-122.5	Wappo	Wappo-Yukian	Simple Clauses
wra	Warao	1	A and P do not or do not both occur on the verb	9.33333333333	-61.6666666667	Warao	Warao	Simple Clauses
wrd	Wardaman	5	A and P are fused	-15.5	131.0	Yangmanic	Yangmanic	Simple Clauses
wrk	Warekena	2	A precedes P	1.5	-67.5	Alto-Orinoco	Arawakan	Simple Clauses
war	Wari'	2	A precedes P	-11.3333333333	-65.0	Chapacura-Wanham	Chapacura-Wanham	Simple Clauses
was	Washo	3	P precedes A	39.25	-120.0	Washo	Washo	Simple Clauses
wsk	Waskia	1	A and P do not or do not both occur on the verb	-4.5	146.0	Kowan	Trans-New Guinea	Simple Clauses
wel	Welsh	1	A and P do not or do not both occur on the verb	52.0	-3.0	Celtic	Indo-European	Simple Clauses
wma	West Makian	1	A and P do not or do not both occur on the verb	0.5	127.583333333	North Halmaheran	North Halmaheran	Simple Clauses
wic	Wichita	2	A precedes P	33.3333333333	-97.3333333333	Northern Caddoan	Caddoan	Simple Clauses
wch	Wichí	2	A precedes P	-22.5	-62.5833333333	Matacoan	Matacoan	Simple Clauses
wik	Wikchamni	1	A and P do not or do not both occur on the verb	36.4166666667	-119.083333333	Yokuts	Penutian	Simple Clauses
win	Wintu	1	A and P do not or do not both occur on the verb	41.0	-122.5	Wintuan	Penutian	Simple Clauses
xok	Xokleng	1	A and P do not or do not both occur on the verb	-24.5	-50.0	Je Meridional	Macro-Ge	Simple Clauses
yag	Yagua	2	A precedes P	-3.5	-72.0	Peba-Yaguan	Peba-Yaguan	Simple Clauses
yap	Yapese	1	A and P do not or do not both occur on the verb	9.58333333333	138.166666667	Yapese	Austronesian	Simple Clauses
yaq	Yaqui	1	A and P do not or do not both occur on the verb	27.5	-110.25	Cahita	Uto-Aztecan	Simple Clauses
yaw	Yawa	1	A and P do not or do not both occur on the verb	-1.75	136.25	Yawa	Yawa	Simple Clauses
yel	Yelî Dnye	3	P precedes A	-11.3666666667	154.166666667	Yele	Yele	Simple Clauses
yes	Yessan-Mayo	1	A and P do not or do not both occur on the verb	-4.16666666667	142.583333333	Tama Sepik	Sepik	Simple Clauses
yid	Yidiny	1	A and P do not or do not both occur on the verb	-17.0	145.75	Northern Pama-Nyungan	Pama-Nyungan	Simple Clauses
yim	Yimas	4	Both orders of A and P occur	-4.66666666667	143.55	Lower Sepik	Ramu-Lower Sepik	Simple Clauses
yor	Yoruba	1	A and P do not or do not both occur on the verb	8.0	4.33333333333	Defoid	Niger-Congo	Simple Clauses
yuc	Yuchi	4	Both orders of A and P occur	35.75	-86.75	Yuchi	Yuchi	Simple Clauses
yko	Yukaghir (Kolyma)	1	A and P do not or do not both occur on the verb	65.75	150.833333333	Yukaghir	Yukaghir	Simple Clauses
yuk	Yukulta	4	Both orders of A and P occur	-17.3333333333	138.833333333	Tangkic	Tangkic	Simple Clauses
ypk	Yup'ik (Central)	5	A and P are fused	59.5	-160.0	Eskimo	Eskimo-Aleut	Simple Clauses
yur	Yurok	5	A and P are fused	41.3333333333	-124.0	Yurok	Algic	Simple Clauses
zan	Zande	2	A precedes P	4.0	26.0	Ubangi	Niger-Congo	Simple Clauses
zsq	Zapotec (San Lucas Quiaviní)	2	A precedes P	16.9	-96.4666666667	Zapotecan	Oto-Manguean	Simple Clauses
zqc	Zoque (Copainalá)	5	A and P are fused	17.0	-93.25	Mixe-Zoque	Mixe-Zoque	Simple Clauses
zul	Zulu	2	A precedes P	-30.0	30.0	Bantu	Niger-Congo	Simple Clauses
zun	Zuni	1	A and P do not or do not both occur on the verb	35.0833333333	-108.833333333	Zuni	Zuni	Simple Clauses
