Matthew S. Dryer. 2013. Position of Polar Question Particles.
In: Dryer, Matthew S. & Haspelmath, Martin (eds.)
WALS Online (v2020.4) [Data set]. Zenodo.
https://doi.org/10.5281/zenodo.13950591
(Available online at http://wals.info/chapter/92, Accessed on 2025-03-23.)

wals code	name	value	description	latitude	longitude	genus	family	area
arw	Armenian (Western)	6	No question particle	38.5	43.5	Armenian	Indo-European	Word Order
alk	Arop-Lokep	6	No question particle	-5.38333333333	147.05	Oceanic	Austronesian	Word Order
aro	Arosi	2	Final	-10.25	161.333333333	Oceanic	Austronesian	Word Order
amp	Arrernte (Mparntwe)	3	Second position	-24.0	136.0	Central Pama-Nyungan	Pama-Nyungan	Word Order
asm	Asmat	2	Final	-5.5	138.5	Asmat-Kamrau Bay	Asmat-Kamrau Bay	Word Order
ass	Assamese	6	No question particle	26.0	93.0	Indic	Indo-European	Word Order
ata	Atayal	2	Final	24.5	121.333333333	Atayalic	Austronesian	Word Order
ath	Athpare	6	No question particle	27.0	87.3333333333	Himalayish	Sino-Tibetan	Word Order
ava	Avar	3	Second position	42.5	46.5	Avar-Andic-Tsezic	Nakh-Daghestanian	Word Order
avk	Avikam	2	Final	5.16666666667	-5.5	Avikam-Alladian	Niger-Congo	Word Order
awp	Awa Pit	2	Final	1.5	-78.25	Barbacoan	Barbacoan	Word Order
awt	Awtuw	2	Final	-3.58333333333	142.0	Ram	Sepik	Word Order
aym	Aymara (Central)	2	Final	-17.0	-69.0	Aymaran	Aymaran	Word Order
azi	Azari (Iranian)	6	No question particle	37.5	47.0	Turkic	Altaic	Word Order
aze	Azerbaijani	2	Final	40.5	48.5	Turkic	Altaic	Word Order
bab	Babungo	2	Final	6.11666666667	10.4166666667	Wide Grassfields	Niger-Congo	Word Order
bdm	Badimaya	6	No question particle	-27.6666666667	118.0	Western Pama-Nyungan	Pama-Nyungan	Word Order
baf	Bafut	6	No question particle	6.25	9.91666666667	Wide Grassfields	Niger-Congo	Word Order
bag	Bagirmi	2	Final	11.6666666667	16.0	Bongo-Bagirmi	Central Sudanic	Word Order
bai	Bai	2	Final	26.0	100.0	Macro-Bai	Sino-Tibetan	Word Order
bwc	Bajau (West Coast)	3	Second position	6.33333333333	116.333333333	Sama-Bajaw	Austronesian	Word Order
bkn	Bakundu	2	Final	4.83333333333	9.33333333333	Bantu	Niger-Congo	Word Order
blt	Balti	6	No question particle	35.0	76.0	Bodic	Sino-Tibetan	Word Order
bam	Bambara	2	Final	12.5	-7.5	Western Mande	Mande	Word Order
bnj	Bandjalang	1	Initial	-28.75	153.0	Southeastern Pama-Nyungan	Pama-Nyungan	Word Order
bgz	Banggi	6	No question particle	7.25	117.166666667	North Borneo	Austronesian	Word Order
bao	Bao'an	6	No question particle	35.75	102.833333333333	Mongolic	Altaic	Word Order
ble	Baoulé	6	No question particle	7.0	-5.0	Tano	Niger-Congo	Word Order
brs	Barasano	6	No question particle	-0.166666666667	-70.6666666667	Tucanoan	Tucanoan	Word Order
brp	Barupu	1	Initial	-3.08333333333	142.083333333	Warapu	Skou	Word Order
bae	Baré	6	No question particle	1.0	-67.0	Japura-Colombia	Arawakan	Word Order
bsq	Basque	4	Other position	43.0	-3.0	Basque	Basque	Word Order
bkr	Batak (Karo)	3	Second position	3.25	98.25	Northwest Sumatra-Barrier Islands	Austronesian	Word Order
baw	Bawm	2	Final	22.5	92.25	Kuki-Chin	Sino-Tibetan	Word Order
bej	Beja	6	No question particle	18.0	36.0	Beja	Afro-Asiatic	Word Order
bel	Belhare	2	Final	26.9666666667	87.3	Himalayish	Sino-Tibetan	Word Order
bco	Bella Coola	6	No question particle	52.5	-126.666666667	Bella Coola	Salishan	Word Order
blr	Belorussian	1	Initial	54.0	28.0	Slavic	Indo-European	Word Order
bem	Bemba	5	In either of two positions	-10.0	28.25	Bantu	Niger-Congo	Word Order
bfg	Berber (Figuig)	1	Initial	32.5	-1.5	Berber	Afro-Asiatic	Word Order
bma	Berber (Middle Atlas)	1	Initial	33.0	-5.0	Berber	Afro-Asiatic	Word Order
brf	Berber (Rif)	1	Initial	34.5	-4.0	Berber	Afro-Asiatic	Word Order
zag	Beria	6	No question particle	16.0	23.0	Eastern Saharan	Saharan	Word Order
ber	Berta	2	Final	10.3333333333	34.6666666667	Berta	Berta	Word Order
bti	Betoi	6	No question particle	7.16666666667	-71.25	Betoi	Betoi	Word Order
bho	Bhojpuri	1	Initial	26.0	84.0	Indic	Indo-European	Word Order
bik	Biak	6	No question particle	-1.0	136.0	South Halmahera - West New Guinea	Austronesian	Word Order
bln	Bilin	6	No question particle	15.75	38.5	Central Cushitic	Afro-Asiatic	Word Order
blx	Biloxi	2	Final	30.5	-88.6666666667	Ohio Valley Siouan	Siouan	Word Order
bil	Bilua	6	No question particle	-7.75	156.666666667	Bilua	Solomons East Papuan	Word Order
bmb	Bimoba	6	No question particle	10.5	0.0	Oti-Volta	Niger-Congo	Word Order
bbw	Bininj Gun-Wok	1	Initial	-12.5	133.75	Marne	Gunwinyguan	Word Order
bii	Biri	6	No question particle	-20.5	146.5	Northern Pama-Nyungan	Pama-Nyungan	Word Order
bir	Birom	2	Final	9.66666666667	8.83333333333	Benue-Congo Plateau	Niger-Congo	Word Order
biu	Bisu	6	No question particle	19.75	100.0	Burmese-Lolo	Sino-Tibetan	Word Order
bla	Blackfoot	6	No question particle	50.0	-112.666666667	Algonquian	Algic	Word Order
bbf	Bobo Madaré (Northern)	2	Final	12.4166666666667	-4.3333333333333	Western Mande	Mande	Word Order
bod	Bodo	6	No question particle	26.8333333333	92.0	Brahmaputran	Sino-Tibetan	Word Order
bgo	Bongo	2	Final	7.5	28.5	Bongo-Bagirmi	Central Sudanic	Word Order
bon	Bongu	2	Final	-5.5	145.916666667	Rai Coast	Trans-New Guinea	Word Order
btk	Bontok	1	Initial	17.0833333333	120.916666667	Northern Luzon	Austronesian	Word Order
bra	Brao	2	Final	14.1666666667	107.5	Bahnaric	Austro-Asiatic	Word Order
bre	Breton	1	Initial	48.0	-3.0	Celtic	Indo-European	Word Order
bud	Buduma	2	Final	13.5	14.5	Biu-Mandara	Afro-Asiatic	Word Order
bgn	Bugun	2	Final	27.5	92.5833333333	Kho-Bwa	Sino-Tibetan	Word Order
bnu	Bularnu	1	Initial	-21.0	138.0	Western Pama-Nyungan	Pama-Nyungan	Word Order
bul	Bulgarian	3	Second position	42.5	25.0	Slavic	Indo-European	Word Order
bum	Buma	6	No question particle	-11.6333333333	166.833333333	Oceanic	Austronesian	Word Order
ghr	Bunan	2	Final	32.5	77.0	Bodic	Sino-Tibetan	Word Order
brm	Burmese	6	No question particle	21.0	96.0	Burmese-Lolo	Sino-Tibetan	Word Order
brn	Burunge	6	No question particle	-5.33333333333	36.0	Southern Cushitic	Afro-Asiatic	Word Order
bur	Burushaski	6	No question particle	36.5	74.5	Burushaski	Burushaski	Word Order
bus	Busa	2	Final	9.66666666667	4.0	Eastern Mande	Mande	Word Order
bsh	Bushoong	6	No question particle	-4.5	21.5	Bantu	Niger-Congo	Word Order
bya	Byansi	1	Initial	30.1666666667	80.5	Bodic	Sino-Tibetan	Word Order
cah	Cahuilla	6	No question particle	33.5	-116.25	Northern Uto-Aztecan	Uto-Aztecan	Word Order
cml	Camling	6	No question particle	27.0	86.6666666667	Himalayish	Sino-Tibetan	Word Order
can	Candoshi	6	No question particle	-4.16666666667	-77.0	Candoshi	Candoshi	Word Order
cnl	Canela	1	Initial	-7.0	-45.0	Je Setentrional	Macro-Ge	Word Order
crp	Carapana	6	No question particle	0.833333333333	-70.75	Tucanoan	Tucanoan	Word Order
car	Carib	6	No question particle	5.5	-56.0	Cariban	Cariban	Word Order
ctl	Catalan	6	No question particle	41.75	2.0	Romance	Indo-European	Word Order
cga	Chaga	2	Final	-3.0	37.0	Bantu	Niger-Congo	Word Order
chh	Chaha	2	Final	8.112935	37.93267	Semitic	Afro-Asiatic	Word Order
cai	Chai	6	No question particle	5.33333333333	35.3333333333	South Surmic	Eastern Sudanic	Word Order
chw	Cham (Western)	2	Final	12.0	105.5	Malayo-Sumbawan	Austronesian	Word Order
cha	Chamorro	1	Initial	13.45	144.75	Chamorro	Austronesian	Word Order
chg	Chang	2	Final	26.3333333333	94.75	Brahmaputran	Sino-Tibetan	Word Order
cso	Chatino (Sierra Occidental)	2	Final	16.25	-97.3333333333	Zapotecan	Oto-Manguean	Word Order
chc	Chechen	6	No question particle	43.25	45.8333333333	Nakh	Nakh-Daghestanian	Word Order
cmh	Chemehuevi	3	Second position	34.3333333333	-115.166666667	Northern Uto-Aztecan	Uto-Aztecan	Word Order
che	Cherokee	3	Second position	35.5	-83.5	Southern Iroquoian	Iroquoian	Word Order
cic	Chichewa	1	Initial	-14.0	34.0	Bantu	Niger-Congo	Word Order
chi	Chimariko	6	No question particle	41.0	-123.0	Chimariko	Hokan	Word Order
cmr	Chin (Mara)	2	Final	23.0	93.1666666667	Kuki-Chin	Sino-Tibetan	Word Order
chs	Chin (Siyin)	2	Final	23.8333333333	94.0	Kuki-Chin	Sino-Tibetan	Word Order
ccm	Chinantec (Comaltepec)	1	Initial	17.5833333333	-96.4166666667	Chinantecan	Oto-Manguean	Word Order
cle	Chinantec (Lealao)	1	Initial	17.3333333333	-95.9166666667	Chinantecan	Oto-Manguean	Word Order
cpl	Chinantec (Palantla)	6	No question particle	18.8333333333	-96.75	Chinantecan	Oto-Manguean	Word Order
chq	Chinantec (Quiotepec)	1	Initial	17.5833333333	-96.6666666667	Chinantecan	Oto-Manguean	Word Order
cpy	Chipaya	6	No question particle	-18.75	-67.8333333333	Uru-Chipaya	Uru-Chipaya	Word Order
chp	Chipewyan	2	Final	59.0	-106.0	Athapaskan	Na-Dene	Word Order
ctm	Chitimacha	2	Final	29.6666666667	-91.0	Chitimacha	Chitimacha	Word Order
cct	Choctaw	2	Final	32.25	-88.5	Muskogean	Muskogean	Word Order
chx	Chontal (Huamelultec Oaxaca)	1	Initial	16.0	-95.75	Tequistlatecan	Hokan	Word Order
cmy	Chontal Maya	6	No question particle	18.1666666667	-92.5833333333	Mayan	Mayan	Word Order
chr	Chrau	2	Final	10.75	107.5	Bahnaric	Austro-Asiatic	Word Order
chk	Chukchi	6	No question particle	67.0	-173.0	Northern Chukotko-Kamchatkan	Chukotko-Kamchatkan	Word Order
cba	Chumash (Barbareño)	6	No question particle	34.5	-120.25	Chumash	Chumash	Word Order
chv	Chuvash	6	No question particle	55.5	47.5	Turkic	Altaic	Word Order
coa	Coahuilteco	6	No question particle	28.0	-100.0	Coahuiltecan	Coahuiltecan	Word Order
coc	Cocama	3	Second position	-5.0	-74.5	Maweti-Guarani	Tupian	Word Order
cmn	Comanche	3	Second position	33.5	-101.5	Northern Uto-Aztecan	Uto-Aztecan	Word Order
coo	Coos (Hanis)	2	Final	43.5	-124.166666667	Coosan	Oregon Coast	Word Order
cop	Coptic	1	Initial	26.0	32.0	Egyptian-Coptic	Afro-Asiatic	Word Order
crn	Cornish	1	Initial	50.3333333333	-5.0	Celtic	Indo-European	Word Order
cre	Cree (Plains)	3	Second position	54.0	-110.0	Algonquian	Algic	Word Order
cea	Cree (Swampy)	3	Second position	56.0	-90.0	Algonquian	Algic	Word Order
cub	Cubeo	6	No question particle	1.33333333333	-70.5	Tucanoan	Tucanoan	Word Order
cup	Cupeño	6	No question particle	33.1666666667	-116.5	Northern Uto-Aztecan	Uto-Aztecan	Word Order
cze	Czech	6	No question particle	50.0	15.0	Slavic	Indo-European	Word Order
cem	Cèmuhî	1	Initial	-20.8333333333	165.166666667	Oceanic	Austronesian	Word Order
dgr	Dagur	2	Final	48.0	124.0	Mongolic	Altaic	Word Order
dan	Dan	2	Final	7.5	-8.0	Eastern Mande	Mande	Word Order
dni	Dani (Lower Grand Valley)	6	No question particle	-4.33333333333	138.833333333	Dani	Trans-New Guinea	Word Order
dsh	Danish	6	No question particle	56.0	10.0	Germanic	Indo-European	Word Order
drm	Darma	1	Initial	30.0	79.75	Bodic	Sino-Tibetan	Word Order
des	Desano	6	No question particle	0.833333333333	-69.8333333333	Tucanoan	Tucanoan	Word Order
deu	Deuri	6	No question particle	26.0	90.25	Brahmaputran	Sino-Tibetan	Word Order
dha	Dhaasanac	6	No question particle	4.66666666667	36.3333333333	Lowland East Cushitic	Afro-Asiatic	Word Order
dhi	Dhivehi	2	Final	4.16666666667	73.5	Indic	Indo-European	Word Order
die	Diegueño (Mesa Grande)	6	No question particle	32.6666666667	-116.166666667	Yuman	Hokan	Word Order
dim	Dime	6	No question particle	6.16666666667	36.25	South Omotic	Afro-Asiatic	Word Order
din	Dinka	6	No question particle	8.5	28.0	Western Nilotic	Eastern Sudanic	Word Order
dio	Diola-Fogny	6	No question particle	13.0	-16.25	Jola	Niger-Congo	Word Order
diy	Diyari	6	No question particle	-28.0	139.0	Central Pama-Nyungan	Pama-Nyungan	Word Order
djm	Djambarrpuyngu	6	No question particle	-12.1666666667	135.5	Western Pama-Nyungan	Pama-Nyungan	Word Order
djp	Djapu	1	Initial	-12.6666666667	136.0	Western Pama-Nyungan	Pama-Nyungan	Word Order
dji	Djingili	1	Initial	-17.75	134.0	Djingili	Mirndi	Word Order
dlm	Dla (Menggwa)	6	No question particle	-3.55	141.033333333	Senagi	Senagi	Word Order
dmk	Domaaki	2	Final	36.1666666667	74.0	Indic	Indo-European	Word Order
don	Dong (Southern)	2	Final	27.0	109.0	Kam-Tai	Tai-Kadai	Word Order
dds	Donno So	2	Final	14.3333333333	-3.58333333333	Dogon	Dogon	Word Order
doy	Doyayo	2	Final	8.66666666667	13.0833333333	Samba-Duru	Niger-Congo	Word Order
dre	Drehu	1	Initial	-21.0	167.25	Oceanic	Austronesian	Word Order
duk	Duka	2	Final	11.1666666667	5.08333333333	Central Kainji	Niger-Congo	Word Order
dul	Dulong	2	Final	28.0	98.3333333333	Nungish	Sino-Tibetan	Word Order
dum	Dumo	2	Final	-2.68333333333	141.3	Western Skou	Skou	Word Order
dun	Duna	2	Final	-5.5	142.5	Duna	Duna-Bogaya	Word Order
dut	Dutch	6	No question particle	52.5	6.0	Germanic	Indo-European	Word Order
dyi	Dyirbal	3	Second position	-17.8333333333	145.583333333	Northern Pama-Nyungan	Pama-Nyungan	Word Order
ebi	Ebira	5	In either of two positions	8.16666666667	7.0	Nupoid	Niger-Congo	Word Order
erk	Efate (South)	6	No question particle	-17.75	168.416666667	Oceanic	Austronesian	Word Order
efi	Efik	1	Initial	4.91666666667	8.5	Lower Cross	Niger-Congo	Word Order
ega	Ega	2	Final	5.5	-5.5	Ega	Niger-Congo	Word Order
eip	Eipo	6	No question particle	-4.33333333333	140.083333333	Mek	Trans-New Guinea	Word Order
ora	Emai	6	No question particle	7.08333333333	5.91666666667	Edoid	Niger-Congo	Word Order
emb	Emberá (Northern)	6	No question particle	6.83333333333	-77.1666666667	Choco	Choco	Word Order
ene	Enets	6	No question particle	67.5	86.5	Samoyedic	Uralic	Word Order
egn	Engenni	2	Final	5.16666666667	6.38333333333	Edoid	Niger-Congo	Word Order
eno	Enggano	6	No question particle	-5.41666666667	102.25	Enggano	Austronesian	Word Order
eng	English	6	No question particle	52.0	0.0	Germanic	Indo-European	Word Order
epe	Epena Pedee	6	No question particle	3.0	-77.0	Choco	Choco	Word Order
err	Erromangan	1	Initial	-18.8333333333	169.166666667	Oceanic	Austronesian	Word Order
ese	Ese Ejja	1	Initial	-11.0	-66.0	Tacanan	Pano-Tacanan	Word Order
est	Estonian	5	In either of two positions	59.0	26.0	Finnic	Uralic	Word Order
eud	Eudeve	1	Initial	29.1666666667	-109.666666667	Opata-Eudeve	Uto-Aztecan	Word Order
eve	Evenki	2	Final	56.0	125.0	Tungusic	Altaic	Word Order
ewe	Ewe	2	Final	6.33333333333	0.416666666667	Gbe	Niger-Congo	Word Order
ewo	Ewondo	1	Initial	4.0	12.0	Bantu	Niger-Congo	Word Order
fas	Fasu	6	No question particle	-6.58333333333	143.333333333	Fasu	Trans-New Guinea	Word Order
fij	Fijian	6	No question particle	-17.8333333333	178.0	Oceanic	Austronesian	Word Order
fin	Finnish	3	Second position	62.0	25.0	Finnic	Uralic	Word Order
foe	Foe	6	No question particle	-6.5	143.5	Foe	Trans-New Guinea	Word Order
pdp	Folopa	6	No question particle	-7.0	144.5	Teberan	Teberan-Pawaian	Word Order
fre	French	1	Initial	48.0	2.0	Romance	Indo-European	Word Order
fri	Frisian	6	No question particle	53.0	5.0	Germanic	Indo-European	Word Order
fua	Fulfulde (Adamawa)	2	Final	9.16666666667	13.5	Peul-Serer	Niger-Congo	Word Order
ful	Fulniô	6	No question particle	-8.0	-37.5	Fulniô	Fulniô	Word Order
fut	Futuna-Aniwa	2	Final	-19.5333333333	170.216666667	Oceanic	Austronesian	Word Order
fye	Fyem	2	Final	9.58333333333	9.33333333333	Benue-Congo Plateau	Niger-Congo	Word Order
gds	Gadsup	6	No question particle	-6.25	146.0	Gauwa	Trans-New Guinea	Word Order
gae	Gaelic (Scots)	6	No question particle	57.0	-4.0	Celtic	Indo-European	Word Order
gah	Gahuku	6	No question particle	-6.0	145.416666667	Gahuku	Trans-New Guinea	Word Order
gal	Galo	6	No question particle	28.1666666667	94.6666666667	Tani	Sino-Tibetan	Word Order
gap	Gapapaiwa	2	Final	-9.75	149.833333333	Oceanic	Austronesian	Word Order
gar	Garo	6	No question particle	25.6666666667	90.5	Brahmaputran	Sino-Tibetan	Word Order
grr	Garrwa	5	In either of two positions	-17.0833333333	137.166666667	Garrwan	Garrwan	Word Order
gav	Gavião	1	Initial	-10.6666666667	-62.0	Monde	Tupian	Word Order
gbb	Gbeya Bossangoa	2	Final	6.66666666667	17.5	Gbaya-Manza-Ngbaka	Niger-Congo	Word Order
gel	Gela	2	Final	-9.08333333333	160.25	Oceanic	Austronesian	Word Order
geo	Georgian	6	No question particle	42.0	44.0	Kartvelian	Kartvelian	Word Order
ger	German	6	No question particle	52.0	10.0	Germanic	Indo-European	Word Order
gim	Gimira	6	No question particle	7.0	35.75	Ta-Ne-Omotic	Afro-Asiatic	Word Order
git	Gitksan	2	Final	55.3333333333	-127.75	Tsimshianic	Tsimshianic	Word Order
goa	Goajiro	1	Initial	12.0	-72.0	Guajiro-Paraujano	Arawakan	Word Order
goe	Goemai	2	Final	8.66666666667	9.75	West Chadic	Afro-Asiatic	Word Order
gok	Gokana	1	Initial	4.58333333333	7.33333333333	Ogonoid	Niger-Congo	Word Order
gln	Golin	6	No question particle	-6.33333333333	144.75	Chimbu-Wahgi	Trans-New Guinea	Word Order
gon	Gondi	2	Final	19.0	81.0	Dravidian	Dravidian	Word Order
grb	Grebo	1	Initial	5.0	-8.0	Kru	Niger-Congo	Word Order
grk	Greek (Modern)	1	Initial	39.0	22.0	Greek	Indo-European	Word Order
grw	Greenlandic (West)	6	No question particle	64.0	-51.0	Eskimo	Eskimo-Aleut	Word Order
ghb	Guahibo	6	No question particle	5.0	-69.0	Guahiban	Guahiban	Word Order
grj	Guarijío	6	No question particle	27.75	-108.666666667	Tarahumaran	Uto-Aztecan	Word Order
gud	Gude	2	Final	10.4166666667	13.4166666667	Biu-Mandara	Afro-Asiatic	Word Order
guh	Guhu-Samane	2	Final	-8.0	147.333333333	Guhu-Samane	Trans-New Guinea	Word Order
guj	Gujarati	6	No question particle	23.0	72.0	Indic	Indo-European	Word Order
gul	Gula (in Central African Republic)	2	Final	9.5	22.5	Bongo-Bagirmi	Central Sudanic	Word Order
gmw	Gumawana	6	No question particle	-9.25	150.833333333	Oceanic	Austronesian	Word Order
gum	Gumbaynggir	6	No question particle	-30.1666666667	152.5	Southeastern Pama-Nyungan	Pama-Nyungan	Word Order
gmz	Gumuz	6	No question particle	12.5	35.8333333333	Gumuz	Gumuz	Word Order
gnb	Gunbalang	6	No question particle	-12.0	134.0	Marne	Gunwinyguan	Word Order
guw	Gungbe	2	Final	6.5	2.5	Gbe	Niger-Congo	Word Order
gur	Gurung	2	Final	28.3333333333	84.3333333333	Bodic	Sino-Tibetan	Word Order
gdb	Gutob	6	No question particle	19.0	83.6666666667	Munda	Austro-Asiatic	Word Order
gwa	Gwari	2	Final	9.5	7.0	Nupoid	Niger-Congo	Word Order
gyc	Gyarong (Cogtse)	6	No question particle	31.5	102.0	Na-Qiangic	Sino-Tibetan	Word Order
hai	Haida	3	Second position	53.0	-132.0	Haida	Haida	Word Order
ham	Hamtai	2	Final	-7.5	146.25	Nuclear Angan	Trans-New Guinea	Word Order
hat	Hatam	2	Final	-1.0	134.0	Hatim-Mansim	Hatim-Mansim	Word Order
hau	Hausa	2	Final	12.0	7.0	West Chadic	Afro-Asiatic	Word Order
hya	Haya	6	No question particle	-2.0	31.5	Bantu	Niger-Congo	Word Order
hay	Hayu	6	No question particle	27.25	86.0	Himalayish	Sino-Tibetan	Word Order
hdi	Hdi	2	Final	11.8666666667	13.7166666667	Biu-Mandara	Afro-Asiatic	Word Order
heb	Hebrew (Modern)	1	Initial	31.5	34.8333333333	Semitic	Afro-Asiatic	Word Order
hin	Hindi	1	Initial	25.0	77.0	Indic	Indo-European	Word Order
hix	Hixkaryana	6	No question particle	-1.0	-59.0	Cariban	Cariban	Word Order
hma	Hmar	2	Final	24.1666666667	93.0	Kuki-Chin	Sino-Tibetan	Word Order
hmo	Hmong Njua	4	Other position	28.0	105.0	Hmongic	Hmong-Mien	Word Order
ho	Ho	2	Final	22.0	86.0	Munda	Austro-Asiatic	Word Order
hoa	Hoava	6	No question particle	-8.08333333333	157.5	Oceanic	Austronesian	Word Order
hop	Hopi	1	Initial	36.0	-110.0	Northern Uto-Aztecan	Uto-Aztecan	Word Order
hua	Hua	6	No question particle	-6.33333333333	145.333333333	Siane-Yagaria	Trans-New Guinea	Word Order
htc	Huastec	6	No question particle	22.0833333333	-99.3333333333	Mayan	Mayan	Word Order
hve	Huave (San Mateo del Mar)	1	Initial	16.2166666667	-95.0	Huavean	Huavean	Word Order
hmi	Huitoto (Minica)	6	No question particle	-0.333333333333	-74.0	Witoto	Witotoan	Word Order
hnd	Hunde	5	In either of two positions	-1.16666666667	28.8333333333	Bantu	Niger-Congo	Word Order
hzb	Hunzib	6	No question particle	42.1666666667	46.25	Avar-Andic-Tsezic	Nakh-Daghestanian	Word Order
hpd	Hup	6	No question particle	0.166666666667	-69.25	Nadahup	Nadahup	Word Order
iaa	Iaai	1	Initial	-20.4166666667	166.583333333	Oceanic	Austronesian	Word Order
iba	Iban	1	Initial	2.0	112.0	Malayo-Sumbawan	Austronesian	Word Order
idu	Idu	6	No question particle	29.3333333333	95.8333333333	Digaroan	Sino-Tibetan	Word Order
ifu	Ifugao (Batad)	1	Initial	16.8333333333	121.083333333	Northern Luzon	Austronesian	Word Order
ifm	Ifumu	2	Final	-3.66666666667	15.3333333333	Bantu	Niger-Congo	Word Order
igb	Igbo	6	No question particle	6.0	7.33333333333	Igboid	Niger-Congo	Word Order
ige	Igede	2	Final	7.0	8.16666666667	Idomoid	Niger-Congo	Word Order
ijo	Ijo (Kolokuma)	6	No question particle	4.91666666667	5.66666666667	Ijoid	Ijoid	Word Order
