# Swadesh 207 id	part-of-speech	English	PIE	Anatolian	Anatolian	Anatolian	Anatolian	Anatolian	Anatolian	Central Asian	Central Asian	Balkan	Balkan	Balkan	Balkan	Balkan	Balkan	Balkan						Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Indo-Iranian	Balto-Slavic	Balto-Slavic	Balto-Slavic	Balto-Slavic	Balto-Slavic	Balto-Slavic	Balto-Slavic	Balto-Slavic	Balto-Slavic	Balto-Slavic	Balto-Slavic	Balto-Slavic	Balto-Slavic	Balto-Slavic	Balto-Slavic	Balto-Slavic	Balto-Slavic	Balto-Slavic	Balto-Slavic	Balto-Slavic	Balto-Slavic	Balto-Slavic	Balto-Slavic	Balto-Slavic	Balto-Slavic	Germanic	Germanic	Germanic	Germanic	Germanic	Germanic	Germanic	Germanic	Germanic	Germanic	Germanic	Germanic	Germanic	Germanic	Germanic	Germanic	Germanic	Germanic	Germanic	Germanic	Germanic	Italic	Italic	Italic	Italic	Italic	Italic	Italic	Italic	Italic	Italic	Italic	Italic	Italic	Italic	Italic	Italic	Italic	Italic	Italic	Italic	Italic	Celtic	Celtic	Celtic	Celtic	Celtic	Celtic	Celtic	Celtic	Celtic	Celtic	Celtic
#										Tocharian	Tocharian				Greek	Greek	Greek	Greek	Armenian	Armenian	Armenian	Armenian	Armenian		Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Iranian	Nuristani-Dardic	Nuristani-Dardic	Nuristani-Dardic	Nuristani-Dardic	Nuristani-Dardic	Nuristani-Dardic	Indo-Aryan	Indo-Aryan	Indo-Aryan	Indo-Aryan	Indo-Aryan	Indo-Aryan	Indo-Aryan	Indo-Aryan	Indo-Aryan	Indo-Aryan	Indo-Aryan	Indo-Aryan	Indo-Aryan	Indo-Aryan	Indo-Aryan	Indo-Aryan	Indo-Aryan	Indo-Aryan	Indo-Aryan	Indo-Aryan	Slavic	Slavic	Slavic	Slavic	Slavic	Slavic	Slavic	Slavic	Slavic	Slavic	Slavic	Slavic	Slavic	Slavic	Slavic	Slavic	Slavic	Slavic	Slavic	Slavic	Slavic	Baltic	Baltic	Baltic	Baltic	Northern Germanic	Northern Germanic	Northern Germanic	Northern Germanic	Northern Germanic	Northern Germanic	Northern Germanic	Northern Germanic	Western Germanic	Western Germanic	Western Germanic	Western Germanic	Western Germanic	Western Germanic	Western Germanic	Western Germanic	Western Germanic	Western Germanic	Western Germanic	Western Germanic	Eastern Germanic	Osco-Umbrian	Osco-Umbrian	Romance	Romance	Romance	Romance	Romance	Romance	Romance	Romance	Romance	Romance	Romance	Romance	Romance	Romance	Romance	Romance	Romance	Romance	Romance	Continental Celtic	Insular Celtic	Insular Celtic	Insular Celtic	Insular Celtic	Insular Celtic	Insular Celtic	Insular Celtic	Insular Celtic	Insular Celtic	Insular Celtic
#																											"
"	West-Iranian	West-Iranian	West-Iranian	West-Iranian	West-Iranian	West-Iranian	West-Iranian	West-Iranian	West-Iranian	West-Iranian	West-Iranian	West-Iranian	West-Iranian	West-Iranian	West-Iranian	West-Iranian	West-Iranian	West-Iranian	West-Iranian	West-Iranian	West-Iranian	East-Iranian	East-Iranian	East-Iranian	East-Iranian	East-Iranian	East-Iranian	East-Iranian	East-Iranian	East-Iranian	East-Iranian	East-Iranian	East-Iranian	East-Iranian	East-Iranian	East-Iranian	East-Iranian	East-Iranian	East-Iranian	East-Iranian	East-Iranian	East-Iranian	East-Iranian	Nuristani	Nuristani	Nuristani	Dardic	Dardic	Dardic				Northwestern	Northwestern	Northwestern	Northwestern	Western	Western	Central		Northern	Eastern	Eastern	Eastern	Eastern	Eastern	Southern	Southern	Southern	Southern Slavic	Southern Slavic	Southern Slavic	Southern Slavic	Southern Slavic	Southern Slavic	Southern Slavic	Eastern Slavic	Eastern Slavic	Eastern Slavic	Eastern Slavic	Eastern Slavic	Eastern Slavic	Western Slavic	Western Slavic	Western Slavic	Western Slavic	Western Slavic	Western Slavic	Western Slavic	Western Slavic	Western Baltic	Eastern Baltic	Eastern Baltic	Eastern Baltic									Anglo-Frisian	Anglo-Frisian	Anglo-Frisian	Low Franconian	Low Franconian	Low Franconian	Low Franconian	High German									West-Romance	West-Romance	West-Romance	West-Romance	West-Romance	West-Romance	West-Romance	West-Romance	West-Romance	West-Romance	West-Romance	West-Romance	West-Romance	West-Romance	West-Romance	West-Romance	East-Romance	East-Romance		Brythonic	Brythonic	Brythonic	Brythonic	Brythonic	Brythonic	Goidelic	Goidelic	Goidelic	Goidelic
#				Hittite	Luwian	Lydian	Lycian	Palaic	Phrygian	Tocharian A	Tocharian B	Thracian	Illyrian	Albanian	Ancient Greek	Ancient Greek (Herodotus)	Greek	Greek IPA	Classical Armenian	Armenian List	Armenian	Armenian Mod	Eastern Armenian	Mitanni	Saka (Khotanese)	Saka (Tumshuqese)	Avesta	Old Persian	Middle Persian	Persian	Tajik	Median	Parthian	Zazaki	Kurdish	Gorani: Macho from Topzawa (Kurdistan-Iraq)	Gorani: Shabaki from Qahrawa	Gorani: Bajalani from Arpaîi (source: MacKenzie 1956)	Gorani: Hawrami from Byara	Northern Talysh (Lavandavili / Lankaroni)	Central Talysh (Taleshdulaei)	Southern Talysh (Khushabari / Shandermani)	Tati (Kelori / Geluzani)	Old Azari	Semnani	Gilaki	Mazandarani	Balochi	Pashto	Waziri	Yaghnobi	Sogdian	Khwarezmian	Wakhi	Ormuri: Logar	Ormuri:Kanigur	Parachi	Yidgha	Munji	Bactrian	Ishkashimi	Zebaki	Sanglechi	Shughni	Rushani	Sariqoli	Yazgulami	Iron (Ossetic)	Digor (Ossetic)	Ossetic	Kata/Kati	Kami	Wasi	Khowar	Kalasha(mun)	Kashmiri	Classical Sanskrit	Vedic Sanskrit	Urdu	Sindhi	Lahnda	Gypsi Gk	Punjabi St	Gujarati	Marwari	Hindi	Khaskura	Nepali	Bihari	Magahi	Assamese	Bengali	Oriya	Marathi	Sin(g)halese	Dhivehi (Maldivian)	Old Church Slavonic	Macedonian	Bulgarian	Slovenian	Slovenian P	Croatian	Serbo-Croatian	Russian	Russian P	Ukrainian	Ukrainian P	Byelorussian	Byelorussian P	Slovak	Slovak P	Czech	Czech E	Czech P	Polish	Lower Sorbian	Upper Sorbian	Old Prussian	Latvian	Lithuanian	Lithuanian O	Old Norse	Icelandic St	Faroese	Norwegian	Swedish	Swedich VI	Swedish Up	Danish	Old English	English	Frisian	Dutch List	Flemish	Afrikaans	Sranan	Old High German	German	Pennsylvania Dutch	Lëtzebuergesch	Schwyzerdütsch	Gothic	Oscan	Umbrian	Latin	Italian	Sardinian C	Sardinian L	Sardinian N	Catalan	Spanish	Brazilian	Portuguese St	French	French Creole C	French Creole D	Walloon	Provencal	Ladin	Romansch	Friulian	Rumanian	Vlach	Gaulisch	Cornish	Breton St	Breton List	Breton Se	Welsh C	Welsh N	Old Irish	Irish A	Irish B	Gaelic (Scots)
64	noun	blood	*krewh₂-, *h₁ésh₂r̥	ēshar, esx-ar {esh-ar}	āsharsa			eshur		ysār	yasar			gjak	αἷμα	hâym-a {αἷμα} 	αίμα	ˈema	ariwn	aroon	aryun	aryun	aryun				vohuni		xōn	xun ( خون )	xun		gōxan	gūnī	zux, xwîn/xwên		xîn		winî					vun			xun	hon	vina	wina		(y)xwrn		xun, wusen,										xun, wixin,		xыn, waxin,		tug	tog	tug	lui					rath		ásr̥k, rakta-,	xun		xun	rat	leu	lohi	xun, loi,	rekt	ragat	xun	sonit	kʰun ( खून )	tez	rokto	rɔktɔ	rakta	le		krŭvĭ кръві	krv	krev	kri	krv	krv	krv	krovʲ ( кровь )	krov	krov, simja,	krou	krow	krou	krv	krv	krev	kref	krev	krew	ksej	krej	krawia	asins, asinis,	kraujas	kraujas	blód	blód	blód	blod	blod	blo	blod	blod	blōd	blood	bloed	bloed	bloed	bloed	broedoe	bluot	Blut	bluut	blutt	bluet	blōþ			sanguis	sangue	sanguini	sambene	sambebe	sang	sangre	sangue	sangue	sang ( sɑ̃ )	sa	sa	song'	sang	saung	sang	sanc	sânge	synze		goes	gwad	gwad	goed	gwaed	gwaed	fuil, crú,	fuil	fuil	fuil
65	noun	bone	*h₃ost-, *kost-	hastāi, xastai {hastai}	hāssa					āy	āy, asta			kockë, halë peshku;  ašt, ašte 	ὀστοῦν	osté-o-n {ὀστέον} 	κόκαλο	ˈkokalo	oskr	vosgor	voskor	oskor	oskor		astai	astai	as, ast-, ast-a Sing., ast-i Pl.		ast(ag), astuxan	ostoxān ( اُستَخوان )	ustuxon			este	pêše, hêsik, hestî, esqan, sexan													had	hed, had; hadukay, hadukaj	hadikai, hadikay 		’stk-		yusc, ustuxon				yestoh	(p)asti		wastuk		astak	sitxun, sitxan	cetxun 	(i)sыtxun; ustxân		štɐg, êstæg, stæg	ɐstɐg	staeg	ʌṭi, ati	ati		kol	athi	adiju	ahstan, ashti	ásthi	həɖːi		heddi	kokalo	heddi	harku		heddi	har	har	həɖɖi	həddi ( हड्डी )	har	har	haḍɔ	hād	katuwa	kashi	kostĭ кость	koska	kost	kust	kost	kost	kost	kostʲ ( кость )	kost	kist'	kistka	kostka	kosc	kost	kost	kost	kosty	kost	kość	kosc	kosc	kaulan	kaũls, kauls,	kaulas	kaulas	bein	bein	bein	ben	ben	ben	ben	ben	bān	bone	bien	been, bot, graat,	been	been	boon	bein	Knochen, Gebein	gnuche	schank	chnoche				os	osso	ossu	ossu	ossu	os	hueso	osso	osso	os ( ɔs )	zo	zos	ohe	òs	oss	oss	vues	os	os		askorn	askorn	askourn	askorn	asgwrn	asgwrn	cnáim	cnamh	chaimh	cnàmh
66	noun	fat	*smeru-	sakan, sagan, app-ucci {app-uzzi}		                                                                                                      				ṣälyp	ṣalype			dhjamë, sallo, majmëri	dημός	opʰ-tʰal-m-ó-s {ὀφθαλμός} , piː-mel-éː {πιμελή} 	λίπος	ˈlipos	čarp	ger		č̣arp	čarp				āzūitiš, pīuuō,		čarbišn; pih; frabih (adverb)	rowghan, charbi ( چربى )	charb, ravwan			ruwen	bez, qelew, çawr, ron (oil)													phigh	gvari	wozda		crp, rwγn,												čarvi, zōγ,		rɛwn, čorv, ustxân		šoj	sojnɐ	soj	skə					carbi, bix,		mḗdas, pī́vas,	ʧəɾbi	thulho	mota	xo, thulo,	cerbi	cerbi	pōdō	cerbi	boso	boso	tel, moʈ,	cərbi ( चर्बी )	tɛl	corbi, mota,	moṭa, čɔrbi,	tSarbī	tela		tukŭ тѹкъ	mast/loj, salo,	tlestina	mast	mast	debljina, salo	mast, salo	ʒir ( жир )	zyr	tovsc, salo,	zyr	tuk	tlusc	tlsty	tuk	tuk	tlusti	tuk	tłuszcz	tuk	tuk	takis, instran, mynsis,	tàuki, tauks, trekns,	taukai, riebalai	taukai	smjo̜r, fita,	feiti, fita,	fiti, (feitt)	fett	fett	fet	fett	fedt	smeoru	fat (noun)	fet	vet	vet	vet	fatoe	feizti	Fett	fett	fett	fett	smairþr		ařepes	adeps, crassus,	grasso	grassu	rassu	grassu	gras, greix,	grasa	gordura	gordura	graisse ( gʀɛs )	ghwes	gwes	crahe	graisso	sundscha	grass	gras	grăsime	graseame, seu,		seym, bor, berric, soath, tew, ithik, blonek, 	druzoni	lard	dru, druoni	braster	bloneg, braster,	íth, blonac,	geir, blonag,	meathas	saill
67	noun	egg	*h₂ōwyóm											ve, vezë	ᾠόν	sit-é-o-may {σιτέομαι} 	αυγό	avˈɣo	jow	havgit	dzu	ju	ju				taoxma-, ahm, aem		toxmag, xâyag	toxm ( تُخم مُرغ )	tuxm		taoxmag, xâyag	hāk	êk, hêlke, hêk (xaye)					uva, muqna, uya	âgla	merqona	(kar)xâ, merqowna			morghanə	merqâna	heyg, heyk, haix, anu	hagəi, hagêy, hagéi, hagej	yowya; yiya	tuxm	mrγyz’tk		tuxm murg(h)	alk	alk		orguh	arghugh		akik			tarmurx		kako, kakkâ, tыxыm,		ajk, aik	ajkɐ		kakʊk puḍuk	âso, âsio		aykun	ayúkun, óndrak	thul; and	anda	aṇḍam	ʔənɖɑ	aano	enda	arno	anda	indu		enda, anda	phul	phul	ənɖa	ə̃ndɑ ( अंडा )	kɔni	anda	ɔṇḍa(-)	anda	bittara	bis	(j)ajĭce аицє	jajce	jajce	jajce	jajce	jaje	jaje	jaj'tso ( яйцо )	jajco	jajce	jajce	jajko	jajco	vajce	vajce	vejce	vayco	vejce	jajko	jajo	jejo	paute	ola, õla,	kiaušinis	kiausinis	egg	egg	egg	egg	ägg	ag	agg	æg	ǣg	egg	aai, eike,	ei	ei	eier	eksi	ei	Ei	oi	ee	ei	ada			ovum	uovo	ou	ou	ovu	ou	huevo	ovo	ovo	oeuf ( œf )	ze	ze	ou	iou	ov	ov	ûf	ou	ou		liy, oy, wiy,	vi, ui	vi	ui	wy	wy	og	ubh	ubh	ugh
68	noun	horn	*keg-, *ḱer-	karāwar, karaw-ar	zurni			sāwidār		kror	krorīyai			bri, bori	κέρας	kéra-s {κέρας} 	κέρατο	ˈcerato	ełjewr			poz, eġjyur,	ełjyur, poz				sruiie (du.)		sru	šāx ( شاخ )	šox			qoč	stro, qoç, šax, qiloç																	qrn’												xōx̆		x̆ɛw					šiŋ					heṅg		śŕ̥ṅgam	siŋɡ	sing~u	siṅg	Šiṅ	siṅg	sĩg	sing	sīg			siŋgh	sĩŋɡʰ ( सींग )	xiŋ	siṅ	siŋ(h)ɔ	śinga	(h)anga		rogŭ рогъ					rog	rog	rog ( рог )								roh			róg			ragis	rags	ragas		horn	horn			horn			horn	horn	horn		hoorn				horn	Horn		har	horn	haúrn			cornu	corno					hasta, cuerno,	chifre, corno,		corne ( kɔʀn )						corn	cuar	corn		carnon	korn		korn			corn	adarc, benn,		adharc, corn,	adharc
69	noun	tail		sisai										bisht, ndjekës, gjurmues	ουρά, κέρκος	héːl-i-o-s {ἥλιος} 	ουρά	uˈra	jet, towtn,	boch	poch	poč	počʿ				duma-			dom ( دُم )	dum			poč	kilk, duv, terî, boç													dumb	lakej	lakai		dwm		kicikam										dum		dыm		k'ɐzil	k'ɐdjelɐ	dymaeg	dəmə̣̃ə					lotu		śḗpas	d̪ʊm	puchhu	puch	porin	puch	puchri		puch	puchhar	puchar	nəŋgair	põcʰi ( पोंछी )	lɛz	lej	lanjɔ	śeptī, śepūt	valigaya		opašĭ opašĭ	ópaška	opaska	ripp	hvost	rep	rep	xvostʲ ( хвость )	chvost	xvist	chvist	xvost	chvost	chvost	chvost	ocas	ocas	chvost	ogon	hogon	wopus	stags	aste, aste,	uodega	vuodega	hali		hali	hale	svans, stjärt,	rompa	rumpa, stjart,	hale	tægl	tail	stirt	staart	steert	stert	tere	zagal	Schwanz	schwonnsz	schwanz	schwanz				cauda	coda	koa	coa	koa	llufa, cua,	cola, rabo,	rabo, cauda,	rabo, cauda,	queue ( kø )	lace	lace	cowe	co	cua	cua	code	coadă	kwade		lost	lost	lost	lost	cwt, cynffon	cynffon, cwt	err, erball,	earball	earball	earball
70	noun	feather		patt-ar ~ pitt-ar							paruwa			pupël, pendë	πτερόν	pter-ó-n {πτερόν} 	πούπουλο, φτερό	ˈpupulo, fteˈro	pʰetowr	pedur		p’etur, T`EW,	pʿetur				parənəm		parr	par ( پر )	par			pūrtī	perr, perremuç													xamb, phar,	bena, baneka	paxa		prn		pur										pār		par		šiš	šes	sis						paxach, tir,		parṇám	pəɾ		per	phak	xemb	picu	pãnx	per	pwanx	pwax	paĩx	pɑ̃kʰ ( पांख )	paxi	palok	pɔxi	pãŋxa, PIS,	pihatta		pero pero	pero, perje, perja	pero	peru	pero	pero	pero	pʲe'ro ( перо )	pero	ljak, strax, pero,	pero	pera	p aro	pero	pero	péro	pero	pero	pióro	pero	pjero	plāugzā	spalva, spal̃va,	plunksna	plunkena	fjo̜dr	fjödur	fjødur	fjaer	fjäder	fjar fjer	fjader	fjer	feþer	feather	fear	veer		pluim, veer,	wiurri, fouwloe-wiurri	federa	Feder	fedder	fieder, plomm,	fädere				penna, pluma,	piuma	pinna	piumaggiu	pia	ploma	pluma	pluma	pluma, pena,	plume (d'oiseau) ( plym (dwazo) )	plim	plim	plome	plumo	penna	penna, plima,	plume	pană, fulg,	peane		pluven	pluenn	plun, plu	pluenn	plufyn	pluen	clúmh, cleitte,	cleite	cleite	eite
71	noun	hair	*pulh₂-	tetanas, teda-na- 	tappānis					śāku	matsi	heris (from Greek?)		flok, qime, lesh	θρίξ, κόμη	tríkʰ-es {θρίξ, pl. τρίxες} 	τρίxα (single), μαλλιά (collective)	ˈtrixa, maˈʎa	her	maz	maz(er)	GES, maz, HER,	maz				varəsō		moy; wars	mu ( مو )	muy, muj			pinč;mū; por	pirç, por(t), mû, tûk, qizh													phut	veste	weshte		wrs		sufs, pica										mūy, γūnj, tōr,		x̆ad, reb,		xil	xelɐ	"SAERYX""UYN, x'uyn,"	ẓ̌u					mas, rum, wal		kḗśas	bɑl	vaaru	wal	bala	val	wal	bāḷ, kēs,	bal, kes,	raun	kapal, bal	kes	kes ( केस )	sul(i)	cul, kes,	baḷɔ	kes	kes, konde,		vlasŭ власъ	vlákno, kosa,	kosa	lasje	las	kosa, vlasi	kosa, dlaka, vlas	volosi ( волосы )	volos	volossja, volos	volos	volas	volas	vlas	vlasy	vlasy	vlasi	vlas	włosy	los	wlos	scebelis	mats, mats,	plaukas	plaukai	hár, skopt,	hár	har	har	hår	har	har	hår	hǣr	hair	hier	haar	hair, haer	haar, hare	wiwiri	fahs, hār,	Haar	horr	hoer	haar	skuft, tagl,			crinis, capillus,	capello, pelo,	pilu	pilu	pilu	cabell, pèl,	pelo, cabello,	cabelo	cabelo	cheveu ( ʃəvø )	sive	sive	tchive, dj've	peu, cabeu,	chave	pail, chavel,	cjaveli	păr	peri	uolto-	blew	blev	bleo	bleu	gwallt	gwallt	folt	gruaig	gruaig, gruaige	gruag, falt,
72	noun	head	*kaput-, *gʰebʰelo-	harsar, xars-ar {hars-ar}	harmahis					lap	āśce			kokë	κεφαλή	kepʰal-éː {κεφαλή} 	κεφάλι	ceˈfali	glowx	galox	glux	glux	glux				sarō, sairi		sar ;waydan	sar ( سر ), kalleh	sar, kalla			sere, ser	ser, pope												kalə	saghar	sar	sar		sr		ser										kāl, kīl		kol		šɐr, sær	sɐr	saer	ṣ̌e					kala		śíras	səɾ	munḍhi, mətho,	sir	soro	sir	mathu	māthō, sɪr, bhoɖ,	sir	munto, tauko,	tauko, maṇṭo, math, sir	math	kəpɑr ( कपार ), mɑt̪ʰɑ ( माथा ),	mur, tik,	matha	muṇḍɔ	doka	oluwa, hisa		glava глава	glava	glava	glava	glava	glava	glava	golo'va ( голова )	golova	golova	holova	galava	halava	hlava	hlava	hlava	hlava	hlava	głowa	glowa	hlowa	gallū	gal ̂va, galva,	galva	galva	ho̜fud	hofuo	høvur, høvd,	hode	huvud	huva	huvud	hoved	hēafod	head	kop, haed,	hoof	hoofd	hoof	hede	houbit	Kopf	kup	kapp	chopf	haubiþ			caput	testa	konka	testa	konka	cap	cabeza	cabeça	cabeça	tête ( tɛt )	tet	tet	tiesse	testo, cap,	testa	chau, testa,	cjâf	cap	kapu	penno-	pedn	penn	penn	penn	pen	pen	cenn	ceann	ceann	ceann
73	noun	ear	*h₂ows-	istāman, istam-an- ~ istam-in- 	tummān					klots	klautso			vesh; dëgjim	οὖς	âw-o-s {αὖος} 	αυτί	afˈti	ownkn	agunch	akanj	akanj	akanj		guvä	guvä	gaošō, gaosha	gauša	goš	guš ( گوش )	gush, gus			goš	guh, gwê													goš	gvazh, ghvag	ghozh	gush	γwš, gsh		yis, ghish, gish	goy	goy		ghu	ghuy		ghol, gol	ghal	ghovar	γuγ̆, xār, ghox		ɣɛwl, ghaul	ghêvon	quš, xush	ʁos	x'us	kor	kor		kar	ka, kõ	kan	karna; zrava, zruti	kárṇas	kɑn	kanu	ken	kan	kenn	kan	kã̄n, bhɛn,	kan	kan	kan	kan	kɑn ( कान )	kān	kan	kanɔ	kān	kana	kanfaiy	uxŏ ѹхо	uvo	uxo	usesu	uho	uho	uvo	uxo ( ухо )	ucho	kolos, slux, vuxo,	vucho	vuxa	vuchi	ucho	ucho	ucho	uxo	ucho	ucho	hucho	wucho	āusins	auss, àuss,	ausis	ausis	eyra	eyra	oyra	øre	öra	ora	ora	øre	ēare	ear	ear	oor	oor	oor	jesi	ōra	Ohr	orr	ouer	ohr	ausō			auris	orecchio	uriga	orica	urikra	orella	oreja	orelha	orelha	oreille ( ɔʀɛj )	zohwey	zorej	oreye	aurelha	uraglia	ureglia	orele, vorele	ureche	ureakli	aus(i)-	skovarn	skouarn	skouarn	skouarn	clust	clust	clúas	cluas	cluas	cluas
74	noun	eye	*h₃okʷ-, *h₃ekʷ-	sākuwa, saguwa- 	tāwīs		tawa			ak	ek			sy	ὀφθαλμός	oːy-ó-n {ᾠόν}	μάτι	ˈmati	akn	ashk	achk	ačk’	ačʿkʿ		ceima	ceima	čama, čašman-, chashman	čaša-, čašna	čašm	čašm ( چِشم )	"chašm, dida (from ""didan""=""to see"")"		chašm	čim, çim	çav(w)	çem	çaw	çam		čâš	čaš, čam	čēm	čašm				bəj, çəš	chham, ch.hem, chem	sterga, stərga, stêrga; stargah	sterga	gurda	cšm, chšmy		cezm, cözm	com	com		cam	chom		tsâm, cam	tsâm	sam	"cem, čax̆m, dīda (from ""didan""=""to see"")"	cem	cem	cham	sɐšt, cæst	cɐstɐ	caest	ʌč̣ẽ, ache	ace		gech	ech	achi, nithar	akshân, akshi; chakshush, chaksu	ákṣi, cháksus	ʔɑ̃kʰ	axe, nēṇu,	ex	yak	ekx	ax	ā̃x, năĭṇ,	ax	anxa	axo	aĩx	ɑ̃kʰ ( आंख )	sâku, āxi,	cok	axi	dolā	asa	loa	oko око	oko	oko	oko	oko	oko	oko	glaz ( глаз )	glaz	oko, vusko	oko	voka	voka	oko	oko	oko	oko	oko	oko	woko	woko	ackis	acs, acs,	akis	akis	auga	auga	eyga	øye	öga	yga oga	oga	øje	ēage	eye	each	oog	oog	oog	hai	ouga	Auge	awk	a	oug	augō			oculus	occhio	ogu	oju	okru	ull	ojo	olho	olho	oeil ( œj )	zye	zje	ouy	uei	ogl	egl	voli	ochi	okli	derco	lagəs	lagad	lagad	lagad	llygad	llygad	súil	suil	suil	sùil
75	noun	nose	*hnéh₂s, *nā́s	tititan, tidida- ~ tittida- 						malañ	meli			hundë, nuhatje	ῥίς	hriːn- {ῥίς}	μύτη	ˈmiti	ownčʰkʰ	kit	kit	k'it'	kʿitʿ				nåŋha	nāh(a)-	wenig	damāgh, bini ( بيني )	bini, fuk, tumsuk, dimow, nul			"pirnike; zinĵī (in some Zaza regions ""zinĵ"" = chin)"	difn, kep, poz, lût													phonz	paza	peza, warbiz, warsak,		"ns; pr'ynk (""opening of the mouth""; maybe related to ""pirnike"", see Zazaki)"		mis										nêj		noʓ		fynz	fij	fyndz	nʌso					nast		ná̄sā	nɑk	naku	nek	nak	nekk	nak	nāk	nak	nak	nak	nak	nɑk ( नाक )	nāk	nak	nakɔ	nāk	nahaya		nosŭ носъ	nos	nos	nus	nos	nos	nos	nos ( нос )	nos	nis	nis	nos	nos	nos	nos	nos	nos	nos	nos	nos	nos	nozy	dęguns, deguns,	nosis	nosis	nef, nasar,	nef	nøs	nese (nase)	näsa	nasa	nasa	næse	nosu	nose	noas	neus	neus	neus	noso	nasa	Nase	nawsz	nues	nase				nāsus	naso	nasu	nasu	nare	nas	nariz	nariz	nariz	nez ( nɛ )	ne	ne	ne, nez	nas	nes	nas	nâs	nas	nare		fridgow, troen,	fri	fri	fri	trwyn	trwyn	srón	sron	sron	sròn
76	noun	mouth	*h₁oh₁s-	ais, ayis	āssa	us, ora				koy-	koyṃ			gojë	στόμα	stóm-a {στόμα} 	στόμα	ˈstoma	beran	beran	beran	beran	beran		zh'ama	zh'ama	"åŋhânô, âh, åñh, åŋh- ""Lips"""		dahân, rumb	dahān ( دَهَن )	dahon, daxan			fek	dev(m), fek, dem					qav, gav	ga, gav, ga(f)	qar	gar		"zunĵī (see zinĵī = ""nose"" / zinĵ = ""chin"" in Zazaki (*zanaka-)"			daf, dap	xulá; xla, xwle, xwlə	xwula	rax	kwc’		ghus, gash										γêv		ɣov	puxor, ghax	kom, dzyx, dzêx	kom	dzyx, KOM,	aši, asti	asha		apak	áshi	os, mox	asya, as'iya; mukha	ā́s	mʊ̃ʰ	mũhu, vātu,	mu	mui	mu	moh, mohru	mū̃ḍō	mux	mux	mux	mũh	mʊ̃h ( मुंह )	mux, thōtā,	muk	tuṇḍɔ-, paṭi, muhɔ̃,	tõnd	kata	anga	usta ѹста	usta	usta	vujsta	usta	usta	usta	rot ( рот )	rot	rot	rot	rot	rot	usta	usta	ústa	huba	usta	usta	husta	wusta	austo	mute, mute,	burna	burna	munnr	munnur	munnur	munn	mun	mon	mun	mund	mūþ	mouth	mûle	mond	mond	mond	mofo	mund	Mund	maul	mond	muu	munþs			ōs	bocca	bukka	bucca	bukka	boca	boca	boca	boca	bouche ( buʃ )	bus	bus	boke	bouco, ais	buocha	bucca	bocje	gură	gure	bocca	gano	genoù	genou, beg	geneu, beg	ceg	genou, ceg,	gin	beal	beal	beul
